Date,Time,Biomass,Dissolved_oxygen,pH,T_reactor,T_cooling_liquid,T_peltier,T_mosfet,Power,PWM_feed,PWM_heater
23-11-2023_15-36-01,170,0.109,0.428,2.685,49.396,26.238,25.375,56.353,97.253,0.0,255.0
23-11-2023_15-36-06,175,0.109,0.429,2.685,49.354,26.243,25.385,57.39,97.061,0.0,255.0
23-11-2023_15-36-11,180,0.11,0.43,2.683,49.355,26.242,25.379,58.357,96.885,0.0,255.0
23-11-2023_15-36-16,185,0.109,0.431,2.684,49.317,26.255,25.403,59.572,96.796,0.0,255.0
23-11-2023_15-36-21,190,0.11,0.432,2.685,49.279,26.266,25.412,60.744,96.619,0.0,255.0
23-11-2023_15-36-26,195,0.109,0.433,2.684,49.29,26.289,25.376,61.73,96.494,0.0,255.0
23-11-2023_15-36-31,200,0.109,0.434,2.683,49.188,26.3,25.411,62.686,96.45,0.0,255.0
23-11-2023_15-36-36,205,0.109,0.435,2.682,49.205,26.292,25.413,63.676,96.285,0.0,255.0
23-11-2023_15-36-41,210,0.109,0.435,2.682,49.155,26.313,25.419,64.638,96.214,0.0,255.0
23-11-2023_15-36-46,215,0.109,0.436,2.682,49.166,26.334,25.426,65.478,96.095,0.0,255.0
23-11-2023_15-36-51,220,0.109,0.437,2.682,49.253,26.341,25.411,66.21,95.977,0.0,255.0
23-11-2023_15-36-56,225,0.109,0.438,2.683,49.294,26.333,25.421,67.004,95.913,0.0,255.0
23-11-2023_15-37-01,230,0.109,0.439,2.684,49.399,26.333,25.38,67.711,95.861,0.0,255.0
23-11-2023_15-37-06,235,0.109,0.439,2.685,49.372,26.334,25.386,68.512,95.76,0.0,255.0
23-11-2023_15-37-11,240,0.109,0.44,2.685,49.329,26.346,25.345,69.25,95.683,0.0,255.0
23-11-2023_15-37-16,245,0.109,0.441,2.682,49.13,26.339,25.346,70.006,95.627,0.0,255.0
23-11-2023_15-37-21,250,0.109,0.442,2.683,49.213,26.328,25.347,70.751,95.557,0.0,255.0
23-11-2023_15-37-26,255,0.109,0.443,2.684,49.243,26.353,25.381,71.492,95.496,0.0,255.0
23-11-2023_15-37-31,260,0.109,0.444,2.684,49.188,26.344,25.386,72.14,95.472,0.0,255.0
23-11-2023_15-37-36,265,0.109,0.445,2.684,49.303,26.358,25.387,72.893,95.492,0.0,255.0
23-11-2023_15-37-41,270,0.109,0.446,2.683,49.272,26.37,25.391,73.699,95.374,0.0,255.0
23-11-2023_15-37-46,275,0.109,0.447,2.683,49.192,26.358,25.428,74.496,95.335,0.0,255.0
23-11-2023_15-37-51,280,0.109,0.447,2.684,49.034,26.351,25.388,75.204,95.254,0.0,255.0
23-11-2023_15-37-56,285,0.109,0.449,2.683,49.223,26.362,25.386,75.886,95.291,0.0,255.0
23-11-2023_15-38-01,290,0.109,0.45,2.682,49.402,26.369,25.394,76.447,95.228,0.0,255.0
23-11-2023_15-38-07,295,0.109,0.45,2.681,49.533,26.371,25.378,77.144,95.184,0.0,255.0
23-11-2023_15-38-12,300,0.109,0.451,2.681,49.523,26.374,25.375,77.772,95.128,0.0,255.0
23-11-2023_15-38-17,305,0.109,0.452,2.683,49.543,26.376,25.425,78.286,95.051,0.0,255.0
23-11-2023_15-38-22,310,0.109,0.453,2.682,49.591,26.372,25.424,78.798,95.053,0.0,255.0
23-11-2023_15-38-27,315,0.109,0.454,2.68,49.633,26.379,25.409,79.45,94.955,0.0,255.0
23-11-2023_15-38-32,320,0.109,0.455,2.683,49.62,26.385,25.437,80.212,95.006,0.0,255.0
23-11-2023_15-38-37,325,0.109,0.456,2.681,49.73,26.372,25.392,80.616,95.016,0.0,255.0
23-11-2023_15-38-42,330,0.109,0.457,2.68,49.504,26.394,25.439,81.265,94.959,0.0,255.0
23-11-2023_15-38-47,335,0.109,0.458,2.682,49.451,26.38,25.417,81.83,94.93,0.0,255.0
23-11-2023_15-38-52,340,0.109,0.459,2.679,49.423,26.393,25.428,82.453,94.91,0.0,255.0
23-11-2023_15-38-57,345,0.109,0.46,2.681,49.395,26.387,25.447,82.886,94.91,0.0,255.0
23-11-2023_15-39-02,350,0.109,0.46,2.681,49.554,26.392,25.426,82.957,94.831,0.0,255.0
23-11-2023_15-39-07,355,0.109,0.462,2.679,49.595,26.395,25.417,83.293,94.797,0.0,255.0
23-11-2023_15-39-12,360,0.109,0.463,2.681,49.434,26.37,25.418,83.542,94.804,0.0,255.0
23-11-2023_15-39-17,365,0.109,0.463,2.68,49.417,26.379,25.445,83.806,94.758,0.0,255.0
23-11-2023_15-39-22,370,0.109,0.464,2.68,49.332,26.361,25.431,83.971,94.756,0.0,255.0
23-11-2023_15-39-27,375,0.109,0.465,2.677,49.172,26.382,25.452,84.097,94.738,0.0,255.0
23-11-2023_15-39-32,380,0.109,0.466,2.679,49.299,26.355,25.456,84.546,94.724,0.0,255.0
23-11-2023_15-39-37,385,0.109,0.467,2.678,49.392,26.362,25.473,85.006,94.646,0.0,255.0
23-11-2023_15-39-42,390,0.109,0.468,2.679,49.506,26.397,25.479,85.323,94.68,0.0,255.0
23-11-2023_15-39-47,395,0.109,0.469,2.679,49.557,26.398,25.473,85.585,94.62,0.0,255.0
23-11-2023_15-39-52,400,0.109,0.47,2.681,49.471,26.379,25.505,85.872,94.586,0.0,255.0
23-11-2023_15-39-57,406,0.109,0.471,2.68,49.75,26.381,25.465,86.257,94.62,0.0,255.0
23-11-2023_15-40-02,411,0.109,0.472,2.679,49.917,26.395,25.468,86.622,94.597,0.0,255.0
23-11-2023_15-40-07,416,0.109,0.473,2.677,49.891,26.407,25.501,86.828,94.555,0.0,255.0
23-11-2023_15-40-12,421,0.109,0.474,2.677,49.917,26.395,25.499,86.959,88.241,0.0,245.29
23-11-2023_15-40-17,426,0.109,0.475,2.679,50.023,26.386,25.485,87.2,83.356,0.0,228.67
23-11-2023_15-40-22,431,0.11,0.475,2.679,50.054,26.39,25.485,87.86,83.396,0.0,218.71
23-11-2023_15-40-27,436,0.11,0.476,2.679,49.959,26.395,25.54,88.37,66.815,0.0,183.7
23-11-2023_15-40-32,441,0.11,0.477,2.677,50.071,26.39,25.495,88.854,44.269,0.0,119.41
23-11-2023_15-40-37,446,0.11,0.478,2.676,50.117,26.412,25.485,88.939,9.595,0.0,24.54
23-11-2023_15-40-42,451,0.111,0.479,2.676,50.161,26.379,25.516,88.592,1.703,0.0,0.0
23-11-2023_15-40-47,456,0.11,0.48,2.678,50.095,26.385,25.522,87.853,1.655,0.0,0.0
23-11-2023_15-40-52,461,0.11,0.48,2.677,50.017,26.392,25.504,86.739,1.659,0.0,0.0
23-11-2023_15-40-57,466,0.11,0.481,2.68,49.923,26.383,25.528,85.292,3.143,0.0,4.71
23-11-2023_15-41-02,471,0.11,0.482,2.676,49.807,26.389,25.523,83.864,4.38,0.0,12.07
23-11-2023_15-41-07,476,0.11,0.482,2.676,49.732,26.389,25.514,82.421,7.495,0.0,18.3
23-11-2023_15-41-12,481,0.11,0.483,2.678,49.866,26.4,25.496,80.902,6.642,0.0,12.2
23-11-2023_15-41-17,486,0.11,0.484,2.673,49.936,26.426,25.509,79.33,3.528,0.0,9.12
23-11-2023_15-41-22,491,0.11,0.484,2.675,50.005,26.42,25.515,77.79,1.64,0.0,0.0
23-11-2023_15-41-27,496,0.11,0.485,2.676,50.034,26.404,25.537,76.327,2.005,0.0,0.0
23-11-2023_15-41-32,501,0.11,0.486,2.676,50.111,26.418,25.508,74.995,1.629,0.0,0.0
23-11-2023_15-41-37,506,0.11,0.486,2.674,50.037,26.404,25.535,73.687,1.581,0.0,0.0
23-11-2023_15-41-42,511,0.11,0.487,2.675,50.08,26.427,25.505,72.353,1.632,0.0,0.0
23-11-2023_15-41-47,516,0.11,0.488,2.676,50.116,26.433,25.52,71.039,1.621,0.0,0.0
23-11-2023_15-41-52,521,0.11,0.488,2.675,50.075,26.444,25.534,69.779,1.589,0.0,0.0
23-11-2023_15-41-57,526,0.11,0.488,2.676,50.069,26.448,25.538,68.506,1.589,0.0,0.0
23-11-2023_15-42-02,531,0.111,0.489,2.677,50.14,26.489,25.516,67.218,1.617,0.0,0.0
23-11-2023_15-42-07,536,0.111,0.49,2.677,50.077,26.476,25.505,65.941,1.631,0.0,0.0
23-11-2023_15-42-12,541,0.11,0.49,2.677,50.021,26.454,25.528,64.673,1.638,0.0,0.0
23-11-2023_15-42-17,546,0.11,0.49,2.677,49.959,26.447,25.552,63.441,2.713,0.0,2.6
23-11-2023_15-42-22,551,0.11,0.491,2.676,49.961,26.448,25.504,62.202,2.371,0.0,2.89
23-11-2023_15-42-27,556,0.111,0.491,2.675,49.887,26.435,25.514,61.042,5.05,0.0,7.88
23-11-2023_15-42-32,561,0.111,0.491,2.674,49.964,26.418,25.515,59.967,1.637,0.0,2.29
23-11-2023_15-42-37,566,0.111,0.492,2.673,50.094,26.389,25.521,59.016,1.504,0.0,0.0
23-11-2023_15-42-42,571,0.111,0.492,2.675,50.095,26.395,25.5,58.145,1.576,0.0,0.0
23-11-2023_15-42-47,576,0.111,0.492,2.676,50.235,26.368,25.512,57.302,1.513,0.0,0.0
23-11-2023_15-42-52,581,0.111,0.493,2.676,50.227,26.355,25.534,56.39,1.589,0.0,0.0
23-11-2023_15-42-57,586,0.11,0.493,2.674,50.148,26.328,25.522,55.512,1.588,0.0,0.0
23-11-2023_15-43-02,591,0.11,0.493,2.676,50.115,26.346,25.509,54.86,1.608,0.0,0.0
23-11-2023_15-43-07,596,0.11,0.493,2.675,50.139,26.337,25.534,54.067,1.479,0.0,0.0
23-11-2023_15-43-12,601,0.111,0.493,2.675,50.235,26.345,25.528,53.266,1.526,0.0,0.0
23-11-2023_15-43-17,606,0.111,0.493,2.677,50.141,26.333,25.505,52.555,1.579,0.0,0.0
23-11-2023_15-43-22,611,0.111,0.493,2.675,50.173,26.34,25.508,51.843,1.52,0.0,0.0
23-11-2023_15-43-27,616,0.111,0.493,2.676,50.101,26.292,25.52,51.168,1.532,0.0,0.0
23-11-2023_15-43-32,621,0.111,0.493,2.676,50.03,26.236,25.502,50.473,1.48,0.0,0.0
23-11-2023_15-43-38,626,0.111,0.494,2.675,49.943,26.186,25.519,49.858,2.467,0.0,3.53
23-11-2023_15-43-43,631,0.111,0.494,2.677,50.048,26.141,25.539,49.257,1.486,0.0,0.0
23-11-2023_15-43-48,636,0.111,0.494,2.675,50.123,26.113,25.521,48.644,1.509,0.0,0.0
23-11-2023_15-43-53,641,0.111,0.494,2.676,50.182,26.086,25.514,48.048,1.522,0.0,0.0
23-11-2023_15-43-58,646,0.111,0.494,2.677,50.089,26.059,25.525,47.45,1.504,0.0,0.0
23-11-2023_15-44-03,651,0.111,0.494,2.675,50.081,26.022,25.517,46.88,1.488,0.0,0.0
23-11-2023_15-44-08,656,0.111,0.493,2.675,50.032,26.008,25.538,46.322,1.528,0.0,0.0
23-11-2023_15-44-13,661,0.111,0.494,2.673,50.026,25.956,25.549,45.823,1.496,0.0,0.0
23-11-2023_15-44-18,666,0.111,0.494,2.675,50.103,25.919,25.516,45.304,1.503,0.0,0.0
23-11-2023_15-44-23,671,0.111,0.494,2.678,50.153,25.917,25.533,44.778,1.504,0.0,0.0
23-11-2023_15-44-28,676,0.111,0.494,2.677,50.148,25.898,25.522,44.325,1.519,0.0,0.0
23-11-2023_15-44-33,681,0.111,0.494,2.675,50.164,25.887,25.53,43.883,1.479,0.0,0.0
23-11-2023_15-44-38,686,0.111,0.494,2.676,50.139,25.874,25.546,43.474,1.425,0.0,0.0
23-11-2023_15-44-43,691,0.111,0.493,2.678,50.138,25.832,25.522,43.05,1.54,0.0,0.0
23-11-2023_15-44-48,696,0.111,0.493,2.678,50.047,25.807,25.535,42.694,1.558,0.0,0.0
23-11-2023_15-44-53,701,0.111,0.493,2.678,49.935,25.801,25.551,42.329,3.654,0.0,3.93
23-11-2023_15-44-58,706,0.111,0.493,2.678,50.017,25.788,25.514,41.984,1.529,0.0,0.0
23-11-2023_15-45-03,711,0.111,0.493,2.679,49.997,25.799,25.52,41.652,2.341,0.0,0.18
23-11-2023_15-45-08,716,0.111,0.493,2.678,49.864,25.775,25.503,41.355,4.538,0.0,8.8
23-11-2023_15-45-13,721,0.11,0.493,2.676,49.826,25.747,25.508,41.071,6.173,0.0,12.23
23-11-2023_15-45-18,726,0.111,0.493,2.678,49.778,25.736,25.531,40.806,7.003,0.0,16.75
23-11-2023_15-45-23,731,0.11,0.493,2.676,49.754,25.714,25.531,40.531,10.531,0.0,19.82
23-11-2023_15-45-28,737,0.111,0.493,2.679,49.655,25.686,25.523,40.35,9.676,0.0,28.0
23-11-2023_15-45-33,742,0.111,0.493,2.677,49.753,25.693,25.537,40.249,11.681,0.0,23.96
23-11-2023_15-45-38,747,0.111,0.493,2.674,49.735,25.677,25.533,40.092,12.091,0.0,26.96
23-11-2023_15-45-43,752,0.111,0.493,2.678,49.708,25.662,25.54,39.891,12.318,0.0,30.49
23-11-2023_15-45-48,757,0.111,0.493,2.677,49.89,25.676,25.549,39.654,14.233,0.0,21.03
23-11-2023_15-45-53,762,0.111,0.493,2.678,49.719,25.68,25.55,39.447,13.913,0.0,33.26
23-11-2023_15-45-58,767,0.111,0.493,2.68,49.666,25.688,25.563,39.265,17.631,0.0,38.5
23-11-2023_15-46-03,772,0.11,0.492,2.679,49.706,25.696,25.536,39.092,16.764,0.0,38.32
23-11-2023_15-46-08,777,0.11,0.493,2.678,49.747,25.695,25.552,38.958,15.592,0.0,38.07
23-11-2023_15-46-13,782,0.111,0.492,2.68,49.741,25.698,25.552,38.933,16.181,0.0,40.43
23-11-2023_15-46-18,787,0.11,0.492,2.678,49.698,25.704,25.555,38.94,19.145,0.0,45.04
23-11-2023_15-46-23,792,0.11,0.492,2.679,49.707,25.697,25.555,38.923,21.59,0.0,46.96
23-11-2023_15-46-28,797,0.11,0.492,2.68,49.622,25.689,25.56,38.897,23.1,0.0,54.78
23-11-2023_15-46-33,802,0.111,0.492,2.679,49.646,25.654,25.543,38.935,22.936,0.0,56.19
23-11-2023_15-46-38,807,0.111,0.492,2.68,49.657,25.647,25.563,39.032,25.036,0.0,58.09
23-11-2023_15-46-43,812,0.11,0.491,2.68,49.731,25.659,25.546,39.182,24.242,0.0,56.1
23-11-2023_15-46-48,817,0.11,0.491,2.678,49.652,25.66,25.555,39.384,29.252,0.0,63.62
23-11-2023_15-46-53,822,0.11,0.491,2.678,49.585,25.655,25.548,39.627,29.593,0.0,70.87
23-11-2023_15-46-58,827,0.11,0.491,2.679,49.632,25.655,25.535,39.884,31.136,0.0,71.21
23-11-2023_15-47-03,832,0.11,0.491,2.679,49.568,25.634,25.538,40.041,33.207,0.0,78.5
23-11-2023_15-47-08,837,0.11,0.491,2.68,49.457,25.656,25.555,40.23,35.393,0.0,88.71
23-11-2023_15-47-13,842,0.11,0.491,2.681,49.444,25.655,25.557,40.452,36.942,0.0,93.23
23-11-2023_15-47-18,847,0.11,0.49,2.679,49.585,25.668,25.533,40.652,36.978,0.0,88.38
23-11-2023_15-47-23,852,0.11,0.49,2.681,49.473,25.677,25.53,40.839,39.962,0.0,98.92
23-11-2023_15-47-28,857,0.11,0.49,2.679,49.593,25.711,25.518,41.145,42.085,0.0,95.4
23-11-2023_15-47-33,862,0.11,0.49,2.682,49.487,25.742,25.51,41.383,41.536,0.0,105.98
23-11-2023_15-47-38,867,0.11,0.49,2.682,49.476,25.75,25.517,41.656,45.644,0.0,110.66
23-11-2023_15-47-43,872,0.11,0.49,2.682,49.414,25.765,25.509,41.98,48.251,0.0,118.72
23-11-2023_15-47-48,877,0.11,0.49,2.68,49.405,25.796,25.507,42.324,50.614,0.0,123.58
23-11-2023_15-47-53,882,0.11,0.489,2.681,49.386,25.804,25.523,42.608,52.21,0.0,129.09
23-11-2023_15-47-58,887,0.11,0.489,2.682,49.311,25.809,25.507,42.871,53.244,0.0,138.11
23-11-2023_15-48-03,892,0.11,0.489,2.681,49.399,25.838,25.519,43.18,54.729,0.0,136.99
23-11-2023_15-48-08,897,0.11,0.489,2.678,49.32,25.859,25.509,43.557,56.101,0.0,146.43
23-11-2023_15-48-13,902,0.11,0.489,2.68,49.384,25.862,25.503,43.992,57.793,0.0,146.83
23-11-2023_15-48-18,907,0.11,0.489,2.682,49.348,25.888,25.536,44.48,60.102,0.0,153.48
23-11-2023_15-48-23,912,0.11,0.488,2.682,49.365,25.911,25.536,44.985,63.729,0.0,156.95
23-11-2023_15-48-28,917,0.11,0.488,2.683,49.392,25.919,25.532,45.488,62.661,0.0,160.15
23-11-2023_15-48-33,922,0.11,0.488,2.682,49.369,25.914,25.541,46.018,66.845,0.0,166.37
23-11-2023_15-48-38,927,0.11,0.488,2.68,49.388,25.926,25.547,46.554,67.923,0.0,169.87
23-11-2023_15-48-43,932,0.11,0.488,2.681,49.394,25.917,25.547,47.097,67.192,0.0,174.2
23-11-2023_15-48-48,937,0.11,0.488,2.681,49.346,25.917,25.534,47.669,69.18,0.0,181.5
23-11-2023_15-48-53,942,0.11,0.489,2.682,49.336,25.943,25.513,48.256,74.616,0.0,186.93
23-11-2023_15-48-58,947,0.11,0.489,2.685,49.279,25.932,25.524,48.851,76.542,0.0,195.81
23-11-2023_15-49-03,952,0.11,0.489,2.683,49.178,25.913,25.518,49.486,77.258,0.0,207.91
23-11-2023_15-49-09,957,0.11,0.489,2.682,49.188,25.919,25.501,50.153,81.621,0.0,213.07
23-11-2023_15-49-14,962,0.11,0.489,2.683,49.259,25.934,25.515,50.881,82.99,0.0,214.5
23-11-2023_15-49-19,967,0.11,0.489,2.681,49.289,25.917,25.492,51.712,85.387,0.0,218.3
23-11-2023_15-49-24,972,0.109,0.489,2.681,49.289,25.92,25.515,52.66,90.3,0.0,223.96
23-11-2023_15-49-29,977,0.11,0.49,2.682,49.393,25.932,25.534,53.7,85.061,0.0,223.33
23-11-2023_15-49-34,982,0.109,0.49,2.684,49.27,25.927,25.535,54.864,88.591,0.0,236.16
23-11-2023_15-49-39,987,0.109,0.49,2.682,49.207,25.927,25.537,55.982,93.225,0.0,245.53
23-11-2023_15-49-44,992,0.11,0.49,2.686,49.164,25.945,25.56,56.894,91.709,0.0,254.02
23-11-2023_15-49-49,997,0.11,0.49,2.684,49.246,25.931,25.534,57.774,95.865,0.0,254.32
23-11-2023_15-49-54,1002,0.109,0.49,2.684,49.292,25.931,25.538,58.677,96.885,0.0,255.0
23-11-2023_15-49-59,1007,0.109,0.49,2.683,49.369,25.955,25.548,59.626,96.645,0.0,255.0
23-11-2023_15-50-04,1012,0.109,0.491,2.685,49.282,25.954,25.56,60.54,96.486,0.0,255.0
23-11-2023_15-50-09,1017,0.109,0.491,2.684,49.269,25.978,25.562,61.493,96.35,0.0,255.0
23-11-2023_15-50-14,1022,0.11,0.492,2.685,49.263,25.979,25.562,62.389,96.195,0.0,255.0
23-11-2023_15-50-19,1027,0.109,0.492,2.681,49.336,25.986,25.55,63.249,96.121,0.0,255.0
23-11-2023_15-50-24,1032,0.109,0.492,2.682,49.303,25.996,25.55,64.079,95.998,0.0,255.0
23-11-2023_15-50-29,1037,0.109,0.492,2.683,49.364,26.007,25.541,64.95,95.888,0.0,255.0
23-11-2023_15-50-34,1042,0.109,0.492,2.681,49.357,25.985,25.528,65.873,95.786,0.0,255.0
23-11-2023_15-50-39,1047,0.109,0.493,2.682,49.329,25.991,25.5,66.726,95.659,0.0,255.0
23-11-2023_15-50-44,1052,0.11,0.493,2.68,49.347,25.972,25.514,67.551,95.585,0.0,255.0
23-11-2023_15-50-49,1057,0.11,0.493,2.682,49.376,25.994,25.53,68.345,95.474,0.0,255.0
23-11-2023_15-50-54,1062,0.11,0.493,2.682,49.377,26.007,25.548,69.167,95.427,0.0,255.0
23-11-2023_15-50-59,1068,0.109,0.494,2.68,49.47,26.004,25.573,69.991,95.357,0.0,255.0
23-11-2023_15-51-04,1073,0.11,0.494,2.681,49.513,25.993,25.567,70.785,95.292,0.0,255.0
23-11-2023_15-51-09,1078,0.109,0.495,2.682,49.255,25.995,25.544,71.583,95.225,0.0,255.0
23-11-2023_15-51-14,1083,0.109,0.495,2.682,49.25,25.997,25.591,72.475,95.097,0.0,255.0
23-11-2023_15-51-19,1088,0.109,0.495,2.682,49.475,25.995,25.58,73.604,95.091,0.0,255.0
23-11-2023_15-51-24,1093,0.11,0.496,2.68,49.52,26.013,25.608,74.664,95.028,0.0,255.0
23-11-2023_15-51-29,1098,0.109,0.496,2.68,49.49,26.039,25.609,75.67,95.01,0.0,255.0
23-11-2023_15-51-34,1103,0.109,0.496,2.681,49.414,26.038,25.563,76.633,94.949,0.0,255.0
23-11-2023_15-51-39,1108,0.11,0.496,2.68,49.461,26.042,25.561,77.325,94.845,0.0,255.0
23-11-2023_15-51-44,1113,0.11,0.497,2.679,49.553,26.017,25.563,77.882,94.852,0.0,255.0
23-11-2023_15-51-49,1118,0.109,0.497,2.681,49.536,26.068,25.572,78.453,94.831,0.0,255.0
23-11-2023_15-51-54,1123,0.109,0.497,2.679,49.446,26.087,25.576,79.09,94.704,0.0,255.0
23-11-2023_15-51-59,1128,0.109,0.498,2.678,49.488,26.081,25.571,79.848,94.703,0.0,255.0
23-11-2023_15-52-04,1133,0.109,0.498,2.68,49.464,26.088,25.56,80.577,94.656,0.0,255.0
23-11-2023_15-52-09,1138,0.11,0.498,2.681,49.551,26.1,25.581,81.187,94.617,0.0,255.0
23-11-2023_15-52-14,1143,0.109,0.499,2.681,49.485,26.096,25.569,81.68,94.577,0.0,255.0
23-11-2023_15-52-19,1148,0.109,0.499,2.68,49.471,26.096,25.585,82.203,94.511,0.0,255.0
23-11-2023_15-52-24,1153,0.109,0.499,2.678,49.437,26.087,25.602,82.647,94.496,0.0,255.0
23-11-2023_15-52-29,1158,0.109,0.5,2.679,49.739,26.09,25.583,82.999,94.447,0.0,255.0
23-11-2023_15-52-34,1163,0.109,0.5,2.679,49.735,26.113,25.601,83.402,94.459,0.0,255.0
23-11-2023_15-52-39,1168,0.11,0.501,2.68,49.694,26.109,25.58,83.935,94.39,0.0,255.0
23-11-2023_15-52-44,1173,0.109,0.501,2.68,49.675,26.146,25.579,84.509,94.371,0.0,255.0
23-11-2023_15-52-49,1178,0.11,0.501,2.679,49.727,26.134,25.594,85.196,94.295,0.0,255.0
23-11-2023_15-52-54,1183,0.11,0.502,2.678,49.945,26.137,25.61,85.792,94.323,0.0,255.0
23-11-2023_15-52-59,1188,0.109,0.502,2.677,50.026,26.182,25.593,86.306,89.754,0.0,237.56
23-11-2023_15-53-04,1193,0.11,0.502,2.676,49.992,26.158,25.594,86.752,76.664,0.0,207.92
23-11-2023_15-53-09,1198,0.11,0.503,2.677,50.042,26.124,25.575,87.09,53.811,0.0,132.22
23-11-2023_15-53-14,1203,0.11,0.503,2.678,50.144,26.135,25.56,87.263,21.516,0.0,44.21
23-11-2023_15-53-19,1208,0.111,0.503,2.676,50.072,26.103,25.584,87.261,1.523,0.0,0.0
23-11-2023_15-53-24,1213,0.11,0.504,2.678,50.081,26.104,25.57,86.885,1.551,0.0,0.0
23-11-2023_15-53-29,1218,0.111,0.504,2.678,50.027,26.085,25.6,86.153,1.485,0.0,0.0
23-11-2023_15-53-34,1223,0.11,0.504,2.675,50.16,26.093,25.592,85.086,1.478,0.0,0.0
23-11-2023_15-53-39,1228,0.111,0.505,2.677,50.174,26.107,25.604,83.773,1.518,0.0,0.0
23-11-2023_15-53-44,1233,0.11,0.505,2.678,50.081,26.09,25.596,82.155,1.591,0.0,0.0
23-11-2023_15-53-49,1238,0.11,0.506,2.678,50.219,26.112,25.569,80.439,1.584,0.0,0.0
23-11-2023_15-53-54,1243,0.11,0.507,2.677,50.096,26.102,25.595,78.885,1.561,0.0,0.0
23-11-2023_15-53-59,1248,0.11,0.507,2.675,50.017,26.109,25.626,77.366,1.561,0.0,0.0
23-11-2023_15-54-04,1253,0.111,0.507,2.675,49.997,26.105,25.62,75.766,1.507,0.0,0.32
