Date,Time,Biomass,Dissolved_oxygen,pH,T_reactor,T_cooling_liquid,T_peltier,T_mosfet,Power,PWM_feed,PWM_heater
15-11-2023_18-21-59,180,0.099,2.634,2.968,38.808,25.702,24.776,56.296,95.51,0.0,255.0
15-11-2023_18-22-04,185,0.099,2.635,2.969,38.85,25.708,24.771,56.932,95.442,0.0,255.0
15-11-2023_18-22-09,190,0.099,2.634,2.968,38.906,25.705,24.752,57.556,95.328,0.0,255.0
15-11-2023_18-22-14,195,0.099,2.635,2.967,38.823,25.723,24.768,58.145,95.237,0.0,255.0
15-11-2023_18-22-19,200,0.099,2.637,2.968,38.847,25.749,24.808,58.641,95.163,0.0,255.0
15-11-2023_18-22-24,205,0.099,2.638,2.969,38.856,25.741,24.822,59.44,95.049,0.0,255.0
15-11-2023_18-22-29,210,0.099,2.642,2.968,38.886,25.75,24.8,60.215,94.998,0.0,255.0
15-11-2023_18-22-34,215,0.099,2.643,2.967,38.903,25.751,24.762,61.026,94.931,0.0,255.0
15-11-2023_18-22-39,220,0.099,2.648,2.966,38.885,25.708,24.75,61.661,94.856,0.0,255.0
15-11-2023_18-22-44,225,0.099,2.651,2.966,38.903,25.678,24.721,62.158,94.806,0.0,255.0
15-11-2023_18-22-49,230,0.099,2.651,2.966,39.007,25.696,24.729,62.683,94.718,0.0,255.0
15-11-2023_18-22-54,235,0.099,2.654,2.967,38.983,25.72,24.74,63.242,94.639,0.0,255.0
15-11-2023_18-22-59,240,0.099,2.655,2.967,39.03,25.735,24.726,64.059,94.531,0.0,255.0
15-11-2023_18-23-04,245,0.099,2.655,2.967,39.059,25.735,24.734,64.745,94.497,0.0,255.0
15-11-2023_18-23-09,250,0.099,2.654,2.966,39.062,25.762,24.749,65.157,94.436,0.0,255.0
15-11-2023_18-23-14,255,0.099,2.654,2.965,39.137,25.795,24.778,65.779,94.362,0.0,255.0
15-11-2023_18-23-19,260,0.099,2.654,2.965,39.143,25.811,24.794,66.291,94.318,0.0,255.0
15-11-2023_18-23-24,265,0.099,2.657,2.967,39.112,25.822,24.804,66.804,94.228,0.0,255.0
15-11-2023_18-23-29,270,0.099,2.66,2.966,39.146,25.826,24.798,67.189,94.178,0.0,255.0
15-11-2023_18-23-34,275,0.099,2.662,2.965,39.148,25.843,24.81,67.211,94.105,0.0,255.0
15-11-2023_18-23-39,280,0.099,2.66,2.964,39.217,25.838,24.815,67.329,94.081,0.0,255.0
15-11-2023_18-23-44,285,0.099,2.663,2.965,39.22,25.836,24.82,67.242,94.01,0.0,255.0
15-11-2023_18-23-49,290,0.099,2.662,2.966,39.197,25.822,24.821,66.873,93.995,0.0,255.0
15-11-2023_18-23-54,295,0.099,2.662,2.966,39.228,25.832,24.848,66.533,94.013,0.0,255.0
15-11-2023_18-23-59,300,0.099,2.66,2.964,39.227,25.832,24.864,66.507,93.924,0.0,255.0
15-11-2023_18-24-04,305,0.099,2.661,2.964,39.283,25.854,24.901,66.754,93.911,0.0,255.0
15-11-2023_18-24-09,310,0.099,2.665,2.965,39.291,25.866,24.908,67.292,93.804,0.0,255.0
15-11-2023_18-24-14,315,0.099,2.662,2.965,39.351,25.877,24.919,67.653,93.622,0.0,255.0
15-11-2023_18-24-19,320,0.099,2.663,2.965,39.394,25.906,24.974,67.948,93.616,0.0,255.0
15-11-2023_18-24-24,325,0.099,2.67,2.965,39.446,25.937,25.049,67.621,93.556,0.0,255.0
15-11-2023_18-24-29,330,0.099,2.67,2.963,39.373,25.956,25.07,68.102,93.541,0.0,255.0
15-11-2023_18-24-34,335,0.099,2.673,2.963,39.418,25.985,25.108,68.749,93.47,0.0,255.0
15-11-2023_18-24-39,340,0.099,2.674,2.964,39.424,25.976,25.125,68.782,93.444,0.0,255.0
15-11-2023_18-24-44,345,0.099,2.673,2.965,39.489,25.973,25.124,68.908,93.432,0.0,255.0
15-11-2023_18-24-49,350,0.099,2.673,2.963,39.476,25.978,25.142,68.824,93.357,0.0,255.0
15-11-2023_18-24-54,355,0.099,2.674,2.963,39.51,26.012,25.203,69.355,93.328,0.0,255.0
15-11-2023_18-24-59,361,0.099,2.676,2.964,39.546,26.035,25.223,69.577,93.273,0.0,255.0
15-11-2023_18-25-04,366,0.099,2.679,2.962,39.519,26.042,25.23,69.652,93.261,0.0,255.0
15-11-2023_18-25-09,371,0.099,2.678,2.964,39.573,26.053,25.276,69.792,93.204,0.0,255.0
15-11-2023_18-25-14,376,0.099,2.677,2.963,39.637,26.054,25.291,70.098,93.173,0.0,255.0
15-11-2023_18-25-19,381,0.099,2.677,2.962,39.58,26.057,25.296,70.823,93.114,0.0,255.0
15-11-2023_18-25-24,386,0.099,2.679,2.962,39.643,26.074,25.264,71.246,93.082,0.0,255.0
15-11-2023_18-25-29,391,0.099,2.678,2.962,39.662,26.095,25.27,71.543,93.072,0.0,255.0
15-11-2023_18-25-34,396,0.099,2.68,2.962,39.695,26.107,25.297,72.111,93.068,0.0,255.0
15-11-2023_18-25-39,401,0.099,2.679,2.963,39.705,26.127,25.333,72.678,92.957,0.0,255.0
15-11-2023_18-25-44,406,0.099,2.679,2.963,39.725,26.155,25.379,72.839,93.009,0.0,255.0
15-11-2023_18-25-49,411,0.099,2.682,2.963,39.728,26.193,25.423,73.315,92.872,0.0,255.0
15-11-2023_18-25-54,416,0.099,2.689,2.963,39.778,26.217,25.464,74.044,92.887,0.0,255.0
15-11-2023_18-25-59,421,0.099,2.687,2.96,39.811,26.23,25.496,74.165,92.855,0.0,255.0
15-11-2023_18-26-04,426,0.099,2.688,2.962,39.782,26.239,25.525,74.456,92.86,0.0,255.0
15-11-2023_18-26-09,431,0.099,2.688,2.963,39.817,26.252,25.528,75.064,92.819,0.0,255.0
15-11-2023_18-26-14,436,0.099,2.691,2.962,39.854,26.274,25.546,75.362,92.751,0.0,255.0
15-11-2023_18-26-19,441,0.099,2.691,2.964,39.898,26.286,25.557,75.731,92.759,0.0,255.0
15-11-2023_18-26-24,446,0.099,2.689,2.962,39.956,26.323,25.606,76.173,92.679,0.0,255.0
15-11-2023_18-26-29,451,0.099,2.689,2.96,39.943,26.329,25.618,76.042,92.657,0.0,255.0
15-11-2023_18-26-34,456,0.099,2.688,2.961,39.931,26.333,25.576,76.45,92.664,0.0,255.0
15-11-2023_18-26-39,461,0.099,2.688,2.962,39.942,26.341,25.589,76.892,92.586,0.0,255.0
15-11-2023_18-26-44,466,0.099,2.692,2.96,39.986,26.347,25.592,77.394,92.524,0.0,255.0
15-11-2023_18-26-49,471,0.099,2.701,2.961,40.053,26.37,25.641,77.765,92.53,0.0,255.0
15-11-2023_18-26-54,476,0.099,2.698,2.961,40.067,26.408,25.707,77.417,92.509,0.0,255.0
15-11-2023_18-26-59,481,0.099,2.7,2.96,40.041,26.446,25.757,77.464,92.451,0.0,255.0
15-11-2023_18-27-04,486,0.099,2.703,2.961,40.081,26.473,25.823,76.828,92.416,0.0,255.0
15-11-2023_18-27-09,491,0.099,2.701,2.961,40.113,26.466,25.855,76.971,92.42,0.0,255.0
15-11-2023_18-27-14,496,0.099,2.701,2.959,40.136,26.497,25.893,77.12,92.369,0.0,255.0
15-11-2023_18-27-19,501,0.099,2.701,2.96,40.134,26.519,25.96,76.732,92.348,0.0,255.0
15-11-2023_18-27-24,506,0.099,2.7,2.961,40.182,26.554,25.994,76.589,92.327,0.0,255.0
15-11-2023_18-27-29,511,0.099,2.703,2.96,40.228,26.581,26.039,76.321,92.248,0.0,255.0
15-11-2023_18-27-34,516,0.099,2.705,2.957,40.234,26.606,26.083,75.438,92.265,0.0,255.0
15-11-2023_18-27-40,521,0.099,2.706,2.958,40.22,26.599,26.133,74.342,92.207,0.0,255.0
15-11-2023_18-27-45,526,0.099,2.707,2.962,40.2,26.622,26.17,74.476,92.192,0.0,255.0
15-11-2023_18-27-50,531,0.099,2.711,2.96,40.213,26.633,26.203,75.266,92.139,0.0,255.0
15-11-2023_18-27-55,536,0.099,2.711,2.959,40.29,26.67,26.233,76.164,92.163,0.0,255.0
15-11-2023_18-28-00,541,0.099,2.713,2.959,40.322,26.683,26.281,77.194,92.128,0.0,255.0
15-11-2023_18-28-05,546,0.099,2.715,2.96,40.36,26.735,26.298,78.175,92.1,0.0,255.0
15-11-2023_18-28-10,551,0.099,2.715,2.959,40.338,26.758,26.332,78.182,92.064,0.0,255.0
15-11-2023_18-28-15,556,0.099,2.716,2.958,40.413,26.785,26.381,77.989,92.041,0.0,255.0
15-11-2023_18-28-20,561,0.099,2.715,2.958,40.438,26.802,26.411,77.983,92.028,0.0,255.0
15-11-2023_18-28-25,566,0.099,2.716,2.959,40.507,26.809,26.424,78.486,91.982,0.0,255.0
15-11-2023_18-28-30,571,0.099,2.717,2.959,40.501,26.822,26.445,78.821,92.021,0.0,255.0
15-11-2023_18-28-35,576,0.099,2.724,2.958,40.442,26.836,26.489,79.213,91.982,0.0,255.0
15-11-2023_18-28-40,581,0.099,2.72,2.958,40.502,26.85,26.53,79.92,91.947,0.0,255.0
15-11-2023_18-28-45,586,0.099,2.718,2.959,40.538,26.88,26.555,79.97,91.913,0.0,255.0
15-11-2023_18-28-50,591,0.099,2.721,2.959,40.551,26.908,26.586,79.936,91.923,0.0,255.0
15-11-2023_18-28-55,596,0.099,2.721,2.959,40.569,26.911,26.618,80.21,91.858,0.0,255.0
15-11-2023_18-29-00,601,0.099,2.721,2.957,40.603,26.956,26.666,79.668,91.875,0.0,255.0
15-11-2023_18-29-05,606,0.099,2.722,2.958,40.639,26.984,26.684,79.407,91.877,0.0,255.0
15-11-2023_18-29-10,611,0.099,2.72,2.956,40.593,27.022,26.751,80.014,91.846,0.0,255.0
15-11-2023_18-29-15,616,0.099,2.719,2.957,40.68,27.05,26.779,79.812,91.782,0.0,255.0
15-11-2023_18-29-20,621,0.099,2.722,2.958,40.712,27.072,26.786,78.787,91.788,0.0,255.0
15-11-2023_18-29-25,626,0.099,2.724,2.958,40.681,27.079,26.739,78.471,91.749,0.0,255.0
15-11-2023_18-29-30,631,0.099,2.728,2.958,40.708,27.101,26.755,78.72,91.747,0.0,255.0
15-11-2023_18-29-35,636,0.099,2.735,2.96,40.808,27.125,26.761,79.4,91.728,0.0,255.0
15-11-2023_18-29-40,641,0.099,2.738,2.958,40.764,27.167,26.83,80.63,91.68,0.0,255.0
15-11-2023_18-29-45,646,0.099,2.743,2.957,40.777,27.191,26.862,81.167,91.662,0.0,255.0
15-11-2023_18-29-50,651,0.099,2.747,2.956,40.816,27.198,26.876,82.203,91.669,0.0,255.0
15-11-2023_18-29-55,656,0.099,2.748,2.959,40.832,27.197,26.862,82.699,91.625,0.0,255.0
15-11-2023_18-30-00,661,0.099,2.75,2.958,40.875,27.211,26.883,82.582,91.606,0.0,255.0
15-11-2023_18-30-05,666,0.099,2.754,2.957,40.844,27.19,26.813,82.343,91.606,0.0,255.0
15-11-2023_18-30-10,671,0.099,2.751,2.958,40.939,27.192,26.81,82.825,91.576,0.0,255.0
15-11-2023_18-30-15,676,0.099,2.747,2.956,40.94,27.222,26.857,83.184,91.557,0.0,255.0
15-11-2023_18-30-20,681,0.099,2.751,2.956,40.938,27.268,26.906,83.089,91.546,0.0,255.0
15-11-2023_18-30-25,686,0.099,2.753,2.957,40.933,27.283,26.884,82.588,91.527,0.0,255.0
15-11-2023_18-30-30,691,0.099,2.753,2.958,41.045,27.26,26.888,82.496,91.538,0.0,255.0
15-11-2023_18-30-35,696,0.099,2.756,2.956,41.009,27.278,26.911,82.299,91.526,0.0,255.0
15-11-2023_18-30-40,701,0.099,2.768,2.956,41.043,27.291,26.907,82.582,91.509,0.0,255.0
15-11-2023_18-30-45,706,0.099,2.77,2.956,41.061,27.301,26.89,82.462,91.486,0.0,255.0
15-11-2023_18-30-50,712,0.099,2.768,2.957,41.092,27.315,26.889,83.256,91.467,0.0,255.0
15-11-2023_18-30-55,717,0.099,2.766,2.957,41.076,27.309,26.874,83.235,91.48,0.0,255.0
15-11-2023_18-31-00,722,0.099,2.767,2.957,41.076,27.261,26.77,83.904,91.403,0.0,255.0
15-11-2023_18-31-05,727,0.099,2.769,2.953,41.143,27.228,26.688,83.914,91.478,0.0,255.0
15-11-2023_18-31-10,732,0.099,2.769,2.956,41.171,27.207,26.607,84.345,91.378,0.0,255.0
15-11-2023_18-31-15,737,0.099,2.767,2.957,41.186,27.194,26.629,84.784,91.404,0.0,255.0
15-11-2023_18-31-20,742,0.099,2.77,2.957,41.21,27.192,26.585,85.343,91.368,0.0,255.0
15-11-2023_18-31-25,747,0.099,2.771,2.956,41.29,27.206,26.589,85.49,91.351,0.0,255.0
15-11-2023_18-31-30,752,0.099,2.767,2.956,41.276,27.246,26.612,85.239,91.381,0.0,255.0
15-11-2023_18-31-35,757,0.099,2.775,2.955,41.227,27.241,26.572,85.19,91.341,0.0,255.0
15-11-2023_18-31-40,762,0.099,2.772,2.955,41.269,27.241,26.593,85.346,91.321,0.0,255.0
15-11-2023_18-31-45,767,0.099,2.774,2.955,41.34,27.252,26.637,85.415,91.291,0.0,255.0
15-11-2023_18-31-50,772,0.099,2.776,2.956,41.346,27.253,26.688,85.529,91.215,0.0,255.0
15-11-2023_18-31-55,777,0.099,2.775,2.956,41.376,27.242,26.672,85.62,91.284,0.0,255.0
15-11-2023_18-32-00,782,0.099,2.774,2.955,41.408,27.267,26.711,85.221,91.273,0.0,255.0
15-11-2023_18-32-05,787,0.099,2.774,2.955,41.409,27.248,26.736,85.027,91.187,0.0,255.0
15-11-2023_18-32-10,792,0.099,2.778,2.956,41.431,27.227,26.726,84.363,91.214,0.0,255.0
15-11-2023_18-32-15,797,0.099,2.78,2.956,41.487,27.225,26.728,83.705,91.191,0.0,255.0
15-11-2023_18-32-20,802,0.099,2.78,2.956,41.484,27.232,26.74,83.498,91.204,0.0,255.0
15-11-2023_18-32-25,807,0.099,2.781,2.955,41.494,27.264,26.77,82.711,91.171,0.0,255.0
15-11-2023_18-32-30,812,0.099,2.783,2.954,41.498,27.264,26.728,82.134,91.162,0.0,255.0
15-11-2023_18-32-35,817,0.099,2.785,2.953,41.492,27.256,26.689,82.002,91.166,0.0,255.0
15-11-2023_18-32-40,822,0.099,2.786,2.954,41.588,27.256,26.736,81.799,91.148,0.0,255.0
15-11-2023_18-32-45,827,0.099,2.787,2.954,41.604,27.258,26.722,81.599,91.116,0.0,255.0
15-11-2023_18-32-50,832,0.099,2.784,2.955,41.516,27.269,26.678,81.513,91.104,0.0,255.0
15-11-2023_18-32-55,837,0.099,2.786,2.955,41.611,27.279,26.707,80.952,91.113,0.0,255.0
15-11-2023_18-33-00,842,0.099,2.785,2.955,41.695,27.302,26.762,79.988,91.052,0.0,255.0
15-11-2023_18-33-05,847,0.099,2.787,2.955,41.649,27.303,26.808,79.378,91.094,0.0,255.0
15-11-2023_18-33-10,852,0.099,2.787,2.954,41.678,27.336,26.837,79.211,91.065,0.0,255.0
15-11-2023_18-33-15,857,0.099,2.786,2.953,41.71,27.32,26.831,79.093,91.061,0.0,255.0
15-11-2023_18-33-20,862,0.099,2.786,2.954,41.683,27.351,26.845,79.222,91.074,0.0,255.0
15-11-2023_18-33-25,867,0.099,2.787,2.955,41.737,27.377,26.85,79.265,91.058,0.0,255.0
15-11-2023_18-33-31,872,0.099,2.789,2.955,41.797,27.386,26.862,79.023,91.05,0.0,255.0
15-11-2023_18-33-36,877,0.099,2.788,2.954,41.792,27.401,26.887,78.666,90.984,0.0,255.0
15-11-2023_18-33-41,882,0.099,2.792,2.953,41.814,27.394,26.924,78.362,90.969,0.0,255.0
15-11-2023_18-33-46,887,0.099,2.793,2.953,41.81,27.411,26.93,78.45,90.944,0.0,255.0
15-11-2023_18-33-51,892,0.099,2.801,2.953,41.844,27.425,26.951,78.663,90.988,0.0,255.0
15-11-2023_18-33-56,897,0.099,2.794,2.953,41.838,27.474,26.991,78.922,90.957,0.0,255.0
15-11-2023_18-34-01,902,0.099,2.799,2.954,41.902,27.503,27.037,78.656,90.915,0.0,255.0
15-11-2023_18-34-06,907,0.099,2.801,2.955,41.949,27.531,27.081,78.479,90.896,0.0,255.0
15-11-2023_18-34-11,912,0.099,2.801,2.954,41.956,27.559,27.128,78.959,90.926,0.0,255.0
15-11-2023_18-34-16,917,0.099,2.799,2.953,41.943,27.564,27.07,79.466,90.914,0.0,255.0
15-11-2023_18-34-21,922,0.099,2.797,2.955,41.989,27.564,27.092,80.156,90.885,0.0,255.0
15-11-2023_18-34-26,927,0.099,2.798,2.953,42.021,27.571,27.115,80.548,90.864,0.0,255.0
15-11-2023_18-34-31,932,0.099,2.801,2.955,42.048,27.552,27.032,80.18,90.838,0.0,255.0
15-11-2023_18-34-36,937,0.099,2.801,2.954,42.012,27.607,27.11,80.713,90.862,0.0,255.0
15-11-2023_18-34-41,942,0.099,2.8,2.954,42.065,27.648,27.173,81.461,90.818,0.0,255.0
15-11-2023_18-34-46,947,0.099,2.804,2.954,42.136,27.703,27.257,82.066,90.815,0.0,255.0
15-11-2023_18-34-51,952,0.099,2.811,2.953,42.133,27.731,27.321,82.723,90.807,0.0,255.0
15-11-2023_18-34-56,957,0.099,2.811,2.953,42.105,27.752,27.342,83.529,90.808,0.0,255.0
15-11-2023_18-35-01,962,0.099,2.811,2.954,42.151,27.758,27.338,84.2,90.838,0.0,255.0
15-11-2023_18-35-06,967,0.099,2.814,2.955,42.161,27.769,27.367,84.236,90.841,0.0,255.0
15-11-2023_18-35-11,972,0.099,2.813,2.952,42.239,27.784,27.419,83.19,90.762,0.0,255.0
15-11-2023_18-35-16,977,0.099,2.814,2.953,42.206,27.794,27.444,81.672,90.797,0.0,255.0
15-11-2023_18-35-21,982,0.099,2.819,2.953,42.238,27.806,27.442,80.468,90.79,0.0,255.0
15-11-2023_18-35-26,987,0.099,2.814,2.953,42.268,27.838,27.461,80.276,90.797,0.0,255.0
15-11-2023_18-35-31,992,0.099,2.817,2.953,42.285,27.858,27.476,81.21,90.757,0.0,255.0
15-11-2023_18-35-36,997,0.099,2.817,2.954,42.314,27.844,27.435,82.767,90.805,0.0,255.0
15-11-2023_18-35-41,1002,0.099,2.82,2.955,42.32,27.869,27.485,83.659,90.765,0.0,255.0
15-11-2023_18-35-46,1007,0.099,2.821,2.954,42.369,27.89,27.47,84.422,90.758,0.0,255.0
15-11-2023_18-35-51,1012,0.099,2.821,2.953,42.398,27.9,27.467,84.922,90.722,0.0,255.0
15-11-2023_18-35-56,1017,0.099,2.821,2.953,42.379,27.899,27.445,85.304,90.755,0.0,255.0
15-11-2023_18-36-01,1022,0.099,2.818,2.953,42.366,27.903,27.47,86.253,90.738,0.0,255.0
15-11-2023_18-36-06,1027,0.099,2.819,2.953,42.455,27.905,27.436,86.673,90.744,0.0,255.0
15-11-2023_18-36-11,1032,0.099,2.82,2.952,42.446,27.885,27.364,86.595,90.681,0.0,255.0
15-11-2023_18-36-16,1037,0.099,2.829,2.952,42.48,27.887,27.38,86.584,90.693,0.0,255.0
15-11-2023_18-36-21,1042,0.099,2.829,2.954,42.481,27.895,27.393,86.518,90.663,0.0,255.0
15-11-2023_18-36-26,1047,0.099,2.825,2.954,42.529,27.867,27.305,86.573,90.667,0.0,255.0
15-11-2023_18-36-31,1052,0.099,2.825,2.953,42.575,27.824,27.224,86.957,90.663,0.0,255.0
15-11-2023_18-36-36,1057,0.099,2.826,2.952,42.554,27.823,27.221,87.004,90.657,0.0,255.0
15-11-2023_18-36-41,1063,0.099,2.826,2.955,42.556,27.828,27.174,87.229,90.613,0.0,255.0
15-11-2023_18-36-46,1068,0.099,2.829,2.955,42.642,27.822,27.156,86.943,90.604,0.0,255.0
15-11-2023_18-36-51,1073,0.099,2.832,2.954,42.611,27.846,27.197,86.883,90.629,0.0,255.0
15-11-2023_18-36-56,1078,0.099,2.833,2.955,42.652,27.862,27.222,87.083,90.618,0.0,255.0
15-11-2023_18-37-01,1083,0.099,2.845,2.955,42.634,27.881,27.27,87.234,90.575,0.0,255.0
15-11-2023_18-37-06,1088,0.099,2.844,2.954,42.683,27.904,27.325,87.237,90.544,0.0,255.0
15-11-2023_18-37-11,1093,0.099,2.837,2.953,42.738,27.906,27.307,87.329,90.578,0.0,255.0
15-11-2023_18-37-16,1098,0.099,2.839,2.954,42.729,27.94,27.363,87.38,90.583,0.0,255.0
15-11-2023_18-37-21,1103,0.099,2.836,2.954,42.731,27.946,27.369,87.233,90.569,0.0,255.0
15-11-2023_18-37-26,1108,0.099,2.84,2.953,42.79,27.955,27.422,86.989,90.575,0.0,255.0
15-11-2023_18-37-31,1113,0.099,2.84,2.954,42.743,27.988,27.422,87.097,90.55,0.0,255.0
15-11-2023_18-37-36,1118,0.099,2.841,2.954,42.78,28.0,27.433,87.212,90.53,0.0,255.0
15-11-2023_18-37-41,1123,0.099,2.842,2.952,42.765,28.036,27.5,86.844,90.482,0.0,255.0
15-11-2023_18-37-46,1128,0.099,2.843,2.953,42.867,28.069,27.539,86.546,90.503,0.0,255.0
15-11-2023_18-37-51,1133,0.099,2.844,2.954,42.901,28.079,27.578,85.914,90.508,0.0,255.0
15-11-2023_18-37-56,1138,0.099,2.847,2.955,42.918,28.106,27.603,85.271,90.49,0.0,255.0
15-11-2023_18-38-01,1143,0.098,2.847,2.954,42.898,28.094,27.558,84.564,90.487,0.0,255.0
15-11-2023_18-38-06,1148,0.099,2.851,2.954,42.936,28.086,27.542,84.038,90.473,0.0,255.0
15-11-2023_18-38-11,1153,0.099,2.85,2.953,42.973,28.099,27.57,84.561,90.441,0.0,255.0
15-11-2023_18-38-16,1158,0.099,2.849,2.952,42.964,28.119,27.618,84.959,90.457,0.0,255.0
15-11-2023_18-38-21,1163,0.099,2.85,2.953,43.008,28.111,27.582,85.286,90.427,0.0,255.0
15-11-2023_18-38-26,1168,0.099,2.855,2.954,42.99,28.114,27.537,85.733,90.505,0.0,255.0
15-11-2023_18-38-31,1173,0.099,2.859,2.954,43.034,28.137,27.596,85.675,90.448,0.0,255.0
15-11-2023_18-38-36,1178,0.099,2.854,2.956,43.079,28.136,27.624,84.696,90.42,0.0,255.0
15-11-2023_18-38-41,1183,0.099,2.852,2.954,43.063,28.086,27.601,83.884,90.411,0.0,255.0
15-11-2023_18-38-46,1188,0.099,2.859,2.954,43.047,28.06,27.59,83.306,90.436,0.0,255.0
15-11-2023_18-38-51,1193,0.098,2.861,2.952,43.113,28.052,27.617,82.967,90.376,0.0,255.0
15-11-2023_18-38-56,1198,0.099,2.863,2.954,43.146,28.016,27.639,82.5,90.418,0.0,255.0
15-11-2023_18-39-01,1203,0.099,2.86,2.954,43.153,28.047,27.626,81.927,90.367,0.0,255.0
15-11-2023_18-39-06,1208,0.099,2.86,2.954,43.132,28.042,27.589,81.704,90.392,0.0,255.0
15-11-2023_18-39-11,1213,0.099,2.861,2.954,43.213,28.048,27.602,81.197,90.369,0.0,255.0
15-11-2023_18-39-16,1218,0.099,2.864,2.953,43.217,28.077,27.583,80.608,90.436,0.0,255.0
15-11-2023_18-39-22,1223,0.099,2.865,2.954,43.272,28.109,27.606,80.184,90.394,0.0,255.0
15-11-2023_18-39-27,1228,0.099,2.864,2.955,43.247,28.118,27.642,79.792,90.415,0.0,255.0
15-11-2023_18-39-32,1233,0.099,2.863,2.952,43.292,28.097,27.557,79.818,90.417,0.0,255.0
15-11-2023_18-39-37,1238,0.099,2.865,2.953,43.291,28.099,27.569,80.838,90.349,0.0,255.0
15-11-2023_18-39-42,1243,0.099,2.871,2.953,43.308,28.136,27.581,80.886,90.373,0.0,255.0
15-11-2023_18-39-47,1248,0.099,2.872,2.953,43.336,28.169,27.604,80.64,90.374,0.0,255.0
15-11-2023_18-39-52,1253,0.099,2.87,2.953,43.354,28.198,27.65,80.844,90.343,0.0,255.0
