Date,Time,Biomass,Dissolved_oxygen,pH,T_reactor,T_cooling_liquid,T_peltier,T_mosfet,Power,PWM_feed,PWM_heater
30-11-2023_16-06-44,145,0.111,0.355,2.693,48.623,24.477,25.017,40.715,73.614,0.0,188.65
30-11-2023_16-06-49,150,0.111,0.355,2.695,48.519,24.391,25.024,41.524,79.188,0.0,205.79
30-11-2023_16-06-54,155,0.11,0.355,2.693,48.571,24.346,25.067,42.399,82.687,0.0,213.84
30-11-2023_16-06-59,160,0.11,0.355,2.694,48.455,24.292,25.011,43.327,88.299,0.0,232.14
30-11-2023_16-07-04,165,0.11,0.355,2.696,48.405,24.299,24.97,44.337,95.263,0.0,246.65
30-11-2023_16-07-09,170,0.11,0.354,2.696,48.317,24.261,24.969,45.421,97.127,0.0,255.0
30-11-2023_16-07-14,175,0.11,0.355,2.695,48.378,24.243,25.062,46.585,96.75,0.0,255.0
30-11-2023_16-07-19,180,0.11,0.354,2.695,48.359,24.244,25.092,47.779,96.425,0.0,255.0
30-11-2023_16-07-24,185,0.11,0.354,2.694,48.416,24.292,25.132,48.995,96.216,0.0,255.0
30-11-2023_16-07-29,190,0.11,0.354,2.693,48.421,24.322,25.124,50.255,95.991,0.0,255.0
30-11-2023_16-07-34,195,0.11,0.354,2.692,48.364,24.315,25.172,51.483,95.785,0.0,255.0
30-11-2023_16-07-39,200,0.11,0.354,2.691,48.319,24.348,25.136,52.628,95.549,0.0,255.0
30-11-2023_16-07-44,205,0.11,0.354,2.691,48.393,24.319,25.145,53.727,95.331,0.0,255.0
30-11-2023_16-07-49,210,0.11,0.354,2.693,48.456,24.33,25.147,54.866,95.199,0.0,255.0
30-11-2023_16-07-54,215,0.11,0.354,2.694,48.504,24.349,25.163,56.128,95.04,0.0,255.0
30-11-2023_16-07-59,220,0.11,0.354,2.693,48.408,24.45,25.154,57.493,94.886,0.0,255.0
30-11-2023_16-08-04,225,0.11,0.354,2.694,48.412,24.471,25.157,58.861,94.734,0.0,255.0
30-11-2023_16-08-09,230,0.11,0.354,2.694,48.326,24.426,25.18,60.157,94.589,0.0,255.0
30-11-2023_16-08-14,235,0.11,0.354,2.688,48.456,24.418,25.181,61.406,94.472,0.0,255.0
30-11-2023_16-08-19,240,0.11,0.354,2.69,48.443,24.448,25.188,62.56,94.377,0.0,255.0
30-11-2023_16-08-24,245,0.11,0.354,2.69,48.34,24.403,25.249,63.773,94.285,0.0,255.0
30-11-2023_16-08-29,250,0.11,0.355,2.69,48.326,24.342,25.239,64.967,94.178,0.0,255.0
30-11-2023_16-08-34,255,0.11,0.355,2.691,48.352,24.315,25.239,66.049,94.054,0.0,255.0
30-11-2023_16-08-40,260,0.11,0.355,2.692,48.378,24.27,25.23,67.047,93.969,0.0,255.0
30-11-2023_16-08-45,265,0.11,0.355,2.692,48.264,24.246,25.256,68.164,93.882,0.0,255.0
30-11-2023_16-08-50,270,0.11,0.355,2.691,48.309,24.193,25.242,69.358,93.757,0.0,255.0
30-11-2023_16-08-55,275,0.11,0.355,2.691,48.416,24.132,25.254,70.47,93.666,0.0,255.0
30-11-2023_16-09-00,280,0.11,0.355,2.69,48.402,24.124,25.174,71.358,93.647,0.0,255.0
30-11-2023_16-09-05,285,0.11,0.355,2.69,48.386,24.097,25.203,72.031,93.539,0.0,255.0
30-11-2023_16-09-10,290,0.11,0.355,2.69,48.399,24.073,25.188,72.728,93.476,0.0,255.0
30-11-2023_16-09-15,295,0.11,0.355,2.689,48.302,24.023,25.197,73.526,93.44,0.0,255.0
30-11-2023_16-09-20,300,0.11,0.356,2.688,48.313,23.985,25.223,74.343,93.354,0.0,255.0
30-11-2023_16-09-25,305,0.11,0.356,2.689,48.383,23.982,25.198,75.196,93.293,0.0,255.0
30-11-2023_16-09-30,310,0.11,0.356,2.687,48.474,24.013,25.203,76.245,93.254,0.0,255.0
30-11-2023_16-09-35,315,0.11,0.356,2.689,48.516,24.022,25.22,77.179,93.194,0.0,255.0
30-11-2023_16-09-40,320,0.11,0.356,2.689,48.505,24.009,25.198,78.099,93.13,0.0,255.0
30-11-2023_16-09-45,325,0.11,0.357,2.688,48.524,24.015,25.221,79.048,93.056,0.0,255.0
30-11-2023_16-09-50,330,0.11,0.357,2.687,48.477,24.023,25.178,79.931,93.026,0.0,255.0
30-11-2023_16-09-55,335,0.11,0.357,2.689,48.576,23.993,25.23,80.771,92.968,0.0,255.0
30-11-2023_16-10-00,340,0.11,0.357,2.689,48.633,23.93,25.262,81.474,92.927,0.0,255.0
30-11-2023_16-10-05,345,0.11,0.357,2.689,48.555,23.987,25.214,82.239,92.834,0.0,255.0
30-11-2023_16-10-10,350,0.11,0.358,2.69,48.562,24.032,25.196,83.056,92.848,0.0,255.0
30-11-2023_16-10-15,355,0.11,0.358,2.69,48.627,24.086,25.154,83.861,92.803,0.0,255.0
30-11-2023_16-10-20,360,0.11,0.358,2.689,48.674,24.189,25.173,84.33,92.751,0.0,255.0
30-11-2023_16-10-25,365,0.11,0.358,2.688,48.624,24.245,25.169,84.754,92.694,0.0,255.0
30-11-2023_16-10-30,370,0.11,0.358,2.688,48.575,24.25,25.194,85.471,92.692,0.0,255.0
30-11-2023_16-10-35,375,0.11,0.358,2.688,48.653,24.283,25.202,86.154,92.607,0.0,255.0
30-11-2023_16-10-40,380,0.11,0.359,2.688,48.712,24.32,25.222,86.839,92.629,0.0,255.0
30-11-2023_16-10-45,385,0.11,0.359,2.686,48.719,24.312,25.27,87.491,92.555,0.0,255.0
30-11-2023_16-10-50,390,0.11,0.36,2.687,48.824,24.257,25.285,88.089,92.524,0.0,255.0
30-11-2023_16-10-55,395,0.11,0.36,2.687,48.779,24.235,25.279,88.621,92.499,0.0,255.0
30-11-2023_16-11-00,400,0.11,0.36,2.687,48.858,24.184,25.317,89.141,92.473,0.0,255.0
30-11-2023_16-11-05,406,0.11,0.36,2.688,48.844,24.148,25.311,89.685,92.429,0.0,255.0
30-11-2023_16-11-10,411,0.11,0.36,2.686,48.867,24.116,25.371,90.291,92.43,0.0,255.0
30-11-2023_16-11-15,416,0.11,0.361,2.684,48.815,24.136,25.332,90.786,92.373,0.0,255.0
30-11-2023_16-11-20,421,0.11,0.361,2.685,48.729,24.152,25.389,91.329,92.339,0.0,255.0
30-11-2023_16-11-25,426,0.11,0.361,2.686,48.767,24.131,25.357,91.89,92.285,0.0,255.0
30-11-2023_16-11-30,431,0.11,0.361,2.686,48.653,24.109,25.386,92.479,92.279,0.0,255.0
30-11-2023_16-11-35,436,0.11,0.362,2.684,48.672,24.1,25.413,92.95,92.24,0.0,255.0
30-11-2023_16-11-40,441,0.11,0.362,2.685,48.704,24.127,25.398,93.368,92.268,0.0,255.0
30-11-2023_16-11-45,446,0.11,0.362,2.682,48.733,24.148,25.449,93.725,92.214,0.0,255.0
30-11-2023_16-11-50,451,0.11,0.363,2.681,48.86,24.165,25.466,94.109,92.179,0.0,255.0
30-11-2023_16-11-55,456,0.11,0.363,2.686,48.85,24.147,25.495,94.472,92.168,0.0,255.0
30-11-2023_16-12-00,461,0.11,0.363,2.683,48.863,24.145,25.505,94.889,92.137,0.0,255.0
30-11-2023_16-12-05,466,0.11,0.363,2.685,48.799,24.083,25.493,95.329,92.131,0.0,255.0
30-11-2023_16-12-10,471,0.11,0.363,2.685,48.84,24.067,25.494,95.746,92.087,0.0,255.0
30-11-2023_16-12-15,476,0.11,0.364,2.683,48.82,24.04,25.518,96.287,92.063,0.0,255.0
30-11-2023_16-12-20,481,0.11,0.364,2.682,48.956,24.114,25.528,96.768,92.035,0.0,255.0
30-11-2023_16-12-25,486,0.11,0.364,2.684,48.966,24.124,25.479,97.196,92.017,0.0,255.0
30-11-2023_16-12-30,491,0.11,0.365,2.682,49.046,24.097,25.283,97.653,91.993,0.0,255.0
30-11-2023_16-12-35,496,0.11,0.365,2.682,49.07,24.049,25.114,98.124,91.965,0.0,255.0
30-11-2023_16-12-40,501,0.11,0.365,2.684,49.013,24.018,25.012,98.61,91.934,0.0,255.0
30-11-2023_16-12-45,506,0.11,0.365,2.681,48.85,23.972,25.036,99.091,91.91,0.0,255.0
30-11-2023_16-12-50,511,0.11,0.366,2.682,49.024,23.935,25.077,99.538,91.916,0.0,255.0
30-11-2023_16-12-55,516,0.11,0.366,2.683,49.015,23.913,25.006,99.991,91.872,0.0,255.0
30-11-2023_16-13-00,521,0.11,0.366,2.681,48.979,23.906,25.056,100.398,91.879,0.0,255.0
30-11-2023_16-13-05,526,0.11,0.366,2.68,49.088,23.902,25.011,100.796,91.885,0.0,255.0
30-11-2023_16-13-10,531,0.11,0.367,2.681,49.195,23.87,24.906,101.197,91.802,0.0,255.0
30-11-2023_16-13-15,536,0.11,0.367,2.682,49.2,23.855,24.826,101.531,91.768,0.0,255.0
30-11-2023_16-13-20,541,0.11,0.367,2.682,49.188,23.831,24.795,101.705,91.766,0.0,255.0
30-11-2023_16-13-25,546,0.11,0.368,2.682,49.208,23.865,24.817,101.96,91.746,0.0,255.0
30-11-2023_16-13-30,551,0.11,0.368,2.682,49.263,23.829,24.805,102.257,91.747,0.0,255.0
30-11-2023_16-13-35,556,0.11,0.368,2.68,49.276,23.832,24.887,102.587,91.712,0.0,255.0
30-11-2023_16-13-40,561,0.11,0.368,2.677,49.279,23.816,24.877,103.086,91.691,0.0,255.0
30-11-2023_16-13-45,566,0.11,0.369,2.679,49.276,23.805,24.841,103.522,91.71,0.0,255.0
30-11-2023_16-13-50,571,0.11,0.369,2.679,49.379,23.856,24.86,103.608,91.688,0.0,255.0
30-11-2023_16-13-55,576,0.11,0.369,2.68,49.273,23.885,24.839,103.687,91.651,0.0,255.0
30-11-2023_16-14-00,581,0.11,0.369,2.68,49.485,24.078,24.943,103.783,91.672,0.0,255.0
30-11-2023_16-14-06,586,0.11,0.37,2.677,49.607,24.167,24.967,103.86,91.643,0.0,255.0
30-11-2023_16-14-11,591,0.11,0.37,2.678,49.548,24.174,25.076,104.133,91.629,0.0,255.0
30-11-2023_16-14-16,596,0.11,0.37,2.68,49.527,24.253,25.141,104.489,91.58,0.0,255.0
30-11-2023_16-14-21,601,0.11,0.371,2.677,49.549,24.214,25.166,104.699,91.619,0.0,255.0
30-11-2023_16-14-26,606,0.11,0.371,2.676,49.694,24.177,25.19,104.77,91.573,0.0,255.0
30-11-2023_16-14-31,611,0.11,0.371,2.676,49.517,24.161,25.245,104.584,91.571,0.0,255.0
30-11-2023_16-14-36,616,0.11,0.371,2.676,49.504,24.098,25.262,104.573,91.565,0.0,255.0
30-11-2023_16-14-41,621,0.11,0.372,2.675,49.63,24.077,25.155,104.716,91.516,0.0,255.0
30-11-2023_16-14-46,626,0.11,0.372,2.675,49.567,24.055,25.064,105.019,91.506,0.0,255.0
30-11-2023_16-14-51,631,0.11,0.372,2.676,49.534,24.035,25.101,105.444,91.501,0.0,255.0
30-11-2023_16-14-56,636,0.11,0.372,2.678,49.52,23.968,25.078,105.861,91.469,0.0,255.0
30-11-2023_16-15-09,650,0.11,0.373,2.677,49.532,23.947,25.045,106.368,91.44,0.0,255.0
30-11-2023_16-15-14,655,0.11,0.374,2.675,49.545,23.951,25.037,106.585,91.425,0.0,255.0
30-11-2023_16-15-19,660,0.11,0.374,2.677,49.551,23.917,25.139,106.967,91.45,0.0,255.0
30-11-2023_16-15-24,665,0.11,0.374,2.672,49.647,23.901,25.203,107.371,91.454,0.0,255.0
30-11-2023_16-15-29,670,0.11,0.375,2.674,49.699,23.868,25.169,107.78,91.398,0.0,255.0
30-11-2023_16-15-34,675,0.11,0.375,2.675,49.73,23.825,25.088,108.186,91.364,0.0,255.0
30-11-2023_16-15-39,680,0.11,0.375,2.678,49.643,23.797,25.039,108.487,91.367,0.0,255.0
30-11-2023_16-15-44,685,0.11,0.375,2.674,49.779,23.749,25.029,108.731,91.343,0.0,255.0
30-11-2023_16-15-49,690,0.11,0.376,2.675,49.703,23.752,25.081,108.92,91.335,0.0,255.0
30-11-2023_16-15-54,695,0.11,0.376,2.676,49.684,23.76,25.023,109.161,91.323,0.0,255.0
30-11-2023_16-15-59,700,0.11,0.376,2.673,49.867,23.773,25.06,109.458,91.327,0.0,255.0
30-11-2023_16-16-04,705,0.11,0.376,2.674,49.913,23.801,24.993,109.81,91.303,0.0,255.0
30-11-2023_16-16-09,710,0.11,0.377,2.675,50.076,23.829,25.027,110.046,87.453,0.0,233.83
30-11-2023_16-16-14,715,0.11,0.377,2.675,50.099,23.861,25.09,110.268,72.965,0.0,196.01
30-11-2023_16-16-19,720,0.11,0.377,2.675,49.966,23.862,25.059,110.379,61.128,0.0,169.7
30-11-2023_16-16-24,725,0.11,0.377,2.673,49.861,23.899,25.176,110.244,60.853,0.0,170.05
30-11-2023_16-16-29,730,0.11,0.378,2.673,49.927,23.908,25.21,109.817,57.379,0.0,162.99
30-11-2023_16-16-34,735,0.11,0.378,2.674,49.75,23.883,25.203,109.325,60.923,0.0,174.55
30-11-2023_16-16-39,740,0.11,0.378,2.672,49.907,23.91,25.309,108.725,58.703,0.0,166.26
30-11-2023_16-16-44,745,0.11,0.379,2.672,49.98,23.931,25.228,107.97,62.353,0.0,162.6
30-11-2023_16-16-50,750,0.111,0.379,2.673,49.983,23.93,25.187,107.189,55.927,0.0,156.56
30-11-2023_16-16-55,755,0.111,0.379,2.673,50.031,23.934,25.215,106.54,40.29,0.0,117.2
30-11-2023_16-17-00,760,0.111,0.38,2.671,50.073,23.892,25.241,105.726,28.011,0.0,66.79
30-11-2023_16-17-05,765,0.111,0.38,2.671,50.109,23.891,25.225,104.904,-0.304,0.0,0.0
30-11-2023_16-17-10,770,0.111,0.38,2.672,50.192,23.907,25.286,103.709,-0.306,0.0,0.0
30-11-2023_16-17-15,775,0.111,0.38,2.672,50.198,23.894,25.398,102.156,-0.254,0.0,0.0
30-11-2023_16-17-20,780,0.111,0.381,2.671,50.261,23.896,25.311,100.346,-0.246,0.0,0.0
30-11-2023_16-17-25,785,0.111,0.381,2.674,50.304,23.903,25.375,98.391,-0.324,0.0,0.0
30-11-2023_16-17-30,790,0.111,0.381,2.673,50.149,23.898,25.37,96.487,-0.261,0.0,0.0
30-11-2023_16-17-35,795,0.111,0.382,2.672,50.184,23.913,25.34,94.343,-0.25,0.0,0.0
30-11-2023_16-17-40,800,0.111,0.382,2.671,50.148,23.941,25.334,92.104,-0.268,0.0,0.0
30-11-2023_16-17-45,805,0.111,0.382,2.669,50.261,23.94,25.342,89.837,-0.277,0.0,0.0
30-11-2023_16-17-50,810,0.111,0.383,2.669,50.29,23.943,25.331,87.71,-0.283,0.0,0.0
30-11-2023_16-17-55,815,0.111,0.383,2.671,50.304,23.951,25.243,85.658,-0.308,0.0,0.0
30-11-2023_16-18-00,820,0.111,0.383,2.669,50.265,23.987,25.24,83.741,-0.263,0.0,0.0
30-11-2023_16-18-05,825,0.111,0.383,2.668,50.274,24.003,25.286,81.939,-0.293,0.0,0.0
30-11-2023_16-18-10,830,0.111,0.384,2.67,50.204,24.022,25.301,80.25,-0.309,0.0,0.0
30-11-2023_16-18-15,835,0.111,0.384,2.671,50.24,24.087,25.268,78.723,-0.264,0.0,0.0
30-11-2023_16-18-20,840,0.111,0.384,2.671,50.255,24.133,25.268,77.224,-0.35,0.0,0.0
30-11-2023_16-18-25,845,0.111,0.384,2.668,50.322,24.136,25.24,75.693,-0.28,0.0,0.0
30-11-2023_16-18-30,850,0.111,0.385,2.67,50.188,24.145,25.236,74.11,-0.281,0.0,0.0
30-11-2023_16-18-35,855,0.111,0.385,2.672,50.218,24.153,25.276,72.626,-0.301,0.0,0.0
30-11-2023_16-18-40,860,0.111,0.385,2.671,50.357,24.125,25.248,71.255,-0.303,0.0,0.0
30-11-2023_16-18-45,865,0.111,0.386,2.671,50.359,24.066,25.228,69.936,-0.324,0.0,0.0
30-11-2023_16-18-50,870,0.111,0.386,2.67,50.338,24.08,25.238,68.659,-0.32,0.0,0.0
30-11-2023_16-18-55,875,0.111,0.386,2.669,50.275,24.048,25.266,67.363,-0.313,0.0,0.0
30-11-2023_16-19-00,880,0.111,0.386,2.668,50.342,24.009,25.245,66.1,-0.303,0.0,0.0
30-11-2023_16-19-05,885,0.111,0.386,2.669,50.37,23.989,25.28,64.876,-0.299,0.0,0.0
30-11-2023_16-19-10,890,0.111,0.386,2.667,50.295,23.964,25.232,63.681,-0.334,0.0,0.0
30-11-2023_16-19-15,895,0.111,0.387,2.668,50.176,23.978,25.247,62.582,-0.349,0.0,0.0
30-11-2023_16-19-20,901,0.111,0.387,2.668,50.26,23.987,25.301,61.523,-0.314,0.0,0.0
30-11-2023_16-19-25,906,0.111,0.387,2.669,50.222,23.952,25.273,60.514,-0.308,0.0,0.0
30-11-2023_16-19-30,911,0.111,0.387,2.67,50.159,23.922,25.153,59.601,-0.339,0.0,0.0
30-11-2023_16-19-35,916,0.111,0.387,2.67,50.088,23.926,25.069,58.768,-0.325,0.0,0.0
30-11-2023_16-19-40,921,0.111,0.387,2.67,50.23,23.907,25.075,57.917,-0.327,0.0,0.0
30-11-2023_16-19-45,926,0.111,0.387,2.668,50.295,23.942,25.016,57.035,-0.317,0.0,0.0
30-11-2023_16-19-50,931,0.111,0.387,2.67,50.29,23.935,25.063,56.2,-0.339,0.0,0.0
30-11-2023_16-19-55,936,0.111,0.387,2.67,50.487,23.948,25.07,55.339,-0.374,0.0,0.0
30-11-2023_16-20-00,941,0.111,0.387,2.669,50.359,23.962,25.031,54.613,-0.342,0.0,0.0
30-11-2023_16-20-05,946,0.111,0.387,2.668,50.284,23.981,25.004,53.869,-0.351,0.0,0.0
30-11-2023_16-20-10,951,0.111,0.387,2.67,50.207,24.008,24.953,53.074,-0.351,0.0,0.0
30-11-2023_16-20-15,956,0.111,0.387,2.669,50.205,23.985,24.977,52.294,-0.341,0.0,0.0
30-11-2023_16-20-20,961,0.111,0.387,2.668,50.223,24.065,24.993,51.587,-0.342,0.0,0.0
30-11-2023_16-20-25,966,0.111,0.387,2.67,50.246,24.096,25.009,50.953,-0.364,0.0,0.0
30-11-2023_16-20-30,971,0.111,0.387,2.67,50.315,24.098,25.024,50.375,-0.36,0.0,0.0
30-11-2023_16-20-35,976,0.111,0.387,2.668,50.32,24.107,24.973,49.833,-0.347,0.0,0.0
30-11-2023_16-20-40,981,0.111,0.387,2.669,50.217,24.129,24.976,49.314,-0.377,0.0,0.0
30-11-2023_16-20-45,986,0.111,0.387,2.67,50.241,24.146,24.917,48.785,-0.332,0.0,0.0
30-11-2023_16-20-50,991,0.111,0.387,2.671,50.297,24.126,24.916,48.254,-0.358,0.0,0.0
30-11-2023_16-20-55,996,0.111,0.387,2.67,50.39,24.113,24.927,47.753,-0.374,0.0,0.0
30-11-2023_16-21-00,1001,0.111,0.386,2.667,50.421,24.05,24.858,47.301,-0.371,0.0,0.0
30-11-2023_16-21-05,1006,0.111,0.386,2.671,50.382,24.043,24.818,46.824,-0.387,0.0,0.0
30-11-2023_16-21-10,1011,0.111,0.386,2.671,50.395,23.996,24.806,46.318,-0.381,0.0,0.0
30-11-2023_16-21-15,1016,0.111,0.386,2.669,50.457,24.05,24.905,45.867,-0.398,0.0,0.0
30-11-2023_16-21-20,1021,0.111,0.386,2.669,50.43,23.983,24.983,45.452,-0.364,0.0,0.0
30-11-2023_16-21-25,1026,0.111,0.386,2.668,50.302,23.961,24.942,44.986,-0.335,0.0,0.0
30-11-2023_16-21-30,1031,0.111,0.386,2.669,50.391,23.937,24.928,44.477,-0.386,0.0,0.0
30-11-2023_16-21-35,1036,0.111,0.386,2.671,50.269,23.905,24.919,43.935,-0.378,0.0,0.0
30-11-2023_16-21-40,1041,0.111,0.386,2.672,50.288,23.908,24.963,43.398,-0.392,0.0,0.0
30-11-2023_16-21-45,1046,0.111,0.386,2.672,50.26,23.853,25.029,42.905,-0.383,0.0,0.0
30-11-2023_16-21-50,1051,0.111,0.386,2.67,50.276,23.867,25.059,42.472,-0.4,0.0,0.0
30-11-2023_16-21-55,1056,0.111,0.386,2.671,50.212,23.85,25.071,42.141,-0.384,0.0,0.0
30-11-2023_16-22-00,1061,0.111,0.386,2.671,50.136,23.837,25.029,41.822,-0.371,0.0,0.0
30-11-2023_16-22-05,1066,0.111,0.385,2.669,50.11,23.872,24.978,41.419,-0.401,0.0,0.0
30-11-2023_16-22-10,1071,0.111,0.385,2.669,50.035,23.91,24.943,40.955,0.972,0.0,0.0
30-11-2023_16-22-15,1076,0.111,0.385,2.672,49.924,23.902,24.999,40.566,3.475,0.0,4.59
30-11-2023_16-22-20,1081,0.111,0.385,2.672,49.948,23.858,25.029,40.263,0.989,0.0,3.56
30-11-2023_16-22-25,1086,0.111,0.385,2.668,49.946,23.882,24.923,40.009,0.323,0.0,3.28
30-11-2023_16-22-31,1091,0.111,0.385,2.671,50.005,23.874,24.883,39.811,-0.422,0.0,0.0
30-11-2023_16-22-36,1096,0.111,0.385,2.672,50.113,23.887,24.838,39.583,-0.398,0.0,0.0
30-11-2023_16-22-41,1101,0.111,0.385,2.67,50.054,23.838,24.819,39.327,-0.385,0.0,0.0
30-11-2023_16-22-46,1106,0.111,0.385,2.671,50.118,23.848,24.917,39.033,-0.382,0.0,0.0
30-11-2023_16-22-51,1111,0.111,0.385,2.67,50.155,23.845,24.903,38.731,-0.445,0.0,0.0
30-11-2023_16-22-56,1116,0.111,0.385,2.673,50.135,23.921,24.896,38.488,-0.4,0.0,0.0
30-11-2023_16-23-01,1121,0.111,0.384,2.671,50.169,23.943,24.947,38.226,-0.394,0.0,0.0
30-11-2023_16-23-06,1126,0.111,0.384,2.675,50.047,24.019,24.951,37.924,-0.413,0.0,0.0
30-11-2023_16-23-11,1131,0.111,0.384,2.672,50.047,24.026,24.886,37.645,-0.362,0.0,0.0
30-11-2023_16-23-16,1136,0.112,0.384,2.672,49.94,24.025,24.807,37.386,0.749,0.0,3.63
30-11-2023_16-23-21,1141,0.111,0.384,2.674,49.926,24.009,24.796,37.137,0.712,0.0,4.5
30-11-2023_16-23-26,1146,0.111,0.384,2.672,49.816,24.099,24.792,36.917,1.615,0.0,11.28
30-11-2023_16-23-31,1151,0.112,0.384,2.672,49.879,24.043,24.801,36.65,0.317,0.0,7.86
30-11-2023_16-23-36,1156,0.111,0.384,2.674,49.882,24.114,24.863,36.465,5.486,0.0,8.34
30-11-2023_16-23-41,1161,0.111,0.383,2.672,49.773,24.138,24.873,36.286,4.287,0.0,16.46
30-11-2023_16-23-46,1166,0.111,0.383,2.673,49.742,24.124,24.882,36.131,11.575,0.0,20.15
30-11-2023_16-23-51,1171,0.112,0.383,2.671,49.626,24.122,24.898,35.979,8.1,0.0,29.83
30-11-2023_16-23-56,1176,0.111,0.383,2.672,49.794,24.148,24.888,35.839,15.085,0.0,21.67
30-11-2023_16-24-01,1181,0.111,0.383,2.671,49.719,24.147,24.888,35.704,11.767,0.0,28.58
30-11-2023_16-24-06,1186,0.111,0.383,2.673,49.624,24.103,24.903,35.588,13.452,0.0,36.75
30-11-2023_16-24-11,1191,0.111,0.383,2.672,49.616,24.067,24.9,35.537,14.263,0.0,40.16
30-11-2023_16-24-16,1196,0.111,0.382,2.674,49.525,24.035,24.873,35.551,15.93,0.0,48.58
30-11-2023_16-24-21,1201,0.111,0.382,2.675,49.639,24.046,24.877,35.6,17.513,0.0,44.84
30-11-2023_16-24-26,1206,0.111,0.382,2.675,49.473,23.998,24.889,35.61,21.8,0.0,58.19
30-11-2023_16-24-31,1211,0.111,0.382,2.674,49.413,24.025,24.913,35.673,24.989,0.0,65.49
30-11-2023_16-24-36,1216,0.111,0.382,2.674,49.601,24.044,24.949,35.844,25.284,0.0,57.66
30-11-2023_16-24-41,1221,0.111,0.382,2.673,49.596,24.076,24.997,36.038,22.634,0.0,61.32
30-11-2023_16-24-46,1226,0.111,0.382,2.673,49.569,24.077,24.93,36.231,22.559,0.0,65.81
30-11-2023_16-24-51,1231,0.111,0.382,2.673,49.576,24.04,24.912,36.446,26.313,0.0,68.26
30-11-2023_16-24-56,1236,0.111,0.382,2.674,49.507,24.029,24.967,36.635,30.021,0.0,75.82
30-11-2023_16-25-01,1242,0.111,0.381,2.675,49.428,23.968,24.98,36.775,34.329,0.0,84.49
30-11-2023_16-25-06,1247,0.111,0.381,2.676,49.452,23.978,25.025,36.968,35.106,0.0,87.12
30-11-2023_16-25-11,1252,0.111,0.381,2.674,49.405,23.987,25.039,37.137,36.23,0.0,94.68
