Date,Time,Biomass,Dissolved_oxygen,pH,T_reactor,T_cooling_liquid,T_peltier,T_mosfet,Power,PWM_feed,PWM_heater
20-11-2023_17-55-31,0,0.11,0.972,2.772,50.229,27.168,27.209,70.495,-0.393,0.0,0.0
20-11-2023_17-55-36,4,0.11,0.972,2.772,50.268,27.122,27.187,69.283,2.632,0.0,0.0
20-11-2023_17-55-41,9,0.11,0.972,2.773,50.286,27.085,27.183,68.165,2.571,0.0,0.0
20-11-2023_17-55-46,14,0.11,0.971,2.774,50.299,27.051,27.178,67.009,2.607,0.0,0.0
20-11-2023_17-55-51,19,0.11,0.97,2.774,50.343,27.089,27.137,65.83,2.584,0.0,0.0
20-11-2023_17-55-56,24,0.11,0.97,2.773,50.261,27.045,27.144,64.664,2.592,0.0,0.0
20-11-2023_17-56-01,29,0.11,0.969,2.771,50.253,27.064,27.132,63.587,2.514,0.0,0.0
20-11-2023_17-56-06,34,0.11,0.968,2.77,50.232,27.066,27.12,62.655,2.551,0.0,0.0
20-11-2023_17-56-11,39,0.11,0.967,2.771,50.239,27.072,27.157,61.722,2.336,0.0,0.0
20-11-2023_17-56-16,44,0.11,0.967,2.771,50.275,27.019,27.149,60.833,2.556,0.0,0.0
20-11-2023_17-56-21,49,0.11,0.967,2.767,50.202,27.034,27.154,59.959,2.518,0.0,0.0
20-11-2023_17-56-26,55,0.11,0.966,2.769,50.194,27.019,27.145,59.122,2.558,0.0,0.0
20-11-2023_17-56-31,60,0.11,0.965,2.771,50.225,27.04,27.148,58.381,2.543,0.0,0.0
20-11-2023_17-56-36,65,0.11,0.964,2.772,50.176,27.044,27.146,57.585,2.504,0.0,0.0
20-11-2023_17-56-41,70,0.11,0.964,2.773,50.209,27.028,27.146,56.82,2.57,0.0,0.0
20-11-2023_17-56-46,75,0.11,0.964,2.772,50.2,27.003,27.135,56.079,2.557,0.0,0.0
20-11-2023_17-56-51,80,0.11,0.962,2.773,50.194,27.001,27.149,55.403,2.611,0.0,0.0
20-11-2023_17-56-56,85,0.11,0.961,2.773,50.181,27.041,27.121,54.726,2.553,0.0,0.0
20-11-2023_17-57-01,90,0.11,0.961,2.772,50.166,27.041,27.133,54.067,2.465,0.0,0.0
20-11-2023_17-57-06,95,0.11,0.96,2.773,50.121,27.032,27.118,53.443,2.619,0.0,0.0
20-11-2023_17-57-11,100,0.11,0.959,2.772,50.178,27.039,27.128,52.793,2.617,0.0,0.0
20-11-2023_17-57-16,105,0.11,0.958,2.771,50.139,27.0,27.112,52.195,2.55,0.0,0.0
20-11-2023_17-57-21,110,0.11,0.958,2.771,50.086,26.997,27.128,51.568,2.549,0.0,0.0
20-11-2023_17-57-26,115,0.11,0.957,2.772,50.071,27.027,27.119,50.98,2.532,0.0,0.0
20-11-2023_17-57-31,120,0.11,0.956,2.772,50.099,27.0,27.113,50.423,2.487,0.0,0.0
20-11-2023_17-57-36,125,0.11,0.956,2.771,50.057,26.995,27.112,49.903,2.561,0.0,0.0
20-11-2023_17-57-41,130,0.11,0.954,2.772,50.012,27.021,27.11,49.433,2.578,0.0,0.0
20-11-2023_17-57-46,135,0.11,0.953,2.772,50.001,27.021,27.09,48.91,2.552,0.0,0.0
20-11-2023_17-57-51,140,0.11,0.951,2.772,50.042,27.023,27.082,48.412,2.603,0.0,0.0
20-11-2023_17-57-56,145,0.11,0.951,2.771,50.008,27.0,27.079,47.873,2.848,0.0,0.0
20-11-2023_17-58-01,150,0.11,0.951,2.773,50.036,26.985,27.054,47.339,2.554,0.0,0.0
20-11-2023_17-58-06,155,0.11,0.95,2.771,50.003,26.983,27.04,46.82,3.076,0.0,0.0
20-11-2023_17-58-11,160,0.11,0.948,2.771,49.958,26.994,27.064,46.45,2.548,0.0,2.8
20-11-2023_17-58-16,165,0.11,0.948,2.772,49.929,26.967,27.062,46.117,5.385,0.0,4.42
20-11-2023_17-58-22,170,0.11,0.947,2.773,49.915,26.96,27.051,45.694,4.692,0.0,5.88
20-11-2023_17-58-27,175,0.11,0.946,2.771,49.957,26.971,27.042,45.29,4.865,0.0,3.89
20-11-2023_17-58-32,180,0.11,0.945,2.77,49.877,26.97,27.052,45.011,4.498,0.0,9.39
20-11-2023_17-58-37,185,0.11,0.948,2.771,49.868,26.948,27.049,44.784,6.609,0.0,10.78
20-11-2023_17-58-42,190,0.11,0.946,2.773,49.868,26.967,27.042,44.451,6.901,0.0,11.64
20-11-2023_17-58-47,195,0.11,0.946,2.772,49.845,26.946,27.05,44.092,6.753,0.0,14.0
20-11-2023_17-58-52,200,0.11,0.945,2.772,49.857,26.949,27.03,43.837,7.129,0.0,14.36
20-11-2023_17-58-57,205,0.109,0.944,2.772,49.827,26.94,27.037,43.606,10.119,0.0,17.38
20-11-2023_17-59-02,210,0.11,0.944,2.773,49.807,26.945,27.042,43.399,8.981,0.0,19.91
20-11-2023_17-59-07,215,0.11,0.943,2.772,49.793,26.893,27.049,43.259,10.663,0.0,22.12
20-11-2023_17-59-12,220,0.11,0.942,2.772,49.827,26.933,27.073,43.087,11.975,0.0,21.58
20-11-2023_17-59-17,225,0.11,0.94,2.772,49.768,26.905,27.093,42.985,13.544,0.0,26.86
20-11-2023_17-59-22,230,0.11,0.939,2.772,49.79,26.94,27.111,42.916,15.193,0.0,27.14
20-11-2023_17-59-27,235,0.109,0.939,2.773,49.738,26.912,27.08,42.811,12.976,0.0,32.23
20-11-2023_17-59-32,240,0.11,0.938,2.773,49.746,26.948,27.107,42.75,16.522,0.0,33.51
20-11-2023_17-59-37,245,0.109,0.937,2.773,49.706,26.94,27.082,42.725,16.552,0.0,38.07
20-11-2023_17-59-42,250,0.11,0.937,2.772,49.718,26.934,27.075,42.668,17.595,0.0,39.39
20-11-2023_17-59-47,255,0.109,0.936,2.773,49.728,26.932,27.05,42.589,18.431,0.0,41.01
20-11-2023_17-59-52,260,0.11,0.935,2.772,49.652,26.916,27.038,42.508,21.159,0.0,47.97
20-11-2023_17-59-57,265,0.109,0.934,2.773,49.682,26.907,27.039,42.534,21.322,0.0,48.64
20-11-2023_18-00-02,270,0.109,0.933,2.774,49.645,26.879,27.048,42.574,22.367,0.0,53.4
20-11-2023_18-00-07,275,0.11,0.932,2.774,49.648,26.913,27.041,42.622,24.615,0.0,55.8
20-11-2023_18-00-12,280,0.11,0.931,2.777,49.584,26.902,27.033,42.692,26.715,0.0,62.62
20-11-2023_18-00-17,285,0.109,0.93,2.773,49.662,26.885,27.028,42.762,27.428,0.0,60.74
20-11-2023_18-00-22,290,0.109,0.929,2.772,49.601,26.886,27.028,42.88,27.081,0.0,67.54
20-11-2023_18-00-27,295,0.109,0.928,2.771,49.577,26.882,27.032,42.994,29.667,0.0,72.1
20-11-2023_18-00-32,300,0.11,0.928,2.771,49.565,26.948,27.01,43.133,31.371,0.0,75.94
20-11-2023_18-00-37,305,0.109,0.927,2.771,49.561,26.913,26.999,43.312,33.102,0.0,79.36
20-11-2023_18-00-42,310,0.109,0.927,2.775,49.538,26.914,26.994,43.519,34.585,0.0,84.08
20-11-2023_18-00-47,315,0.109,0.926,2.774,49.537,26.904,26.983,43.66,37.107,0.0,87.4
20-11-2023_18-00-52,320,0.109,0.925,2.775,49.573,26.947,27.0,43.76,37.552,0.0,88.76
20-11-2023_18-00-57,325,0.109,0.924,2.775,49.488,26.924,26.991,43.924,40.727,0.0,97.5
20-11-2023_18-01-02,330,0.109,0.924,2.774,49.527,26.957,26.992,44.166,41.312,0.0,98.75
20-11-2023_18-01-07,335,0.11,0.922,2.774,49.497,26.938,26.979,44.392,43.359,0.0,104.28
20-11-2023_18-01-12,340,0.11,0.922,2.772,49.464,26.918,26.995,44.676,44.137,0.0,110.24
20-11-2023_18-01-17,345,0.109,0.922,2.771,49.506,26.903,26.972,45.003,46.22,0.0,111.45
20-11-2023_18-01-22,350,0.109,0.921,2.777,49.442,26.913,26.991,45.451,48.698,0.0,119.28
20-11-2023_18-01-27,355,0.11,0.92,2.775,49.492,26.951,26.998,45.884,49.265,0.0,120.38
20-11-2023_18-01-32,360,0.109,0.92,2.775,49.468,26.921,26.974,46.357,52.616,0.0,125.86
20-11-2023_18-01-37,365,0.109,0.919,2.774,49.444,26.935,26.999,46.835,52.778,0.0,131.49
20-11-2023_18-01-42,370,0.109,0.918,2.771,49.475,26.906,26.983,47.306,56.418,0.0,133.6
20-11-2023_18-01-47,375,0.109,0.918,2.771,49.466,26.898,26.99,47.832,54.819,0.0,138.5
20-11-2023_18-01-52,380,0.109,0.917,2.771,49.466,26.882,26.962,48.32,58.079,0.0,142.76
20-11-2023_18-01-57,385,0.109,0.915,2.771,49.458,26.879,26.972,48.868,61.304,0.0,147.68
20-11-2023_18-02-02,390,0.109,0.915,2.771,49.423,26.931,26.979,49.395,61.964,0.0,154.23
20-11-2023_18-02-07,396,0.109,0.915,2.772,49.413,26.946,26.986,49.89,63.429,0.0,159.18
20-11-2023_18-02-12,401,0.109,0.914,2.772,49.427,26.935,26.978,50.446,65.151,0.0,162.72
20-11-2023_18-02-17,406,0.109,0.915,2.773,49.463,26.949,26.975,50.945,66.342,0.0,165.04
20-11-2023_18-02-22,411,0.109,0.915,2.769,49.385,26.956,26.99,51.523,67.949,0.0,174.18
20-11-2023_18-02-27,416,0.109,0.913,2.771,49.438,26.909,26.984,52.151,70.955,0.0,175.39
20-11-2023_18-02-32,421,0.109,0.914,2.771,49.448,26.926,26.963,52.844,72.802,0.0,179.29
20-11-2023_18-02-37,426,0.109,0.913,2.772,49.396,26.873,26.972,53.531,74.025,0.0,187.05
20-11-2023_18-02-42,431,0.109,0.914,2.772,49.362,26.841,26.95,54.294,74.532,0.0,193.68
20-11-2023_18-02-47,436,0.109,0.914,2.772,49.429,26.9,26.982,55.074,76.106,0.0,194.06
20-11-2023_18-02-52,441,0.108,0.913,2.771,49.432,26.846,26.939,55.851,77.607,0.0,198.44
20-11-2023_18-02-57,446,0.109,0.914,2.771,49.414,26.855,26.964,56.567,78.175,0.0,204.16
20-11-2023_18-03-02,451,0.109,0.914,2.771,49.389,26.816,26.962,57.325,81.422,0.0,210.19
20-11-2023_18-03-07,456,0.109,0.913,2.771,49.406,26.868,26.961,58.168,82.643,0.0,213.73
20-11-2023_18-03-12,461,0.109,0.914,2.771,49.37,26.846,26.987,59.121,83.361,0.0,220.51
20-11-2023_18-03-17,466,0.109,0.913,2.772,49.393,26.805,26.968,60.171,86.454,0.0,223.52
20-11-2023_18-03-22,471,0.109,0.913,2.774,49.439,26.832,26.946,61.184,86.483,0.0,225.23
20-11-2023_18-03-27,476,0.109,0.914,2.774,49.405,26.827,26.948,62.248,88.763,0.0,231.62
20-11-2023_18-03-32,481,0.109,0.914,2.775,49.373,26.865,26.948,63.175,90.693,0.0,237.98
20-11-2023_18-03-37,486,0.109,0.914,2.772,49.414,26.858,26.947,64.011,91.679,0.0,239.84
20-11-2023_18-03-42,491,0.109,0.914,2.771,49.449,26.885,26.94,64.793,92.25,0.0,241.92
20-11-2023_18-03-47,496,0.109,0.914,2.771,49.48,26.846,26.951,65.749,93.775,0.0,244.3
20-11-2023_18-03-52,501,0.108,0.915,2.772,49.423,26.858,26.931,66.475,94.797,0.0,252.05
20-11-2023_18-03-58,506,0.108,0.915,2.771,49.468,26.847,26.932,67.119,97.192,0.0,253.4
20-11-2023_18-04-03,511,0.108,0.915,2.771,49.505,26.831,26.931,67.985,96.946,0.0,255.0
20-11-2023_18-04-08,516,0.109,0.916,2.775,49.447,26.853,26.967,69.117,96.872,0.0,255.0
20-11-2023_18-04-13,521,0.109,0.916,2.772,49.467,26.854,26.977,70.282,96.762,0.0,255.0
20-11-2023_18-04-18,526,0.109,0.916,2.772,49.476,26.844,26.986,71.334,96.674,0.0,255.0
20-11-2023_18-04-23,531,0.108,0.917,2.773,49.473,26.841,26.999,72.364,96.535,0.0,255.0
20-11-2023_18-04-28,536,0.108,0.917,2.772,49.466,26.851,26.976,73.378,96.495,0.0,255.0
20-11-2023_18-04-33,541,0.108,0.917,2.772,49.481,26.883,26.999,74.253,96.41,0.0,255.0
20-11-2023_18-04-38,546,0.108,0.918,2.771,49.533,26.89,26.977,75.116,96.293,0.0,255.0
20-11-2023_18-04-43,551,0.108,0.919,2.771,49.527,26.927,26.955,76.0,96.215,0.0,255.0
20-11-2023_18-04-48,556,0.109,0.919,2.773,49.598,26.867,26.961,76.753,96.113,0.0,255.0
20-11-2023_18-04-53,561,0.108,0.92,2.77,49.553,26.865,26.961,77.674,96.051,0.0,255.0
20-11-2023_18-04-58,566,0.109,0.921,2.77,49.549,26.848,26.957,78.747,95.991,0.0,255.0
20-11-2023_18-05-03,571,0.109,0.922,2.772,49.62,26.877,26.936,79.665,95.867,0.0,255.0
20-11-2023_18-05-08,576,0.108,0.922,2.771,49.558,26.856,26.953,80.5,95.773,0.0,255.0
20-11-2023_18-05-13,581,0.109,0.923,2.769,49.634,26.875,26.956,81.165,95.753,0.0,255.0
20-11-2023_18-05-18,586,0.108,0.924,2.77,49.638,26.908,26.962,81.837,95.665,0.0,255.0
20-11-2023_18-05-23,591,0.108,0.925,2.767,49.669,26.899,26.925,82.662,95.657,0.0,255.0
20-11-2023_18-05-28,596,0.109,0.925,2.768,49.675,26.897,26.939,83.428,95.6,0.0,255.0
20-11-2023_18-05-33,601,0.108,0.926,2.769,49.695,26.917,26.93,84.11,95.583,0.0,255.0
20-11-2023_18-05-38,606,0.108,0.927,2.769,49.708,26.89,26.912,84.512,95.507,0.0,255.0
20-11-2023_18-05-43,611,0.108,0.928,2.77,49.718,26.865,26.92,85.028,95.418,0.0,255.0
20-11-2023_18-05-48,616,0.109,0.929,2.771,49.779,26.887,26.939,85.855,95.396,0.0,255.0
20-11-2023_18-05-53,621,0.108,0.929,2.771,49.745,26.886,26.908,86.498,95.322,0.0,255.0
20-11-2023_18-05-58,626,0.108,0.93,2.769,49.792,26.907,26.903,87.081,95.337,0.0,255.0
20-11-2023_18-06-03,631,0.108,0.931,2.767,49.769,26.925,26.898,87.622,95.28,0.0,255.0
20-11-2023_18-06-08,636,0.109,0.932,2.772,49.8,26.933,26.89,88.092,95.189,0.0,255.0
20-11-2023_18-06-13,641,0.109,0.932,2.77,49.821,26.926,26.886,88.497,95.122,0.0,255.0
20-11-2023_18-06-18,646,0.108,0.93,2.769,49.824,26.932,26.887,88.947,95.11,0.0,255.0
20-11-2023_18-06-23,651,0.108,0.933,2.767,49.874,26.955,26.894,89.33,95.084,0.0,255.0
20-11-2023_18-06-28,656,0.109,0.933,2.768,49.875,26.948,26.882,89.537,95.045,0.0,255.0
20-11-2023_18-06-33,661,0.109,0.934,2.769,49.913,26.989,26.912,89.888,94.99,0.0,255.0
20-11-2023_18-06-38,666,0.109,0.935,2.766,49.942,26.977,26.911,90.203,95.028,0.0,255.0
20-11-2023_18-06-43,671,0.108,0.936,2.767,49.904,26.987,26.886,90.686,95.021,0.0,255.0
20-11-2023_18-06-48,676,0.108,0.937,2.768,49.962,26.976,26.939,91.282,94.9,0.0,255.0
20-11-2023_18-06-53,681,0.109,0.938,2.766,49.956,27.018,26.926,91.852,94.949,0.0,255.0
20-11-2023_18-06-58,686,0.109,0.939,2.765,49.922,27.014,26.934,92.417,94.914,0.0,255.0
20-11-2023_18-07-03,691,0.109,0.939,2.766,49.997,26.996,26.941,92.863,94.852,0.0,252.66
20-11-2023_18-07-08,696,0.109,0.94,2.766,49.985,26.971,26.952,93.302,93.427,0.0,250.72
20-11-2023_18-07-13,701,0.108,0.94,2.766,49.997,26.971,26.96,93.713,90.303,0.0,244.57
20-11-2023_18-07-18,706,0.108,0.94,2.766,50.063,26.985,26.967,94.209,79.866,0.0,210.75
20-11-2023_18-07-23,711,0.109,0.94,2.766,50.031,26.988,26.961,94.769,70.849,0.0,187.76
20-11-2023_18-07-28,716,0.109,0.938,2.766,50.003,26.952,26.986,95.103,53.803,0.0,148.5
20-11-2023_18-07-33,721,0.11,0.942,2.765,50.078,27.011,26.983,95.078,34.866,0.0,83.42
20-11-2023_18-07-38,726,0.109,0.944,2.765,50.112,26.947,26.976,94.834,13.235,0.0,19.29
20-11-2023_18-07-43,731,0.11,0.945,2.764,50.14,26.959,26.996,94.24,2.582,0.0,0.0
20-11-2023_18-07-48,737,0.11,0.947,2.765,50.159,26.947,26.997,93.321,2.582,0.0,0.0
20-11-2023_18-07-53,742,0.11,0.948,2.764,50.156,26.962,27.013,92.108,2.555,0.0,0.0
20-11-2023_18-07-58,747,0.11,0.949,2.765,50.212,26.95,27.008,90.689,2.579,0.0,0.0
20-11-2023_18-08-03,752,0.11,0.95,2.763,50.217,26.928,26.998,88.967,2.572,0.0,0.0
20-11-2023_18-08-08,757,0.11,0.951,2.764,50.279,26.95,27.003,87.286,2.605,0.0,0.0
20-11-2023_18-08-13,762,0.11,0.952,2.762,50.23,26.921,26.989,85.653,2.652,0.0,0.0
20-11-2023_18-08-18,767,0.109,0.953,2.763,50.231,26.893,26.988,83.996,2.522,0.0,0.0
20-11-2023_18-08-23,772,0.11,0.953,2.763,50.291,26.917,26.989,82.224,2.617,0.0,0.0
20-11-2023_18-08-28,777,0.11,0.954,2.762,50.305,26.861,26.996,80.444,2.587,0.0,0.0
20-11-2023_18-08-33,782,0.11,0.954,2.763,50.312,26.893,26.97,78.774,2.595,0.0,0.0
20-11-2023_18-08-38,787,0.11,0.954,2.761,50.338,26.889,26.954,77.143,2.627,0.0,0.0
20-11-2023_18-08-43,792,0.11,0.954,2.76,50.341,26.866,26.955,75.717,2.522,0.0,0.0
20-11-2023_18-08-48,797,0.11,0.955,2.762,50.307,26.807,26.942,74.391,2.54,0.0,0.0
20-11-2023_18-08-53,802,0.11,0.955,2.76,50.303,26.824,26.93,73.002,2.558,0.0,0.0
20-11-2023_18-08-58,807,0.11,0.954,2.761,50.281,26.829,26.896,71.563,2.582,0.0,0.0
20-11-2023_18-09-03,812,0.11,0.954,2.763,50.303,26.836,26.892,70.134,2.577,0.0,0.0
20-11-2023_18-09-08,817,0.11,0.954,2.762,50.346,26.846,26.873,68.725,2.524,0.0,0.0
20-11-2023_18-09-13,822,0.11,0.954,2.761,50.341,26.826,26.862,67.485,2.518,0.0,0.0
20-11-2023_18-09-18,827,0.11,0.954,2.76,50.344,26.796,26.876,66.248,2.607,0.0,0.0
20-11-2023_18-09-23,832,0.11,0.953,2.76,50.363,26.792,26.853,64.943,2.522,0.0,0.0
20-11-2023_18-09-28,837,0.11,0.953,2.761,50.356,26.818,26.868,63.727,2.554,0.0,0.0
20-11-2023_18-09-33,842,0.11,0.953,2.761,50.328,26.82,26.876,62.638,2.564,0.0,0.0
20-11-2023_18-09-38,847,0.11,0.952,2.762,50.316,26.798,26.853,61.608,2.6,0.0,0.0
20-11-2023_18-09-44,852,0.11,0.952,2.76,50.299,26.802,26.874,60.631,2.576,0.0,0.0
20-11-2023_18-09-49,857,0.11,0.95,2.761,50.32,26.77,26.859,59.73,2.537,0.0,0.0
20-11-2023_18-09-54,862,0.11,0.95,2.76,50.316,26.768,26.867,58.829,2.58,0.0,0.0
20-11-2023_18-09-59,867,0.11,0.95,2.761,50.284,26.753,26.876,57.904,2.558,0.0,0.0
20-11-2023_18-10-04,872,0.11,0.949,2.761,50.282,26.758,26.857,57.041,2.545,0.0,0.0
20-11-2023_18-10-09,877,0.11,0.948,2.759,50.271,26.753,26.886,56.195,2.563,0.0,0.0
20-11-2023_18-10-14,882,0.11,0.947,2.761,50.278,26.769,26.883,55.341,2.518,0.0,0.0
20-11-2023_18-10-19,887,0.11,0.947,2.762,50.252,26.776,26.863,54.535,2.409,0.0,0.0
20-11-2023_18-10-24,892,0.11,0.946,2.759,50.242,26.762,26.838,53.802,2.467,0.0,0.0
20-11-2023_18-10-29,897,0.11,0.945,2.761,50.208,26.77,26.864,53.046,2.567,0.0,0.0
20-11-2023_18-10-34,902,0.11,0.945,2.76,50.203,26.744,26.841,52.372,2.49,0.0,0.0
20-11-2023_18-10-39,907,0.109,0.942,2.76,50.204,26.75,26.841,51.754,2.571,0.0,0.0
20-11-2023_18-10-44,912,0.11,0.941,2.762,50.203,26.775,26.825,51.093,2.574,0.0,0.0
20-11-2023_18-10-49,917,0.11,0.942,2.761,50.171,26.749,26.834,50.435,2.507,0.0,0.0
20-11-2023_18-10-54,922,0.11,0.94,2.759,50.151,26.727,26.823,49.763,2.538,0.0,0.0
20-11-2023_18-10-59,927,0.11,0.94,2.76,50.146,26.751,26.815,49.155,2.559,0.0,0.0
20-11-2023_18-11-04,932,0.11,0.939,2.761,50.173,26.743,26.792,48.578,2.538,0.0,0.0
20-11-2023_18-11-09,937,0.11,0.938,2.762,50.17,26.717,26.777,48.046,2.486,0.0,0.0
20-11-2023_18-11-14,942,0.11,0.938,2.761,50.117,26.717,26.799,47.524,2.5,0.0,0.0
20-11-2023_18-11-19,947,0.11,0.937,2.76,50.07,26.704,26.766,46.995,2.514,0.0,0.0
20-11-2023_18-11-24,952,0.11,0.933,2.761,50.112,26.705,26.756,46.48,2.532,0.0,0.0
20-11-2023_18-11-29,957,0.11,0.935,2.76,50.116,26.695,26.785,46.028,2.495,0.0,0.0
20-11-2023_18-11-34,962,0.11,0.933,2.76,50.091,26.712,26.771,45.583,2.446,0.0,0.0
20-11-2023_18-11-39,967,0.11,0.932,2.762,50.001,26.727,26.791,45.134,2.551,0.0,0.0
20-11-2023_18-11-44,972,0.11,0.932,2.762,50.015,26.695,26.781,44.729,2.506,0.0,0.0
20-11-2023_18-11-49,977,0.11,0.931,2.76,50.034,26.683,26.767,44.301,2.54,0.0,0.0
20-11-2023_18-11-54,982,0.11,0.929,2.76,50.083,26.688,26.774,43.837,2.516,0.0,0.0
20-11-2023_18-11-59,987,0.11,0.929,2.762,49.989,26.662,26.759,43.472,2.494,0.0,0.65
20-11-2023_18-12-04,992,0.11,0.928,2.762,49.946,26.657,26.786,43.076,2.517,0.0,3.41
20-11-2023_18-12-09,997,0.11,0.927,2.761,49.953,26.681,26.784,42.709,4.496,0.0,2.95
20-11-2023_18-12-14,1002,0.109,0.926,2.763,49.956,26.657,26.772,42.41,4.994,0.0,2.84
20-11-2023_18-12-19,1007,0.11,0.926,2.762,49.932,26.697,26.75,42.073,4.58,0.0,4.46
20-11-2023_18-12-24,1012,0.11,0.924,2.76,49.992,26.67,26.768,41.797,4.936,0.0,1.39
20-11-2023_18-12-29,1017,0.11,0.924,2.762,49.844,26.63,26.744,41.548,5.279,0.0,11.23
20-11-2023_18-12-34,1022,0.11,0.922,2.761,49.937,26.636,26.733,41.31,6.512,0.0,6.35
20-11-2023_18-12-39,1027,0.11,0.921,2.762,49.893,26.677,26.724,41.061,6.631,0.0,9.99
20-11-2023_18-12-44,1032,0.109,0.921,2.763,49.841,26.682,26.716,40.844,7.844,0.0,14.31
20-11-2023_18-12-49,1037,0.109,0.92,2.762,49.847,26.615,26.702,40.678,7.814,0.0,15.09
20-11-2023_18-12-54,1042,0.11,0.919,2.761,49.81,26.668,26.711,40.505,8.067,0.0,18.64
20-11-2023_18-12-59,1047,0.11,0.917,2.762,49.79,26.642,26.684,40.361,10.525,0.0,21.32
20-11-2023_18-13-04,1052,0.11,0.917,2.763,49.758,26.725,26.687,40.177,12.201,0.0,24.91
20-11-2023_18-13-09,1057,0.109,0.916,2.764,49.803,26.659,26.692,40.086,13.274,0.0,23.84
20-11-2023_18-13-14,1062,0.11,0.915,2.763,49.743,26.589,26.686,40.015,14.449,0.0,29.37
20-11-2023_18-13-19,1067,0.109,0.914,2.762,49.75,26.652,26.675,39.883,13.915,0.0,30.95
20-11-2023_18-13-24,1072,0.11,0.913,2.763,49.772,26.628,26.657,39.81,16.237,0.0,31.53
20-11-2023_18-13-29,1077,0.11,0.913,2.763,49.646,26.694,26.664,39.746,17.143,0.0,41.42
20-11-2023_18-13-34,1083,0.109,0.911,2.762,49.69,26.656,26.635,39.731,19.073,0.0,40.99
20-11-2023_18-13-39,1088,0.109,0.91,2.764,49.659,26.67,26.625,39.738,19.697,0.0,45.4
20-11-2023_18-13-44,1093,0.11,0.909,2.765,49.614,26.651,26.626,39.734,21.963,0.0,50.57
20-11-2023_18-13-49,1098,0.11,0.908,2.761,49.656,26.636,26.629,39.782,22.284,0.0,50.71
20-11-2023_18-13-54,1103,0.109,0.907,2.762,49.612,26.615,26.614,39.866,24.03,0.0,56.17
20-11-2023_18-13-59,1108,0.109,0.907,2.765,49.595,26.676,26.617,39.899,26.737,0.0,60.03
20-11-2023_18-14-04,1113,0.11,0.905,2.764,49.562,26.653,26.629,40.017,27.44,0.0,65.11
20-11-2023_18-14-09,1118,0.109,0.906,2.763,49.571,26.624,26.635,40.115,28.641,0.0,67.67
20-11-2023_18-14-14,1123,0.109,0.904,2.763,49.566,26.633,26.634,40.249,32.056,0.0,71.12
20-11-2023_18-14-19,1128,0.109,0.904,2.763,49.573,26.613,26.62,40.454,32.129,0.0,74.05
20-11-2023_18-14-24,1133,0.109,0.903,2.764,49.569,26.608,26.636,40.665,34.851,0.0,77.73
20-11-2023_18-14-29,1138,0.109,0.902,2.765,49.525,26.618,26.604,40.89,35.55,0.0,83.98
20-11-2023_18-14-34,1143,0.109,0.901,2.765,49.558,26.624,26.577,41.088,36.979,0.0,85.61
20-11-2023_18-14-39,1148,0.109,0.901,2.765,49.427,26.623,26.633,41.379,39.157,0.0,97.34
20-11-2023_18-14-44,1153,0.109,0.9,2.765,49.428,26.648,26.621,41.628,40.121,0.0,101.2
20-11-2023_18-14-49,1158,0.109,0.899,2.767,49.461,26.661,26.621,41.887,41.832,0.0,103.06
20-11-2023_18-14-54,1163,0.109,0.899,2.764,49.426,26.653,26.62,42.224,43.59,0.0,109.27
20-11-2023_18-14-59,1168,0.109,0.898,2.765,49.435,26.649,26.609,42.572,46.725,0.0,112.81
20-11-2023_18-15-04,1173,0.109,0.897,2.765,49.409,26.625,26.626,43.009,46.964,0.0,118.63
20-11-2023_18-15-09,1178,0.109,0.896,2.763,49.448,26.624,26.585,43.447,50.031,0.0,120.46
20-11-2023_18-15-14,1183,0.109,0.896,2.765,49.429,26.621,26.599,43.88,50.679,0.0,125.99
20-11-2023_18-15-19,1188,0.109,0.896,2.765,49.386,26.635,26.588,44.324,54.325,0.0,133.0
20-11-2023_18-15-24,1193,0.109,0.895,2.764,49.366,26.627,26.585,44.81,56.691,0.0,138.64
20-11-2023_18-15-30,1198,0.109,0.895,2.766,49.341,26.612,26.571,45.336,57.884,0.0,144.84
20-11-2023_18-15-35,1203,0.109,0.894,2.765,49.344,26.662,26.602,45.839,59.057,0.0,149.34
20-11-2023_18-15-40,1208,0.109,0.894,2.763,49.383,26.641,26.596,46.391,61.442,0.0,151.61
20-11-2023_18-15-45,1213,0.109,0.894,2.765,49.323,26.635,26.598,46.961,62.993,0.0,160.0
20-11-2023_18-15-50,1218,0.109,0.893,2.765,49.349,26.632,26.594,47.521,65.053,0.0,163.17
20-11-2023_18-15-55,1223,0.109,0.893,2.764,49.363,26.684,26.586,48.07,66.242,0.0,167.12
20-11-2023_18-16-00,1228,0.109,0.892,2.766,49.35,26.663,26.593,48.716,69.009,0.0,172.77
20-11-2023_18-16-05,1233,0.109,0.892,2.765,49.354,26.644,26.595,49.383,68.736,0.0,177.37
20-11-2023_18-16-10,1238,0.109,0.892,2.764,49.306,26.648,26.6,50.018,72.703,0.0,185.1
20-11-2023_18-16-15,1243,0.109,0.892,2.764,49.34,26.64,26.604,50.722,74.878,0.0,187.81
20-11-2023_18-16-20,1248,0.109,0.893,2.767,49.38,26.639,26.59,51.457,75.206,0.0,190.31
20-11-2023_18-16-25,1253,0.109,0.892,2.767,49.355,26.688,26.617,52.204,76.972,0.0,196.8
20-11-2023_18-16-30,1258,0.108,0.891,2.766,49.35,26.682,26.618,53.022,81.061,0.0,201.99
