Date,Time,T_heater,T_liquid,PWM
09-11-2023_17-25-11,0.11944444444444445,33.25,25.06,75
09-11-2023_17-25-11,0.11944444444444445,33.26,25.06,75
09-11-2023_17-25-11,0.11944444444444445,33.27,25.06,75
09-11-2023_17-25-11,0.11972222222222222,33.27,25.07,75
09-11-2023_17-25-12,0.11972222222222222,33.28,25.1,75
09-11-2023_17-25-12,0.11972222222222222,33.29,25.12,75
09-11-2023_17-25-12,0.11972222222222222,33.3,25.13,75
09-11-2023_17-25-12,0.12,33.3,25.13,75
09-11-2023_17-25-13,0.12,33.31,25.12,75
09-11-2023_17-25-13,0.12,33.31,25.1,75
09-11-2023_17-25-13,0.12,33.31,25.08,75
09-11-2023_17-25-13,0.12027777777777778,33.32,25.07,75
09-11-2023_17-25-14,0.12027777777777778,33.33,25.03,75
09-11-2023_17-25-14,0.12027777777777778,33.34,24.99,75
09-11-2023_17-25-14,0.12027777777777778,33.34,24.95,75
09-11-2023_17-25-14,0.12055555555555555,33.35,24.91,75
09-11-2023_17-25-15,0.12055555555555555,33.36,24.9,75
09-11-2023_17-25-15,0.12055555555555555,33.37,24.9,75
09-11-2023_17-25-15,0.12055555555555555,33.38,24.9,75
09-11-2023_17-25-15,0.12083333333333333,33.38,24.92,75
09-11-2023_17-25-16,0.12083333333333333,33.39,24.97,75
09-11-2023_17-25-16,0.12083333333333333,33.4,24.99,75
09-11-2023_17-25-16,0.12083333333333333,33.41,25.01,75
09-11-2023_17-25-16,0.12111111111111111,33.42,25.01,75
09-11-2023_17-25-17,0.12111111111111111,33.43,25.02,75
09-11-2023_17-25-17,0.12111111111111111,33.44,25.0,75
09-11-2023_17-25-17,0.12111111111111111,33.45,24.97,75
09-11-2023_17-25-17,0.1213888888888889,33.46,24.93,75
09-11-2023_17-25-18,0.1213888888888889,33.48,24.92,75
09-11-2023_17-25-18,0.1213888888888889,33.49,24.92,75
09-11-2023_17-25-18,0.1213888888888889,33.49,24.93,75
09-11-2023_17-25-18,0.12166666666666667,33.5,24.96,75
09-11-2023_17-25-19,0.12166666666666667,33.5,24.99,75
09-11-2023_17-25-19,0.12166666666666667,33.51,25.01,75
09-11-2023_17-25-19,0.12166666666666667,33.51,25.03,75
09-11-2023_17-25-19,0.12194444444444444,33.52,25.02,75
09-11-2023_17-25-20,0.12194444444444444,33.53,25.01,75
09-11-2023_17-25-20,0.12194444444444444,33.54,25.01,75
09-11-2023_17-25-20,0.12194444444444444,33.55,25.0,75
09-11-2023_17-25-20,0.12222222222222222,33.56,24.96,75
09-11-2023_17-25-21,0.12222222222222222,33.56,24.93,75
09-11-2023_17-25-21,0.12222222222222222,33.57,24.91,75
09-11-2023_17-25-21,0.12222222222222222,33.58,24.91,75
09-11-2023_17-25-21,0.1225,33.59,24.9,75
09-11-2023_17-25-22,0.1225,33.59,24.9,75
09-11-2023_17-25-22,0.1225,33.6,24.91,75
09-11-2023_17-25-22,0.1225,33.61,24.92,75
09-11-2023_17-25-22,0.12277777777777778,33.61,24.97,75
09-11-2023_17-25-23,0.12277777777777778,33.62,25.03,75
09-11-2023_17-25-23,0.12277777777777778,33.63,25.05,75
09-11-2023_17-25-23,0.12277777777777778,33.64,25.06,75
09-11-2023_17-25-23,0.12305555555555556,33.64,25.07,75
09-11-2023_17-25-24,0.12305555555555556,33.65,25.07,75
09-11-2023_17-25-24,0.12305555555555556,33.66,25.06,75
09-11-2023_17-25-24,0.12305555555555556,33.67,25.03,75
09-11-2023_17-25-24,0.12333333333333334,33.67,25.0,75
09-11-2023_17-25-25,0.12333333333333334,33.68,24.97,75
09-11-2023_17-25-25,0.12333333333333334,33.69,24.96,75
09-11-2023_17-25-25,0.12333333333333334,33.7,24.96,75
09-11-2023_17-25-25,0.12361111111111112,33.7,24.95,75
09-11-2023_17-25-26,0.12361111111111112,33.71,24.95,75
09-11-2023_17-25-26,0.12361111111111112,33.71,24.95,75
09-11-2023_17-25-26,0.12361111111111112,33.71,24.95,75
09-11-2023_17-25-26,0.1238888888888889,33.72,24.97,75
09-11-2023_17-25-27,0.1238888888888889,33.73,25.01,75
09-11-2023_17-25-27,0.1238888888888889,33.74,25.03,75
09-11-2023_17-25-27,0.1238888888888889,33.75,25.04,75
09-11-2023_17-25-27,0.12416666666666666,33.75,25.02,75
09-11-2023_17-25-28,0.12416666666666666,33.76,25.01,75
09-11-2023_17-25-28,0.12416666666666666,33.76,25.0,75
09-11-2023_17-25-28,0.12416666666666666,33.77,24.99,75
09-11-2023_17-25-28,0.12444444444444444,33.77,24.96,75
09-11-2023_17-25-29,0.12444444444444444,33.78,24.92,75
09-11-2023_17-25-29,0.12444444444444444,33.79,24.89,75
09-11-2023_17-25-29,0.12444444444444444,33.8,24.88,75
09-11-2023_17-25-29,0.12472222222222222,33.81,24.87,75
09-11-2023_17-25-30,0.12472222222222222,33.82,24.88,75
09-11-2023_17-25-30,0.12472222222222222,33.83,24.89,75
09-11-2023_17-25-30,0.12472222222222222,33.83,24.92,75
09-11-2023_17-25-30,0.125,33.84,24.95,75
09-11-2023_17-25-31,0.125,33.85,24.99,75
09-11-2023_17-25-31,0.125,33.85,25.0,75
09-11-2023_17-25-31,0.125,33.86,24.99,75
09-11-2023_17-25-31,0.12527777777777777,33.87,24.98,75
09-11-2023_17-25-32,0.12527777777777777,33.88,24.97,75
09-11-2023_17-25-32,0.12527777777777777,33.89,24.92,75
09-11-2023_17-25-32,0.12527777777777777,33.9,24.87,75
09-11-2023_17-25-32,0.12555555555555556,33.91,24.83,75
09-11-2023_17-25-33,0.12555555555555556,33.92,24.81,75
09-11-2023_17-25-33,0.12555555555555556,33.93,24.8,75
09-11-2023_17-25-33,0.12555555555555556,33.93,24.81,75
09-11-2023_17-25-33,0.12583333333333332,33.94,24.82,75
09-11-2023_17-25-34,0.12583333333333332,33.94,24.84,75
09-11-2023_17-25-34,0.12583333333333332,33.95,24.86,75
09-11-2023_17-25-34,0.12583333333333332,33.95,24.9,75
09-11-2023_17-25-34,0.12611111111111112,33.96,24.93,75
09-11-2023_17-25-35,0.12611111111111112,33.96,24.95,75
09-11-2023_17-25-35,0.12611111111111112,33.97,24.96,75
09-11-2023_17-25-35,0.12611111111111112,33.97,24.97,75
09-11-2023_17-25-35,0.12638888888888888,33.98,24.96,75
09-11-2023_17-25-36,0.12638888888888888,33.99,24.93,75
09-11-2023_17-25-36,0.12638888888888888,34.0,24.89,75
09-11-2023_17-25-36,0.12638888888888888,34.01,24.86,75
09-11-2023_17-25-36,0.12666666666666668,34.02,24.84,75
09-11-2023_17-25-37,0.12666666666666668,34.03,24.83,75
09-11-2023_17-25-37,0.12666666666666668,34.03,24.82,75
09-11-2023_17-25-37,0.12666666666666668,34.04,24.82,75
09-11-2023_17-25-37,0.12694444444444444,34.04,24.81,75
09-11-2023_17-25-38,0.12694444444444444,34.05,24.81,75
09-11-2023_17-25-38,0.12694444444444444,34.06,24.83,75
09-11-2023_17-25-38,0.12694444444444444,34.06,24.86,75
09-11-2023_17-25-38,0.1272222222222222,34.07,24.9,75
09-11-2023_17-25-39,0.1272222222222222,34.07,24.92,75
09-11-2023_17-25-39,0.1272222222222222,34.09,24.93,75
09-11-2023_17-25-39,0.1272222222222222,34.09,24.93,75
09-11-2023_17-25-39,0.1275,34.1,24.91,75
09-11-2023_17-25-40,0.1275,34.11,24.86,75
09-11-2023_17-25-40,0.1275,34.13,24.8,75
09-11-2023_17-25-40,0.1275,34.14,24.78,75
09-11-2023_17-25-40,0.12777777777777777,34.16,24.78,75
09-11-2023_17-25-41,0.12777777777777777,34.16,24.79,75
09-11-2023_17-25-41,0.12777777777777777,34.17,24.84,75
09-11-2023_17-25-41,0.12777777777777777,34.18,24.89,75
09-11-2023_17-25-41,0.12805555555555556,34.2,24.9,75
09-11-2023_17-25-42,0.12805555555555556,34.21,24.89,75
09-11-2023_17-25-42,0.12805555555555556,34.23,24.82,75
09-11-2023_17-25-42,0.12805555555555556,34.24,24.79,75
09-11-2023_17-25-42,0.12833333333333333,34.26,24.78,75
09-11-2023_17-25-43,0.12833333333333333,34.27,24.77,75
09-11-2023_17-25-43,0.12833333333333333,34.27,24.79,75
09-11-2023_17-25-43,0.12833333333333333,34.28,24.82,75
09-11-2023_17-25-43,0.12861111111111112,34.28,24.85,75
09-11-2023_17-25-44,0.12861111111111112,34.29,24.88,75
09-11-2023_17-25-44,0.12861111111111112,34.29,24.92,75
09-11-2023_17-25-44,0.12861111111111112,34.3,24.92,75
09-11-2023_17-25-44,0.1288888888888889,34.3,24.94,75
09-11-2023_17-25-45,0.1288888888888889,34.31,24.95,75
09-11-2023_17-25-45,0.1288888888888889,34.32,24.95,75
09-11-2023_17-25-45,0.1288888888888889,34.33,24.93,75
09-11-2023_17-25-45,0.12916666666666668,34.34,24.9,75
09-11-2023_17-25-46,0.12916666666666668,34.36,24.87,75
09-11-2023_17-25-46,0.12916666666666668,34.37,24.88,75
09-11-2023_17-25-46,0.12916666666666668,34.38,24.9,75
09-11-2023_17-25-46,0.12944444444444445,34.39,24.94,75
09-11-2023_17-25-47,0.12944444444444445,34.4,25.0,75
09-11-2023_17-25-47,0.12944444444444445,34.41,25.04,75
09-11-2023_17-25-47,0.12944444444444445,34.42,25.06,75
09-11-2023_17-25-47,0.1297222222222222,34.43,25.06,75
09-11-2023_17-25-48,0.1297222222222222,34.45,25.02,75
09-11-2023_17-25-48,0.1297222222222222,34.45,24.96,75
09-11-2023_17-25-48,0.1297222222222222,34.47,24.93,75
09-11-2023_17-25-48,0.13,34.48,24.93,75
09-11-2023_17-25-49,0.13,34.49,24.93,75
09-11-2023_17-25-49,0.13,34.5,24.97,75
09-11-2023_17-25-49,0.13,34.51,25.02,75
09-11-2023_17-25-49,0.13027777777777777,34.53,25.05,75
09-11-2023_17-25-50,0.13027777777777777,34.53,25.07,75
09-11-2023_17-25-50,0.13027777777777777,34.55,25.07,75
09-11-2023_17-25-50,0.13027777777777777,34.56,25.03,75
09-11-2023_17-25-50,0.13055555555555556,34.57,24.98,75
09-11-2023_17-25-51,0.13055555555555556,34.58,24.95,75
09-11-2023_17-25-51,0.13055555555555556,34.59,24.95,75
09-11-2023_17-25-51,0.13055555555555556,34.61,24.96,75
09-11-2023_17-25-51,0.13083333333333333,34.62,24.99,75
09-11-2023_17-25-52,0.13083333333333333,34.62,25.04,75
09-11-2023_17-25-52,0.13083333333333333,34.64,25.08,75
09-11-2023_17-25-52,0.13083333333333333,34.64,25.1,75
09-11-2023_17-25-52,0.13111111111111112,34.65,25.11,75
09-11-2023_17-25-53,0.13111111111111112,34.65,25.11,75
09-11-2023_17-25-53,0.13111111111111112,34.65,25.11,75
09-11-2023_17-25-53,0.13111111111111112,34.66,25.11,75
09-11-2023_17-25-53,0.1313888888888889,34.66,25.11,75
09-11-2023_17-25-54,0.1313888888888889,34.66,25.11,75
09-11-2023_17-25-54,0.1313888888888889,34.66,25.1,75
09-11-2023_17-25-54,0.1313888888888889,34.67,25.07,75
09-11-2023_17-25-54,0.13166666666666665,34.68,25.04,75
09-11-2023_17-25-55,0.13166666666666665,34.68,25.01,75
09-11-2023_17-25-55,0.13166666666666665,34.69,24.98,75
09-11-2023_17-25-55,0.13166666666666665,34.7,24.97,75
09-11-2023_17-25-55,0.13194444444444445,34.7,24.98,75
09-11-2023_17-25-56,0.13194444444444445,34.71,24.98,75
09-11-2023_17-25-56,0.13194444444444445,34.72,24.99,75
09-11-2023_17-25-56,0.13194444444444445,34.73,25.0,75
09-11-2023_17-25-56,0.1322222222222222,34.73,25.02,75
09-11-2023_17-25-57,0.1322222222222222,34.73,25.03,75
09-11-2023_17-25-57,0.1322222222222222,34.73,25.04,75
09-11-2023_17-25-57,0.1322222222222222,34.74,25.05,75
09-11-2023_17-25-57,0.1325,34.74,25.05,75
09-11-2023_17-25-58,0.1325,34.74,25.05,75
09-11-2023_17-25-58,0.1325,34.75,25.06,75
09-11-2023_17-25-58,0.1325,34.75,25.06,75
09-11-2023_17-25-58,0.13277777777777777,34.75,25.06,75
09-11-2023_17-25-59,0.13277777777777777,34.76,25.06,75
09-11-2023_17-25-59,0.13277777777777777,34.77,25.04,75
09-11-2023_17-25-59,0.13277777777777777,34.77,25.04,75
09-11-2023_17-25-59,0.13305555555555557,34.77,25.04,75
09-11-2023_17-26-00,0.13305555555555557,34.77,25.02,75
09-11-2023_17-26-00,0.13305555555555557,34.77,25.01,75
09-11-2023_17-26-00,0.13305555555555557,34.77,25.01,75
09-11-2023_17-26-00,0.13333333333333333,34.77,25.0,75
09-11-2023_17-26-01,0.13333333333333333,34.78,25.0,75
09-11-2023_17-26-01,0.13333333333333333,34.77,25.0,75
09-11-2023_17-26-01,0.13333333333333333,34.77,25.01,75
09-11-2023_17-26-01,0.13361111111111112,34.76,25.01,75
09-11-2023_17-26-02,0.13361111111111112,34.77,25.01,75
09-11-2023_17-26-02,0.13361111111111112,34.77,25.01,75
09-11-2023_17-26-02,0.13361111111111112,34.77,24.99,75
09-11-2023_17-26-02,0.1338888888888889,34.77,24.99,75
09-11-2023_17-26-03,0.1338888888888889,34.77,24.97,75
09-11-2023_17-26-03,0.1338888888888889,34.77,24.95,75
09-11-2023_17-26-03,0.1338888888888889,34.78,24.95,75
09-11-2023_17-26-03,0.13416666666666666,34.78,24.92,75
09-11-2023_17-26-04,0.13416666666666666,34.79,24.89,75
09-11-2023_17-26-04,0.13416666666666666,34.8,24.85,75
09-11-2023_17-26-04,0.13416666666666666,34.81,24.82,75
09-11-2023_17-26-05,0.13444444444444445,34.82,24.82,75
09-11-2023_17-26-05,0.13444444444444445,34.83,24.82,75
09-11-2023_17-26-05,0.13444444444444445,34.84,24.88,75
09-11-2023_17-26-05,0.13444444444444445,34.85,24.93,75
09-11-2023_17-26-06,0.13472222222222222,34.86,24.95,75
09-11-2023_17-26-06,0.13472222222222222,34.87,24.96,75
09-11-2023_17-26-06,0.13472222222222222,34.88,24.95,75
09-11-2023_17-26-06,0.13472222222222222,34.88,24.95,75
09-11-2023_17-26-07,0.135,34.89,24.92,75
09-11-2023_17-26-07,0.135,34.9,24.9,75
09-11-2023_17-26-07,0.135,34.91,24.87,75
09-11-2023_17-26-07,0.135,34.91,24.85,75
09-11-2023_17-26-08,0.13527777777777777,34.92,24.84,75
09-11-2023_17-26-08,0.13527777777777777,34.92,24.85,75
09-11-2023_17-26-08,0.13527777777777777,34.92,24.85,75
09-11-2023_17-26-08,0.13527777777777777,34.93,24.84,75
09-11-2023_17-26-09,0.13555555555555557,34.94,24.85,75
09-11-2023_17-26-09,0.13555555555555557,34.95,24.84,75
09-11-2023_17-26-09,0.13555555555555557,34.94,24.86,75
09-11-2023_17-26-09,0.13555555555555557,34.96,24.88,75
09-11-2023_17-26-10,0.13583333333333333,34.96,24.92,75
09-11-2023_17-26-10,0.13583333333333333,34.97,24.92,75
09-11-2023_17-26-10,0.13583333333333333,34.97,24.94,75
09-11-2023_17-26-10,0.13583333333333333,34.99,24.93,75
09-11-2023_17-26-11,0.1361111111111111,35.0,24.93,75
09-11-2023_17-26-11,0.1361111111111111,35.0,24.9,75
09-11-2023_17-26-11,0.1361111111111111,35.02,24.84,75
09-11-2023_17-26-11,0.1361111111111111,35.04,24.8,75
09-11-2023_17-26-12,0.1363888888888889,35.05,24.8,75
09-11-2023_17-26-12,0.1363888888888889,35.05,24.81,75
09-11-2023_17-26-12,0.1363888888888889,35.07,24.84,75
09-11-2023_17-26-12,0.1363888888888889,35.08,24.9,75
09-11-2023_17-26-13,0.13666666666666666,35.08,24.93,75
09-11-2023_17-26-13,0.13666666666666666,35.09,24.96,75
09-11-2023_17-26-13,0.13666666666666666,35.1,24.98,75
09-11-2023_17-26-13,0.13666666666666666,35.1,24.98,75
09-11-2023_17-26-14,0.13694444444444445,35.11,24.97,75
09-11-2023_17-26-14,0.13694444444444445,35.12,24.94,75
09-11-2023_17-26-14,0.13694444444444445,35.13,24.9,75
09-11-2023_17-26-14,0.13694444444444445,35.14,24.87,75
09-11-2023_17-26-15,0.13722222222222222,35.14,24.85,75
09-11-2023_17-26-15,0.13722222222222222,35.14,24.85,75
09-11-2023_17-26-15,0.13722222222222222,35.14,24.84,75
09-11-2023_17-26-15,0.13722222222222222,35.15,24.84,75
09-11-2023_17-26-16,0.1375,35.15,24.85,75
09-11-2023_17-26-16,0.1375,35.16,24.85,75
09-11-2023_17-26-16,0.1375,35.16,24.84,75
09-11-2023_17-26-16,0.1375,35.17,24.83,75
09-11-2023_17-26-17,0.13777777777777778,35.17,24.83,75
09-11-2023_17-26-17,0.13777777777777778,35.18,24.84,75
09-11-2023_17-26-17,0.13777777777777778,35.18,24.83,75
09-11-2023_17-26-17,0.13777777777777778,35.18,24.83,75
09-11-2023_17-26-18,0.13805555555555554,35.19,24.82,75
09-11-2023_17-26-18,0.13805555555555554,35.19,24.82,75
09-11-2023_17-26-18,0.13805555555555554,35.19,24.81,75
09-11-2023_17-26-18,0.13805555555555554,35.19,24.82,75
09-11-2023_17-26-19,0.13833333333333334,35.2,24.82,75
09-11-2023_17-26-19,0.13833333333333334,35.2,24.83,75
09-11-2023_17-26-19,0.13833333333333334,35.21,24.83,75
09-11-2023_17-26-19,0.13833333333333334,35.22,24.8,75
09-11-2023_17-26-20,0.1386111111111111,35.23,24.79,75
09-11-2023_17-26-20,0.1386111111111111,35.24,24.73,75
09-11-2023_17-26-20,0.1386111111111111,35.25,24.67,75
09-11-2023_17-26-20,0.1386111111111111,35.26,24.63,75
09-11-2023_17-26-21,0.1388888888888889,35.27,24.63,75
09-11-2023_17-26-21,0.1388888888888889,35.28,24.64,75
09-11-2023_17-26-21,0.1388888888888889,35.29,24.68,75
09-11-2023_17-26-21,0.1388888888888889,35.3,24.74,75
09-11-2023_17-26-22,0.13916666666666666,35.32,24.77,75
09-11-2023_17-26-22,0.13916666666666666,35.32,24.79,75
09-11-2023_17-26-22,0.13916666666666666,35.34,24.79,75
09-11-2023_17-26-22,0.13916666666666666,35.36,24.75,75
09-11-2023_17-26-23,0.13944444444444445,35.36,24.71,75
09-11-2023_17-26-23,0.13944444444444445,35.37,24.7,75
09-11-2023_17-26-23,0.13944444444444445,35.39,24.7,75
09-11-2023_17-26-23,0.13944444444444445,35.4,24.71,75
09-11-2023_17-26-24,0.13972222222222222,35.4,24.73,75
09-11-2023_17-26-24,0.13972222222222222,35.41,24.77,75
09-11-2023_17-26-24,0.13972222222222222,35.41,24.83,75
09-11-2023_17-26-24,0.13972222222222222,35.42,24.87,75
09-11-2023_17-26-25,0.14,35.43,24.89,75
09-11-2023_17-26-25,0.14,35.44,24.91,75
09-11-2023_17-26-25,0.14,35.45,24.91,75
09-11-2023_17-26-25,0.14,35.46,24.91,75
09-11-2023_17-26-26,0.14027777777777778,35.46,24.88,75
09-11-2023_17-26-26,0.14027777777777778,35.47,24.85,75
09-11-2023_17-26-26,0.14027777777777778,35.48,24.83,75
09-11-2023_17-26-26,0.14027777777777778,35.47,24.84,75
09-11-2023_17-26-27,0.14055555555555554,35.48,24.83,75
09-11-2023_17-26-27,0.14055555555555554,35.48,24.83,75
09-11-2023_17-26-27,0.14055555555555554,35.48,24.82,75
09-11-2023_17-26-27,0.14055555555555554,35.48,24.83,75
09-11-2023_17-26-28,0.14083333333333334,35.48,24.83,75
09-11-2023_17-26-28,0.14083333333333334,35.48,24.83,75
09-11-2023_17-26-28,0.14083333333333334,35.48,24.82,75
09-11-2023_17-26-28,0.14083333333333334,35.48,24.8,75
09-11-2023_17-26-29,0.1411111111111111,35.48,24.79,75
09-11-2023_17-26-29,0.1411111111111111,35.48,24.77,75
09-11-2023_17-26-29,0.1411111111111111,35.49,24.75,75
09-11-2023_17-26-29,0.1411111111111111,35.49,24.74,75
09-11-2023_17-26-30,0.1413888888888889,35.51,24.73,75
09-11-2023_17-26-30,0.1413888888888889,35.51,24.72,75
09-11-2023_17-26-30,0.1413888888888889,35.51,24.74,75
09-11-2023_17-26-30,0.1413888888888889,35.52,24.75,75
09-11-2023_17-26-31,0.14166666666666666,35.52,24.75,75
09-11-2023_17-26-31,0.14166666666666666,35.52,24.76,75
09-11-2023_17-26-31,0.14166666666666666,35.52,24.76,75
09-11-2023_17-26-31,0.14166666666666666,35.52,24.75,75
09-11-2023_17-26-32,0.14194444444444446,35.52,24.75,75
09-11-2023_17-26-32,0.14194444444444446,35.53,24.75,75
09-11-2023_17-26-32,0.14194444444444446,35.53,24.75,75
09-11-2023_17-26-32,0.14194444444444446,35.54,24.76,75
09-11-2023_17-26-33,0.14222222222222222,35.55,24.76,75
09-11-2023_17-26-33,0.14222222222222222,35.56,24.75,75
09-11-2023_17-26-33,0.14222222222222222,35.57,24.72,75
09-11-2023_17-26-33,0.14222222222222222,35.58,24.66,75
09-11-2023_17-26-34,0.1425,35.59,24.63,75
09-11-2023_17-26-34,0.1425,35.6,24.62,75
09-11-2023_17-26-34,0.1425,35.62,24.62,75
09-11-2023_17-26-34,0.1425,35.62,24.62,75
09-11-2023_17-26-35,0.14277777777777778,35.63,24.66,75
09-11-2023_17-26-35,0.14277777777777778,35.64,24.71,75
09-11-2023_17-26-35,0.14277777777777778,35.66,24.74,75
09-11-2023_17-26-35,0.14277777777777778,35.67,24.75,75
09-11-2023_17-26-36,0.14305555555555555,35.68,24.75,75
09-11-2023_17-26-36,0.14305555555555555,35.7,24.7,75
09-11-2023_17-26-36,0.14305555555555555,35.71,24.66,75
09-11-2023_17-26-36,0.14305555555555555,35.73,24.67,75
09-11-2023_17-26-37,0.14333333333333334,35.74,24.71,75
09-11-2023_17-26-37,0.14333333333333334,35.75,24.79,75
09-11-2023_17-26-37,0.14333333333333334,35.77,24.84,75
09-11-2023_17-26-37,0.14333333333333334,35.79,24.86,75
09-11-2023_17-26-38,0.1436111111111111,35.79,24.86,75
09-11-2023_17-26-38,0.1436111111111111,35.79,24.85,75
09-11-2023_17-26-38,0.1436111111111111,35.81,24.84,75
09-11-2023_17-26-38,0.1436111111111111,35.81,24.83,75
09-11-2023_17-26-39,0.1438888888888889,35.81,24.82,75
09-11-2023_17-26-39,0.1438888888888889,35.82,24.82,75
09-11-2023_17-26-39,0.1438888888888889,35.82,24.81,75
09-11-2023_17-26-39,0.1438888888888889,35.82,24.81,75
09-11-2023_17-26-40,0.14416666666666667,35.82,24.8,75
09-11-2023_17-26-40,0.14416666666666667,35.82,24.8,75
09-11-2023_17-26-40,0.14416666666666667,35.82,24.8,75
09-11-2023_17-26-40,0.14416666666666667,35.83,24.79,75
09-11-2023_17-26-41,0.14444444444444443,35.83,24.78,75
09-11-2023_17-26-41,0.14444444444444443,35.84,24.78,75
09-11-2023_17-26-41,0.14444444444444443,35.84,24.79,75
09-11-2023_17-26-41,0.14444444444444443,35.84,24.8,75
09-11-2023_17-26-42,0.14472222222222222,35.85,24.8,75
09-11-2023_17-26-42,0.14472222222222222,35.85,24.82,75
09-11-2023_17-26-42,0.14472222222222222,35.86,24.85,75
09-11-2023_17-26-42,0.14472222222222222,35.87,24.89,75
09-11-2023_17-26-43,0.145,35.87,24.93,75
09-11-2023_17-26-43,0.145,35.88,24.97,75
09-11-2023_17-26-43,0.145,35.89,24.98,75
09-11-2023_17-26-43,0.145,35.9,24.99,75
09-11-2023_17-26-44,0.14527777777777778,35.91,24.99,75
09-11-2023_17-26-44,0.14527777777777778,35.92,24.95,75
09-11-2023_17-26-44,0.14527777777777778,35.93,24.91,75
09-11-2023_17-26-44,0.14527777777777778,35.94,24.88,75
09-11-2023_17-26-45,0.14555555555555555,35.95,24.88,75
09-11-2023_17-26-45,0.14555555555555555,35.96,24.88,75
09-11-2023_17-26-45,0.14555555555555555,35.96,24.88,75
09-11-2023_17-26-45,0.14555555555555555,35.96,24.88,75
09-11-2023_17-26-46,0.14583333333333334,35.97,24.89,75
09-11-2023_17-26-46,0.14583333333333334,35.98,24.91,75
09-11-2023_17-26-46,0.14583333333333334,35.99,24.94,75
09-11-2023_17-26-46,0.14583333333333334,36.0,24.96,75
09-11-2023_17-26-47,0.1461111111111111,36.0,24.95,75
09-11-2023_17-26-47,0.1461111111111111,36.02,24.94,75
09-11-2023_17-26-47,0.1461111111111111,36.03,24.91,75
09-11-2023_17-26-47,0.1461111111111111,36.04,24.86,75
09-11-2023_17-26-48,0.1463888888888889,36.04,24.83,75
09-11-2023_17-26-48,0.1463888888888889,36.06,24.81,75
09-11-2023_17-26-48,0.1463888888888889,36.06,24.81,75
09-11-2023_17-26-48,0.1463888888888889,36.07,24.81,75
09-11-2023_17-26-49,0.14666666666666667,36.08,24.83,75
09-11-2023_17-26-49,0.14666666666666667,36.09,24.87,75
09-11-2023_17-26-49,0.14666666666666667,36.1,24.9,75
09-11-2023_17-26-49,0.14666666666666667,36.1,24.92,75
09-11-2023_17-26-50,0.14694444444444443,36.11,24.95,75
09-11-2023_17-26-50,0.14694444444444443,36.11,24.95,75
09-11-2023_17-26-50,0.14694444444444443,36.12,24.96,75
09-11-2023_17-26-50,0.14694444444444443,36.13,24.95,75
09-11-2023_17-26-51,0.14722222222222223,36.15,24.92,75
09-11-2023_17-26-51,0.14722222222222223,36.16,24.88,75
09-11-2023_17-26-51,0.14722222222222223,36.16,24.85,75
09-11-2023_17-26-51,0.14722222222222223,36.18,24.85,75
09-11-2023_17-26-52,0.1475,36.19,24.85,75
09-11-2023_17-26-52,0.1475,36.2,24.87,75
09-11-2023_17-26-52,0.1475,36.2,24.88,75
09-11-2023_17-26-52,0.1475,36.2,24.9,75
09-11-2023_17-26-53,0.14777777777777779,36.21,24.93,75
09-11-2023_17-26-53,0.14777777777777779,36.21,24.94,75
09-11-2023_17-26-53,0.14777777777777779,36.22,24.95,75
09-11-2023_17-26-53,0.14777777777777779,36.23,24.95,75
09-11-2023_17-26-54,0.14805555555555555,36.24,24.95,75
09-11-2023_17-26-54,0.14805555555555555,36.24,24.94,75
09-11-2023_17-26-54,0.14805555555555555,36.25,24.94,75
09-11-2023_17-26-54,0.14805555555555555,36.26,24.9,75
09-11-2023_17-26-55,0.14833333333333334,36.27,24.85,75
09-11-2023_17-26-55,0.14833333333333334,36.27,24.82,75
09-11-2023_17-26-55,0.14833333333333334,36.28,24.8,75
09-11-2023_17-26-55,0.1486111111111111,36.29,24.79,75
09-11-2023_17-26-56,0.1486111111111111,36.29,24.79,75
09-11-2023_17-26-56,0.1486111111111111,36.31,24.79,75
09-11-2023_17-26-56,0.1486111111111111,36.31,24.8,75
09-11-2023_17-26-56,0.14888888888888888,36.31,24.8,75
09-11-2023_17-26-57,0.14888888888888888,36.32,24.81,75
09-11-2023_17-26-57,0.14888888888888888,36.32,24.83,75
09-11-2023_17-26-57,0.14888888888888888,36.32,24.86,75
09-11-2023_17-26-57,0.14916666666666667,36.32,24.88,75
09-11-2023_17-26-58,0.14916666666666667,36.33,24.91,75
09-11-2023_17-26-58,0.14916666666666667,36.33,24.92,75
09-11-2023_17-26-58,0.14916666666666667,36.34,24.95,75
09-11-2023_17-26-58,0.14944444444444444,36.34,24.98,75
09-11-2023_17-26-59,0.14944444444444444,36.35,24.98,75
09-11-2023_17-26-59,0.14944444444444444,36.36,24.99,75
09-11-2023_17-26-59,0.14944444444444444,36.37,25.0,75
09-11-2023_17-26-59,0.14972222222222223,36.36,25.0,75
09-11-2023_17-27-00,0.14972222222222223,36.37,24.99,75
09-11-2023_17-27-00,0.14972222222222223,36.38,24.96,75
09-11-2023_17-27-00,0.14972222222222223,36.39,24.93,75
09-11-2023_17-27-00,0.15,36.4,24.91,75
09-11-2023_17-27-01,0.15,36.4,24.9,75
09-11-2023_17-27-01,0.15,36.41,24.9,75
09-11-2023_17-27-01,0.15,36.42,24.91,75
09-11-2023_17-27-01,0.1502777777777778,36.43,24.93,75
09-11-2023_17-27-02,0.1502777777777778,36.44,25.0,75
