Date,Time,Biomass,Dissolved_oxygen,pH,T_reactor,T_cooling_liquid,T_peltier,T_mosfet,Power,PWM_feed,PWM_heater
17-11-2023_18-24-53,586,0.564,0.0,1.548,58.131,27.517,27.161,25.381,-0.684,0.0,0.0
17-11-2023_18-24-58,591,0.564,0.0,1.548,58.113,27.521,27.158,25.393,-0.651,0.0,0.0
17-11-2023_18-25-03,596,0.564,0.0,1.547,58.098,27.523,27.159,25.41,-0.683,0.0,0.0
17-11-2023_18-25-08,601,0.564,0.0,1.547,58.063,27.524,27.169,25.427,-0.794,0.0,0.0
17-11-2023_18-25-13,606,0.564,0.0,1.547,58.015,27.529,27.167,25.428,-0.814,0.0,0.0
17-11-2023_18-25-18,611,0.564,0.0,1.548,57.999,27.53,27.175,25.419,-0.76,0.0,0.0
17-11-2023_18-25-23,616,0.564,0.0,1.547,57.978,27.528,27.176,25.421,-0.757,0.0,0.0
17-11-2023_18-25-28,621,0.564,0.0,1.547,57.942,27.522,27.174,25.432,-0.822,0.0,0.0
17-11-2023_18-25-33,626,0.564,0.0,1.548,57.911,27.523,27.174,25.449,-0.831,0.0,0.0
17-11-2023_18-25-38,631,0.564,0.0,1.548,57.885,27.524,27.173,25.458,-0.786,0.0,0.0
17-11-2023_18-25-43,636,0.564,0.0,1.549,57.857,27.517,27.174,25.463,-0.809,0.0,0.0
17-11-2023_18-25-48,641,0.564,0.0,1.548,57.823,27.521,27.179,25.469,-0.79,0.0,0.0
17-11-2023_18-25-53,646,0.564,0.0,1.549,57.799,27.524,27.182,25.473,-0.712,0.0,0.0
17-11-2023_18-25-58,651,0.564,0.0,1.548,57.764,27.526,27.175,25.478,-0.684,0.0,0.0
17-11-2023_18-26-04,656,0.564,0.0,1.549,57.747,27.529,27.181,25.494,-0.673,0.0,0.0
17-11-2023_18-26-09,661,0.564,0.0,1.549,57.709,27.527,27.181,25.5,-0.659,0.0,0.0
17-11-2023_18-26-14,666,0.564,0.0,1.548,57.684,27.529,27.175,25.5,-0.641,0.0,0.0
17-11-2023_18-26-19,671,0.564,0.0,1.549,57.654,27.528,27.182,25.5,-0.665,0.0,0.0
17-11-2023_18-26-24,676,0.564,0.0,1.548,57.621,27.528,27.185,25.5,-0.658,0.0,0.0
17-11-2023_18-26-29,681,0.564,0.0,1.55,57.587,27.523,27.178,25.492,-0.653,0.0,0.0
17-11-2023_18-26-34,686,0.564,0.0,1.55,57.571,27.522,27.181,25.491,-0.703,0.0,0.0
17-11-2023_18-26-39,691,0.564,0.0,1.549,57.54,27.528,27.184,25.476,-0.733,0.0,0.0
17-11-2023_18-26-44,696,0.564,0.0,1.549,57.514,27.533,27.188,25.456,-0.845,0.0,0.0
17-11-2023_18-26-49,701,0.564,0.0,1.55,57.504,27.532,27.193,25.435,-0.84,0.0,0.0
17-11-2023_18-26-54,706,0.564,0.0,1.55,57.47,27.535,27.192,25.434,-0.852,0.0,0.0
17-11-2023_18-26-59,712,0.564,0.0,1.548,57.44,27.534,27.198,25.415,-0.751,0.0,0.0
17-11-2023_18-27-04,717,0.564,0.0,1.55,57.404,27.535,27.197,25.411,-0.709,0.0,0.0
17-11-2023_18-27-09,722,0.564,0.0,1.55,57.376,27.539,27.19,25.416,-0.665,0.0,0.0
17-11-2023_18-27-14,727,0.564,0.0,1.551,57.34,27.537,27.186,25.399,-0.677,0.0,0.0
17-11-2023_18-27-19,732,0.564,0.0,1.551,57.315,27.534,27.184,25.355,-0.803,0.0,0.0
17-11-2023_18-27-24,737,0.564,0.0,1.55,57.298,27.538,27.19,25.316,-0.689,0.0,0.0
17-11-2023_18-27-29,742,0.564,0.0,1.549,57.263,27.533,27.186,25.309,-0.638,0.0,0.0
17-11-2023_18-27-34,747,0.564,0.0,1.551,57.224,27.524,27.183,25.292,-0.621,0.0,0.0
17-11-2023_18-27-39,752,0.564,0.0,1.551,57.198,27.532,27.183,25.294,-0.651,0.0,0.0
17-11-2023_18-27-44,757,0.564,0.0,1.551,57.181,27.528,27.178,25.3,-0.657,0.0,0.0
17-11-2023_18-27-49,762,0.564,0.0,1.551,57.145,27.535,27.183,25.306,-0.671,0.0,0.0
17-11-2023_18-27-54,767,0.564,0.0,1.55,57.13,27.538,27.193,25.316,-0.689,0.0,0.0
17-11-2023_18-27-59,772,0.564,0.0,1.55,57.094,27.536,27.187,25.314,-0.689,0.0,0.0
17-11-2023_18-28-04,777,0.564,0.0,1.55,57.07,27.537,27.188,25.325,-0.819,0.0,0.0
17-11-2023_18-28-09,782,0.564,0.0,1.55,57.045,27.541,27.195,25.334,-0.773,0.0,0.0
17-11-2023_18-28-14,787,0.564,0.0,1.55,57.005,27.535,27.188,25.328,-0.82,0.0,0.0
17-11-2023_18-28-19,792,0.564,0.0,1.551,56.979,27.541,27.194,25.332,-0.82,0.0,0.0
17-11-2023_18-28-24,797,0.564,0.0,1.551,56.964,27.54,27.187,25.332,-0.819,0.0,0.0
17-11-2023_18-28-29,802,0.564,0.0,1.551,56.927,27.539,27.192,25.34,-0.823,0.0,0.0
17-11-2023_18-28-34,807,0.564,0.0,1.551,56.881,27.531,27.185,25.354,-0.861,0.0,0.0
17-11-2023_18-28-39,812,0.564,0.0,1.551,56.854,27.535,27.176,25.372,-0.746,0.0,0.0
17-11-2023_18-28-44,817,0.564,0.0,1.55,56.825,27.538,27.183,25.39,-0.676,0.0,0.0
17-11-2023_18-28-49,822,0.564,0.0,1.55,56.812,27.544,27.194,25.406,-0.67,0.0,0.0
17-11-2023_18-28-54,827,0.564,0.0,1.553,56.803,27.553,27.196,25.412,-0.733,0.0,0.0
17-11-2023_18-28-59,832,0.564,0.0,1.552,56.764,27.552,27.194,25.416,-0.701,0.0,0.0
17-11-2023_18-29-04,837,0.564,0.0,1.552,56.731,27.547,27.195,25.418,-0.726,0.0,0.0
17-11-2023_18-29-09,842,0.564,0.0,1.551,56.706,27.549,27.2,25.43,-0.816,0.0,0.0
17-11-2023_18-29-14,847,0.564,0.0,1.551,56.673,27.549,27.194,25.439,-0.809,0.0,0.0
17-11-2023_18-29-19,852,0.564,0.0,1.55,56.658,27.551,27.198,25.435,-0.76,0.0,0.0
17-11-2023_18-29-24,857,0.564,0.0,1.55,56.624,27.548,27.199,25.427,-0.762,0.0,0.0
17-11-2023_18-29-29,862,0.564,0.0,1.552,56.591,27.549,27.188,25.409,-0.638,0.0,0.0
17-11-2023_18-29-34,867,0.564,0.0,1.551,56.559,27.55,27.193,25.396,-0.67,0.0,0.0
17-11-2023_18-29-39,872,0.564,0.0,1.551,56.527,27.543,27.19,25.381,-0.706,0.0,0.0
17-11-2023_18-29-44,877,0.564,0.0,1.552,56.5,27.543,27.185,25.38,-0.739,0.0,0.0
17-11-2023_18-29-49,882,0.564,0.0,1.551,56.474,27.546,27.191,25.351,-0.838,0.0,0.0
17-11-2023_18-29-54,887,0.564,0.0,1.552,56.46,27.546,27.187,25.333,-0.798,0.0,0.0
17-11-2023_18-29-59,892,0.564,0.0,1.552,56.434,27.547,27.189,25.343,-0.82,0.0,0.0
17-11-2023_18-30-04,897,0.564,0.0,1.552,56.395,27.551,27.187,25.357,-0.82,0.0,0.0
17-11-2023_18-30-09,902,0.564,0.0,1.552,56.368,27.55,27.179,25.359,-0.801,0.0,0.0
17-11-2023_18-30-14,907,0.564,0.0,1.551,56.326,27.544,27.174,25.37,-0.77,0.0,0.0
17-11-2023_18-30-19,912,0.564,0.0,1.553,56.309,27.542,27.178,25.387,-0.679,0.0,0.0
17-11-2023_18-30-24,917,0.564,0.0,1.552,56.291,27.557,27.189,25.409,-0.65,0.0,0.0
17-11-2023_18-30-29,922,0.564,0.0,1.552,56.266,27.556,27.188,25.422,-0.733,0.0,0.0
17-11-2023_18-30-34,927,0.564,0.0,1.553,56.241,27.559,27.197,25.441,-0.819,0.0,0.0
17-11-2023_18-30-39,932,0.564,0.0,1.552,56.207,27.547,27.194,25.464,-0.785,0.0,0.0
17-11-2023_18-30-44,937,0.564,0.0,1.551,56.169,27.55,27.201,25.479,-0.733,0.0,0.0
17-11-2023_18-30-49,942,0.564,0.0,1.552,56.15,27.554,27.203,25.493,-0.646,0.0,0.0
17-11-2023_18-30-54,947,0.564,0.0,1.553,56.145,27.561,27.211,25.518,-0.691,0.0,0.0
17-11-2023_18-30-59,952,0.563,0.0,1.553,56.104,27.561,27.216,25.542,-0.818,0.0,0.0
17-11-2023_18-31-04,957,0.563,0.0,1.552,56.068,27.555,27.207,25.565,-0.819,0.0,0.0
17-11-2023_18-31-09,962,0.563,0.0,1.553,56.039,27.555,27.206,25.579,-0.792,0.0,0.0
17-11-2023_18-31-14,967,0.563,0.0,1.552,56.019,27.548,27.212,25.591,-0.681,0.0,0.0
17-11-2023_18-31-19,972,0.563,0.0,1.552,55.98,27.551,27.213,25.58,-0.816,0.0,0.0
17-11-2023_18-31-24,977,0.563,0.0,1.553,55.964,27.556,27.221,25.563,-0.844,0.0,0.0
17-11-2023_18-31-29,982,0.563,0.0,1.552,55.937,27.56,27.225,25.572,-0.825,0.0,0.0
17-11-2023_18-31-34,987,0.563,0.0,1.552,55.902,27.553,27.224,25.579,-0.782,0.0,0.0
17-11-2023_18-31-39,992,0.563,0.0,1.553,55.886,27.556,27.231,25.573,-0.779,0.0,0.0
17-11-2023_18-31-44,997,0.563,0.0,1.554,55.847,27.558,27.229,25.588,-0.734,0.0,0.0
17-11-2023_18-31-49,1002,0.563,0.0,1.552,55.844,27.563,27.231,25.597,-0.724,0.0,0.0
17-11-2023_18-31-55,1007,0.563,0.0,1.553,55.81,27.566,27.236,25.609,-0.658,0.0,0.0
17-11-2023_18-32-00,1012,0.563,0.0,1.552,55.788,27.568,27.234,25.615,-0.678,0.0,0.0
17-11-2023_18-32-05,1017,0.563,0.0,1.553,55.768,27.556,27.24,25.613,-0.673,0.0,0.0
17-11-2023_18-32-10,1022,0.563,0.0,1.552,55.74,27.557,27.24,25.596,-0.736,0.0,0.0
17-11-2023_18-32-15,1027,0.563,0.0,1.553,55.706,27.569,27.242,25.601,-0.675,0.0,0.0
17-11-2023_18-32-20,1032,0.563,0.0,1.554,55.677,27.573,27.241,25.602,-0.628,0.0,0.0
17-11-2023_18-32-25,1037,0.563,0.0,1.553,55.67,27.572,27.241,25.616,-0.68,0.0,0.0
17-11-2023_18-32-30,1042,0.563,0.0,1.554,55.643,27.587,27.242,25.633,-0.749,0.0,0.0
17-11-2023_18-32-35,1047,0.563,0.0,1.554,55.613,27.575,27.253,25.642,-0.813,0.0,0.0
17-11-2023_18-32-40,1052,0.563,0.0,1.553,55.582,27.58,27.257,25.629,-0.733,0.0,0.0
17-11-2023_18-32-45,1057,0.563,0.0,1.554,55.544,27.572,27.243,25.604,-0.714,0.0,0.0
17-11-2023_18-32-50,1062,0.563,0.0,1.554,55.526,27.576,27.244,25.579,-0.759,0.0,0.0
17-11-2023_18-32-55,1068,0.563,0.0,1.554,55.505,27.579,27.244,25.552,-0.839,0.0,0.0
17-11-2023_18-33-00,1073,0.563,0.0,1.554,55.492,27.588,27.256,25.534,-0.768,0.0,0.0
17-11-2023_18-33-05,1078,0.563,0.0,1.553,55.473,27.586,27.254,25.512,-0.736,0.0,0.0
17-11-2023_18-33-10,1083,0.563,0.0,1.554,55.428,27.589,27.238,25.503,-0.689,0.0,0.0
17-11-2023_18-33-15,1088,0.563,0.0,1.552,55.42,27.588,27.24,25.513,-0.644,0.0,0.0
17-11-2023_18-33-20,1093,0.563,0.0,1.553,55.393,27.588,27.244,25.511,-0.679,0.0,0.0
17-11-2023_18-33-25,1098,0.563,0.0,1.553,55.361,27.594,27.255,25.51,-0.651,0.0,0.0
17-11-2023_18-33-30,1103,0.563,0.0,1.553,55.331,27.585,27.247,25.499,-0.659,0.0,0.0
17-11-2023_18-33-35,1108,0.563,0.0,1.553,55.318,27.592,27.256,25.514,-0.666,0.0,0.0
17-11-2023_18-33-40,1113,0.563,0.0,1.554,55.283,27.586,27.253,25.513,-0.718,0.0,0.0
17-11-2023_18-33-45,1118,0.563,0.0,1.554,55.261,27.594,27.252,25.538,-0.798,0.0,0.0
17-11-2023_18-33-50,1123,0.563,0.0,1.555,55.233,27.585,27.246,25.552,-0.828,0.0,0.0
17-11-2023_18-33-55,1128,0.563,0.0,1.555,55.218,27.589,27.255,25.553,-0.835,0.0,0.0
17-11-2023_18-34-00,1133,0.563,0.0,1.556,55.18,27.588,27.254,25.55,-0.841,0.0,0.0
17-11-2023_18-34-05,1138,0.563,0.0,1.556,55.167,27.592,27.253,25.558,-0.823,0.0,0.0
17-11-2023_18-34-10,1143,0.563,0.0,1.555,55.139,27.587,27.251,25.564,-0.85,0.0,0.0
17-11-2023_18-34-15,1148,0.563,0.0,1.555,55.105,27.582,27.254,25.567,-0.799,0.0,0.0
17-11-2023_18-34-20,1153,0.563,0.0,1.555,55.073,27.583,27.246,25.567,-0.818,0.0,0.0
17-11-2023_18-34-25,1158,0.563,0.0,1.554,55.04,27.582,27.247,25.562,-0.842,0.0,0.0
17-11-2023_18-34-30,1163,0.563,0.0,1.555,55.028,27.584,27.257,25.573,-0.799,0.0,0.0
17-11-2023_18-34-35,1168,0.563,0.0,1.553,55.011,27.587,27.252,25.564,-0.823,0.0,0.0
17-11-2023_18-34-40,1173,0.563,0.0,1.554,54.979,27.595,27.255,25.56,-0.831,0.0,0.0
17-11-2023_18-34-45,1178,0.563,0.0,1.555,54.968,27.585,27.255,25.551,-0.85,0.0,0.0
17-11-2023_18-34-50,1183,0.563,0.0,1.555,54.931,27.594,27.255,25.539,-0.778,0.0,0.0
17-11-2023_18-34-55,1188,0.563,0.0,1.554,54.919,27.59,27.262,25.538,-0.795,0.0,0.0
17-11-2023_18-35-00,1193,0.563,0.0,1.554,54.891,27.595,27.257,25.528,-0.764,0.0,0.0
17-11-2023_18-35-05,1198,0.563,0.0,1.555,54.867,27.593,27.257,25.529,-0.757,0.0,0.0
17-11-2023_18-35-10,1203,0.563,0.0,1.556,54.838,27.593,27.251,25.523,-0.728,0.0,0.0
17-11-2023_18-35-15,1208,0.563,0.0,1.555,54.821,27.596,27.26,25.515,-0.717,0.0,0.0
17-11-2023_18-35-20,1213,0.563,0.0,1.555,54.791,27.592,27.257,25.516,-0.689,0.0,0.0
17-11-2023_18-35-25,1218,0.563,0.0,1.555,54.761,27.592,27.254,25.507,-0.667,0.0,0.0
17-11-2023_18-35-30,1223,0.563,0.0,1.556,54.725,27.588,27.254,25.499,-0.709,0.0,0.0
17-11-2023_18-35-35,1228,0.563,0.0,1.557,54.691,27.587,27.245,25.496,-0.676,0.0,0.0
