Date,Time,Biomass,Dissolved_oxygen,pH,T_reactor,T_cooling_liquid,T_peltier,T_mosfet,Power,PWM_feed,PWM_heater
11-12-2023_14-28-06,3254,0.328,0.877,2.302,51.33,23.694,24.215,35.15,52.757,0.0,130.23
11-12-2023_14-28-11,3259,0.328,0.875,2.3,51.343,23.68,24.229,35.294,54.272,0.0,134.28
11-12-2023_14-28-16,3264,0.327,0.881,2.302,51.38,23.682,24.212,35.526,55.079,0.0,136.72
11-12-2023_14-28-21,3269,0.327,0.884,2.301,51.414,23.687,24.234,35.796,57.249,0.0,139.13
11-12-2023_14-28-26,3275,0.327,0.88,2.302,51.434,23.685,24.239,35.809,56.84,0.0,142.27
11-12-2023_14-28-31,3280,0.327,0.872,2.303,51.463,23.712,24.262,36.054,57.171,0.0,144.67
11-12-2023_14-28-36,3285,0.327,0.868,2.302,51.484,23.768,24.303,36.213,57.73,0.0,147.33
11-12-2023_14-28-41,3290,0.327,0.868,2.305,51.515,23.822,24.295,36.388,58.475,0.0,149.09
11-12-2023_14-28-46,3295,0.327,0.864,2.302,51.6,23.854,24.296,36.588,59.706,0.0,147.25
11-12-2023_14-28-51,3300,0.327,0.862,2.303,51.612,23.847,24.314,36.818,59.832,0.0,149.66
11-12-2023_14-28-56,3305,0.327,0.865,2.302,51.655,23.869,24.349,37.418,58.587,0.0,149.86
11-12-2023_14-29-01,3310,0.327,0.869,2.305,51.685,23.912,24.379,37.748,59.222,0.0,150.58
11-12-2023_14-29-06,3315,0.327,0.87,2.304,51.704,23.933,24.376,37.815,59.643,0.0,151.65
11-12-2023_14-29-11,3320,0.327,0.872,2.303,51.775,23.947,24.383,38.154,57.731,0.0,149.26
11-12-2023_14-29-16,3325,0.327,0.859,2.304,51.825,23.921,24.41,38.483,58.14,0.0,147.67
11-12-2023_14-29-21,3330,0.321,0.864,2.303,51.859,23.892,24.377,38.916,59.972,0.0,146.82
11-12-2023_14-29-26,3335,0.321,0.869,2.305,51.895,23.875,24.358,38.976,59.786,0.0,145.49
11-12-2023_14-29-31,3340,0.322,0.873,2.305,51.964,23.833,24.339,39.091,58.315,0.0,141.86
11-12-2023_14-29-36,3345,0.322,0.873,2.306,52.015,23.81,24.317,39.284,58.656,0.0,138.1
11-12-2023_14-29-42,3350,0.323,0.875,2.308,52.06,23.774,24.309,39.557,51.517,0.0,119.34
11-12-2023_14-29-47,3355,0.326,0.878,2.309,52.106,23.743,24.28,39.701,35.322,0.0,73.69
11-12-2023_14-29-52,3360,0.337,0.875,2.308,52.141,23.719,24.277,39.894,-0.371,0.0,0.0
11-12-2023_14-29-57,3365,0.337,0.874,2.309,52.17,23.683,24.261,39.988,-0.379,0.0,0.0
11-12-2023_14-30-02,3370,0.337,0.877,2.309,52.23,23.658,24.246,40.093,-0.434,0.0,0.0
11-12-2023_14-30-07,3375,0.337,0.871,2.308,52.219,23.653,24.185,40.197,-0.374,0.0,0.0
11-12-2023_14-30-12,3380,0.337,0.877,2.307,52.217,23.656,24.167,39.747,-0.374,0.0,0.0
11-12-2023_14-30-17,3385,0.336,0.875,2.307,52.201,23.644,24.158,39.335,-0.421,0.0,0.0
11-12-2023_14-30-22,3390,0.336,0.872,2.308,52.211,23.652,24.17,39.143,-0.405,0.0,0.0
11-12-2023_14-30-27,3395,0.336,0.87,2.309,52.174,23.649,24.161,38.971,-0.44,0.0,0.0
11-12-2023_14-30-32,3400,0.336,0.872,2.31,52.159,23.639,24.146,38.73,-0.405,0.0,0.0
11-12-2023_14-30-37,3405,0.336,0.881,2.31,52.128,23.635,24.141,38.553,-0.397,0.0,0.0
11-12-2023_14-30-42,3410,0.336,0.875,2.31,52.063,23.623,24.119,38.381,-0.42,0.0,0.0
11-12-2023_14-30-47,3415,0.336,0.865,2.309,52.052,23.614,24.107,38.033,-0.466,0.0,0.0
11-12-2023_14-30-52,3420,0.336,0.869,2.309,51.999,23.609,24.087,37.617,-0.408,0.0,0.09
11-12-2023_14-30-57,3425,0.336,0.873,2.311,51.946,23.604,24.091,37.19,0.522,0.0,3.41
11-12-2023_14-31-02,3430,0.336,0.878,2.311,51.929,23.613,24.072,36.831,1.356,0.0,4.88
11-12-2023_14-31-07,3435,0.336,0.876,2.309,51.857,23.609,24.1,36.504,3.771,0.0,9.96
11-12-2023_14-31-12,3440,0.336,0.874,2.31,51.831,23.587,24.109,36.254,4.874,0.0,12.7
11-12-2023_14-31-17,3445,0.335,0.868,2.31,51.794,23.596,24.09,36.018,7.295,0.0,16.38
11-12-2023_14-31-22,3450,0.335,0.865,2.313,51.712,23.59,24.139,35.766,9.514,0.0,23.18
11-12-2023_14-31-27,3455,0.335,0.862,2.312,51.691,23.605,24.152,35.507,11.508,0.0,26.62
11-12-2023_14-31-32,3460,0.335,0.864,2.311,51.655,23.609,24.185,35.253,13.52,0.0,31.31
11-12-2023_14-31-37,3465,0.334,0.868,2.312,51.613,23.613,24.193,35.065,16.049,0.0,36.64
11-12-2023_14-31-42,3470,0.334,0.857,2.314,51.568,23.608,24.181,34.896,17.927,0.0,42.45
11-12-2023_14-31-47,3475,0.334,0.858,2.313,51.543,23.606,24.2,34.853,19.784,0.0,47.4
11-12-2023_14-31-52,3480,0.333,0.864,2.312,51.504,23.596,24.178,34.891,22.465,0.0,53.43
11-12-2023_14-31-57,3485,0.333,0.868,2.312,51.46,23.598,24.181,34.69,25.464,0.0,59.98
11-12-2023_14-32-02,3490,0.332,0.869,2.313,51.423,23.599,24.195,34.482,28.171,0.0,66.44
11-12-2023_14-32-07,3495,0.332,0.864,2.313,51.395,23.595,24.198,34.292,29.552,0.0,72.53
11-12-2023_14-32-12,3500,0.332,0.862,2.311,51.388,23.598,24.19,34.179,32.451,0.0,77.56
11-12-2023_14-32-17,3505,0.332,0.861,2.313,51.353,23.599,24.178,34.099,34.845,0.0,84.43
11-12-2023_14-32-22,3510,0.331,0.86,2.314,51.346,23.598,24.162,34.061,37.376,0.0,89.7
11-12-2023_14-32-27,3515,0.331,0.862,2.318,51.3,23.591,24.158,33.99,39.238,0.0,97.46
11-12-2023_14-32-32,3520,0.33,0.862,2.316,51.314,23.571,24.163,33.966,42.115,0.0,101.63
11-12-2023_14-32-37,3525,0.33,0.861,2.314,51.337,23.565,24.183,34.097,43.855,0.0,105.38
11-12-2023_14-32-42,3530,0.33,0.858,2.316,51.329,23.572,24.161,33.978,46.827,0.0,110.98
11-12-2023_14-32-47,3535,0.33,0.864,2.317,51.32,23.586,24.129,33.961,48.102,0.0,116.69
11-12-2023_14-32-52,3540,0.329,0.864,2.317,51.309,23.582,24.124,34.02,50.317,0.0,122.45
11-12-2023_14-32-57,3545,0.329,0.866,2.316,51.335,23.573,24.15,34.131,51.54,0.0,125.92
11-12-2023_14-33-02,3550,0.329,0.861,2.315,51.369,23.567,24.136,34.305,53.13,0.0,128.81
11-12-2023_14-33-07,3555,0.329,0.862,2.316,51.345,23.575,24.135,34.487,54.176,0.0,135.13
11-12-2023_14-33-12,3560,0.328,0.867,2.317,51.401,23.578,24.139,34.737,55.357,0.0,136.3
11-12-2023_14-33-17,3565,0.328,0.868,2.317,51.404,23.565,24.12,34.862,55.959,0.0,140.63
11-12-2023_14-33-22,3570,0.328,0.862,2.316,51.46,23.548,24.075,35.022,57.718,0.0,141.43
11-12-2023_14-33-27,3575,0.328,0.863,2.317,51.484,23.524,24.081,35.273,57.421,0.0,143.99
11-12-2023_14-33-32,3580,0.328,0.867,2.319,51.522,23.526,24.101,35.591,58.84,0.0,145.48
11-12-2023_14-33-37,3585,0.328,0.865,2.318,51.529,23.501,24.1,35.875,59.262,0.0,148.6
11-12-2023_14-33-42,3590,0.328,0.868,2.317,51.552,23.489,24.113,36.114,59.282,0.0,150.52
11-12-2023_14-33-47,3595,0.328,0.865,2.319,51.602,23.49,24.106,36.305,58.964,0.0,150.47
11-12-2023_14-33-52,3600,0.327,0.865,2.316,51.654,23.492,24.105,36.495,60.348,0.0,149.95
11-12-2023_14-33-57,3606,0.328,0.862,2.319,51.726,23.503,24.121,36.773,58.758,0.0,147.99
11-12-2023_14-34-02,3611,0.328,0.862,2.318,51.759,23.513,24.134,37.015,59.238,0.0,147.99
11-12-2023_14-34-07,3616,0.328,0.869,2.32,51.814,23.507,24.135,37.174,57.127,0.0,146.32
11-12-2023_14-34-12,3621,0.328,0.871,2.321,51.87,23.505,24.152,37.405,56.485,0.0,144.21
11-12-2023_14-34-17,3626,0.328,0.862,2.32,51.921,23.507,24.164,37.657,56.729,0.0,142.04
11-12-2023_14-34-22,3631,0.328,0.87,2.321,51.962,23.516,24.159,37.998,55.252,0.0,140.19
11-12-2023_14-34-27,3636,0.328,0.878,2.317,51.965,23.515,24.154,38.396,55.419,0.0,140.25
11-12-2023_14-34-32,3641,0.329,0.881,2.319,52.03,23.522,24.165,38.895,51.43,0.0,127.56
11-12-2023_14-34-37,3646,0.331,0.882,2.322,52.099,23.53,24.168,39.316,34.073,0.0,78.27
11-12-2023_14-34-42,3651,0.336,0.876,2.32,52.126,23.53,24.172,39.362,-0.403,0.0,0.0
11-12-2023_14-34-47,3656,0.336,0.872,2.322,52.17,23.532,24.167,39.369,-0.444,0.0,0.0
11-12-2023_14-34-52,3661,0.33,0.876,2.322,52.202,23.53,24.153,39.419,2.788,0.0,0.0
11-12-2023_14-34-57,3666,0.33,0.873,2.321,52.195,23.529,24.147,39.396,2.833,0.0,0.0
11-12-2023_14-35-02,3671,0.329,0.872,2.323,52.231,23.509,24.16,39.43,2.786,0.0,0.0
11-12-2023_14-35-07,3676,0.329,0.87,2.325,52.211,23.502,24.125,39.379,2.746,0.0,0.0
11-12-2023_14-35-13,3681,0.329,0.873,2.323,52.213,23.485,24.086,39.172,2.762,0.0,0.0
11-12-2023_14-35-18,3686,0.329,0.873,2.322,52.196,23.498,24.087,38.815,2.776,0.0,0.0
11-12-2023_14-35-23,3691,0.335,0.865,2.321,52.145,23.5,24.092,38.559,-0.374,0.0,0.0
11-12-2023_14-35-28,3696,0.335,0.871,2.322,52.097,23.5,24.082,38.163,-0.409,0.0,0.0
11-12-2023_14-35-33,3701,0.335,0.876,2.325,52.06,23.522,24.116,37.757,-0.427,0.0,0.0
11-12-2023_14-35-38,3706,0.335,0.879,2.324,52.03,23.504,24.131,37.36,-0.373,0.0,0.0
11-12-2023_14-35-43,3711,0.335,0.879,2.322,51.994,23.49,24.12,37.005,-0.389,0.0,0.38
11-12-2023_14-35-48,3716,0.335,0.879,2.325,51.946,23.501,24.077,36.722,0.604,0.0,3.47
11-12-2023_14-35-53,3721,0.335,0.877,2.326,51.896,23.495,24.076,36.383,2.306,0.0,7.08
11-12-2023_14-35-58,3726,0.334,0.875,2.326,51.857,23.515,24.07,36.097,4.013,0.0,10.34
11-12-2023_14-36-03,3731,0.334,0.883,2.324,51.809,23.532,24.087,35.86,6.873,0.0,14.46
11-12-2023_14-36-08,3736,0.334,0.882,2.323,51.749,23.56,24.086,35.753,7.934,0.0,19.71
11-12-2023_14-36-13,3741,0.334,0.888,2.326,51.712,23.558,24.089,35.674,10.066,0.0,23.8
11-12-2023_14-36-18,3746,0.333,0.888,2.327,51.665,23.568,24.121,35.345,11.874,0.0,28.87
11-12-2023_14-36-23,3751,0.333,0.889,2.328,51.616,23.57,24.115,35.127,15.508,0.0,34.46
11-12-2023_14-36-28,3756,0.333,0.885,2.326,51.621,23.564,24.131,34.869,16.807,0.0,36.97
11-12-2023_14-36-33,3761,0.333,0.886,2.325,51.564,23.56,24.109,34.549,18.692,0.0,43.64
11-12-2023_14-36-38,3766,0.332,0.878,2.328,51.505,23.555,24.061,34.312,20.871,0.0,50.77
11-12-2023_14-36-43,3771,0.332,0.875,2.326,51.465,23.548,24.068,34.089,23.365,0.0,56.93
11-12-2023_14-36-48,3776,0.331,0.869,2.326,51.453,23.543,24.098,34.186,27.878,0.0,61.62
11-12-2023_14-36-53,3781,0.331,0.867,2.328,51.412,23.536,24.119,34.306,27.656,0.0,68.34
11-12-2023_14-36-58,3786,0.331,0.867,2.329,51.396,23.546,24.077,34.231,31.508,0.0,73.68
11-12-2023_14-37-03,3791,0.331,0.869,2.325,51.408,23.53,24.063,34.198,32.876,0.0,77.53
11-12-2023_14-37-08,3796,0.33,0.871,2.328,51.329,23.503,24.041,34.126,36.865,0.0,87.01
11-12-2023_14-37-13,3801,0.33,0.874,2.329,51.354,23.497,24.04,34.158,38.577,0.0,90.38
11-12-2023_14-37-18,3806,0.329,0.873,2.329,51.348,23.485,24.081,34.091,40.379,0.0,95.63
11-12-2023_14-37-23,3811,0.329,0.875,2.33,51.329,23.499,24.097,34.219,42.215,0.0,101.81
11-12-2023_14-37-28,3816,0.329,0.876,2.33,51.328,23.514,24.105,34.268,44.351,0.0,106.85
11-12-2023_14-37-33,3821,0.328,0.87,2.33,51.325,23.521,24.122,34.478,46.312,0.0,112.08
11-12-2023_14-37-38,3826,0.328,0.868,2.331,51.334,23.522,24.116,34.475,48.347,0.0,116.53
11-12-2023_14-37-43,3831,0.328,0.869,2.331,51.341,23.529,24.133,34.572,49.731,0.0,121.1
11-12-2023_14-37-48,3836,0.328,0.868,2.331,51.366,23.543,24.116,34.558,50.894,0.0,124.55
11-12-2023_14-37-53,3841,0.327,0.866,2.329,51.37,23.552,24.112,34.535,53.026,0.0,129.03
11-12-2023_14-37-58,3846,0.327,0.865,2.328,51.393,23.567,24.11,34.552,53.089,0.0,132.33
11-12-2023_14-38-03,3851,0.327,0.862,2.33,51.435,23.564,24.115,34.64,55.13,0.0,134.2
11-12-2023_14-38-08,3856,0.327,0.863,2.332,51.449,23.551,24.113,34.761,55.599,0.0,137.69
11-12-2023_14-38-13,3861,0.327,0.861,2.33,51.449,23.549,24.109,34.921,56.85,0.0,141.81
11-12-2023_14-38-18,3866,0.327,0.872,2.33,51.505,23.551,24.134,35.053,57.112,0.0,142.32
11-12-2023_14-38-23,3871,0.327,0.876,2.332,51.536,23.554,24.118,35.268,57.82,0.0,144.1
11-12-2023_14-38-28,3876,0.326,0.871,2.33,51.574,23.571,24.118,35.476,57.338,0.0,145.15
11-12-2023_14-38-33,3881,0.326,0.868,2.33,51.598,23.578,24.121,35.7,57.797,0.0,146.79
11-12-2023_14-38-38,3886,0.326,0.866,2.333,51.65,23.57,24.127,35.943,57.526,0.0,146.42
11-12-2023_14-38-43,3891,0.326,0.869,2.331,51.676,23.575,24.11,36.138,57.73,0.0,147.32
11-12-2023_14-38-48,3896,0.326,0.871,2.332,51.719,23.565,24.094,36.387,57.035,0.0,146.92
11-12-2023_14-38-53,3901,0.326,0.868,2.334,51.784,23.561,24.092,36.707,56.771,0.0,144.79
11-12-2023_14-38-58,3906,0.326,0.866,2.332,51.834,23.554,24.085,36.887,56.985,0.0,143.27
11-12-2023_14-39-03,3911,0.326,0.867,2.331,51.869,23.564,24.085,37.093,56.481,0.0,142.26
11-12-2023_14-39-08,3916,0.327,0.867,2.331,51.899,23.569,24.106,37.254,56.372,0.0,141.33
11-12-2023_14-39-13,3921,0.327,0.864,2.331,51.953,23.572,24.095,37.56,54.942,0.0,138.44
11-12-2023_14-39-18,3926,0.327,0.868,2.334,52.017,23.568,24.109,37.877,54.868,0.0,133.67
11-12-2023_14-39-23,3931,0.329,0.874,2.335,52.06,23.571,24.09,38.159,42.443,0.0,107.0
11-12-2023_14-39-28,3936,0.331,0.874,2.333,52.099,23.535,24.095,38.465,23.888,0.0,53.26
11-12-2023_14-39-33,3942,0.335,0.876,2.334,52.13,23.53,24.091,38.658,-0.379,0.0,0.0
11-12-2023_14-39-38,3947,0.335,0.876,2.333,52.192,23.528,24.108,38.913,-0.383,0.0,0.0
11-12-2023_14-39-43,3952,0.335,0.881,2.332,52.193,23.515,24.094,38.847,-0.423,0.0,0.0
11-12-2023_14-39-48,3957,0.335,0.881,2.335,52.206,23.522,24.096,38.783,-0.41,0.0,0.0
11-12-2023_14-39-53,3962,0.335,0.881,2.334,52.21,23.52,24.087,38.68,-0.402,0.0,0.0
11-12-2023_14-39-58,3967,0.335,0.883,2.334,52.205,23.528,24.102,38.624,-0.403,0.0,0.0
11-12-2023_14-40-03,3972,0.335,0.888,2.335,52.176,23.534,24.099,38.365,-0.431,0.0,0.0
11-12-2023_14-40-08,3977,0.335,0.878,2.334,52.161,23.532,24.077,38.163,-0.415,0.0,0.0
11-12-2023_14-40-13,3982,0.335,0.88,2.337,52.146,23.547,24.09,37.953,-0.408,0.0,0.0
11-12-2023_14-40-18,3987,0.335,0.881,2.335,52.101,23.522,24.072,37.684,-0.428,0.0,0.0
11-12-2023_14-40-23,3992,0.328,0.882,2.334,52.058,23.491,24.064,37.35,2.58,0.0,0.0
11-12-2023_14-40-28,3997,0.328,0.881,2.335,52.028,23.486,24.028,36.984,2.639,0.0,0.0
11-12-2023_14-40-33,4002,0.328,0.878,2.335,51.992,23.494,24.037,36.705,2.633,0.0,0.51
11-12-2023_14-40-38,4007,0.328,0.88,2.335,51.954,23.507,24.056,36.378,3.575,0.0,3.01
11-12-2023_14-40-43,4012,0.328,0.879,2.335,51.909,23.509,24.081,36.085,5.008,0.0,6.27
11-12-2023_14-40-49,4017,0.328,0.878,2.335,51.856,23.529,24.098,35.787,8.019,0.0,10.34
11-12-2023_14-40-54,4022,0.328,0.873,2.336,51.805,23.554,24.093,35.524,7.858,0.0,14.66
11-12-2023_14-40-59,4027,0.334,0.871,2.338,51.763,23.554,24.099,35.257,7.894,0.0,18.71
11-12-2023_14-41-04,4032,0.333,0.874,2.337,51.722,23.555,24.093,34.938,9.971,0.0,23.14
11-12-2023_14-41-09,4037,0.333,0.872,2.336,51.671,23.534,24.08,34.722,12.357,0.0,28.51
11-12-2023_14-41-14,4042,0.333,0.868,2.337,51.622,23.55,24.08,34.549,15.705,0.0,34.06
11-12-2023_14-41-19,4047,0.332,0.867,2.339,51.586,23.555,24.068,34.367,17.682,0.0,39.23
11-12-2023_14-41-24,4052,0.332,0.868,2.339,51.533,23.545,24.057,34.185,18.418,0.0,45.66
11-12-2023_14-41-29,4057,0.332,0.871,2.337,51.519,23.557,24.048,34.016,21.491,0.0,50.01
11-12-2023_14-41-34,4062,0.331,0.868,2.337,51.495,23.553,24.07,33.855,24.384,0.0,55.2
11-12-2023_14-41-39,4067,0.331,0.871,2.338,51.433,23.553,24.078,33.698,26.728,0.0,63.06
11-12-2023_14-41-44,4072,0.331,0.869,2.339,51.429,23.545,24.05,33.603,28.267,0.0,67.57
11-12-2023_14-41-49,4077,0.33,0.867,2.338,51.385,23.547,24.038,33.622,31.347,0.0,74.69
11-12-2023_14-41-54,4082,0.33,0.867,2.337,51.384,23.543,24.03,33.593,33.812,0.0,79.35
11-12-2023_14-41-59,4087,0.33,0.859,2.337,51.385,23.543,24.018,33.548,35.842,0.0,83.98
11-12-2023_14-42-04,4092,0.329,0.86,2.341,51.332,23.54,24.03,33.594,38.189,0.0,92.06
11-12-2023_14-42-09,4097,0.329,0.859,2.339,51.342,23.541,24.052,33.641,40.991,0.0,96.32
11-12-2023_14-42-14,4102,0.329,0.853,2.339,51.337,23.522,24.038,33.651,41.989,0.0,101.59
11-12-2023_14-42-19,4107,0.328,0.859,2.338,51.337,23.513,24.046,33.63,45.0,0.0,106.54
11-12-2023_14-42-24,4112,0.328,0.862,2.34,51.333,23.523,24.057,33.696,46.458,0.0,111.74
11-12-2023_14-42-29,4117,0.328,0.863,2.341,51.317,23.539,24.051,33.789,49.118,0.0,117.77
11-12-2023_14-42-34,4122,0.328,0.86,2.341,51.327,23.555,24.062,33.944,48.919,0.0,122.15
11-12-2023_14-42-39,4127,0.327,0.846,2.341,51.376,23.581,24.08,34.007,50.902,0.0,124.04
11-12-2023_14-42-44,4132,0.327,0.852,2.34,51.36,23.584,24.075,34.14,52.285,0.0,129.69
11-12-2023_14-42-49,4137,0.327,0.862,2.338,51.404,23.578,24.074,34.284,53.206,0.0,131.6
11-12-2023_14-42-54,4142,0.327,0.867,2.34,51.438,23.582,24.095,34.529,54.03,0.0,133.84
11-12-2023_14-42-59,4147,0.327,0.869,2.341,51.444,23.586,24.111,34.65,56.689,0.0,137.74
11-12-2023_14-43-04,4152,0.326,0.873,2.342,51.468,23.572,24.107,34.894,57.185,0.0,140.39
11-12-2023_14-43-09,4157,0.326,0.874,2.343,51.506,23.56,24.1,35.16,56.325,0.0,141.97
11-12-2023_14-43-14,4162,0.326,0.873,2.343,51.529,23.552,24.085,35.383,58.006,0.0,144.18
11-12-2023_14-43-19,4167,0.326,0.869,2.343,51.585,23.549,24.079,35.83,57.818,0.0,144.1
11-12-2023_14-43-24,4172,0.326,0.873,2.343,51.627,23.541,24.069,35.988,57.299,0.0,144.69
11-12-2023_14-43-29,4177,0.326,0.878,2.343,51.657,23.544,24.069,36.193,58.076,0.0,145.64
11-12-2023_14-43-34,4182,0.326,0.878,2.341,51.685,23.563,24.075,36.437,57.319,0.0,146.39
11-12-2023_14-43-39,4187,0.326,0.877,2.341,51.73,23.561,24.106,36.637,57.606,0.0,145.75
11-12-2023_14-43-44,4192,0.326,0.864,2.341,51.76,23.546,24.128,36.868,56.775,0.0,145.79
11-12-2023_14-43-49,4197,0.326,0.866,2.343,51.834,23.547,24.121,37.042,57.534,0.0,142.7
11-12-2023_14-43-54,4202,0.326,0.872,2.344,51.881,23.547,24.118,37.262,57.125,0.0,141.0
11-12-2023_14-43-59,4207,0.327,0.876,2.343,51.926,23.542,24.124,37.412,54.444,0.0,139.08
11-12-2023_14-44-04,4212,0.327,0.877,2.342,51.95,23.53,24.088,37.552,54.182,0.0,138.1
11-12-2023_14-44-09,4217,0.327,0.873,2.341,52.039,23.531,24.1,37.78,51.328,0.0,126.7
11-12-2023_14-44-14,4222,0.328,0.875,2.343,52.058,23.523,24.098,38.088,43.701,0.0,105.91
11-12-2023_14-44-19,4227,0.331,0.877,2.345,52.121,23.515,24.108,38.447,20.112,0.0,41.11
11-12-2023_14-44-24,4232,0.334,0.874,2.344,52.146,23.514,24.104,38.627,-0.411,0.0,0.0
11-12-2023_14-44-29,4237,0.334,0.874,2.343,52.152,23.529,24.12,38.737,-0.457,0.0,0.0
11-12-2023_14-44-34,4242,0.334,0.87,2.343,52.179,23.527,24.103,38.684,-0.414,0.0,0.0
11-12-2023_14-44-39,4247,0.334,0.877,2.343,52.176,23.531,24.102,38.736,-0.447,0.0,0.0
11-12-2023_14-44-44,4252,0.334,0.875,2.342,52.193,23.527,24.103,38.589,-0.397,0.0,0.0
11-12-2023_14-44-49,4257,0.334,0.868,2.342,52.184,23.527,24.094,38.296,-0.426,0.0,0.0
11-12-2023_14-44-54,4262,0.334,0.863,2.344,52.195,23.529,24.1,38.103,-0.401,0.0,0.0
11-12-2023_14-44-59,4267,0.334,0.863,2.343,52.148,23.524,24.078,37.888,-0.391,0.0,0.0
11-12-2023_14-45-04,4273,0.334,0.866,2.343,52.123,23.522,24.081,37.654,-0.401,0.0,0.0
11-12-2023_14-45-09,4278,0.334,0.859,2.343,52.087,23.546,24.118,37.386,-0.393,0.0,0.0
11-12-2023_14-45-14,4283,0.334,0.864,2.345,52.049,23.559,24.094,37.183,-0.41,0.0,0.0
11-12-2023_14-45-19,4288,0.334,0.86,2.347,52.043,23.555,24.126,37.133,-0.432,0.0,0.0
11-12-2023_14-45-24,4293,0.334,0.859,2.345,51.98,23.554,24.096,36.853,-0.438,0.0,1.2
11-12-2023_14-45-29,4298,0.334,0.857,2.346,51.942,23.577,24.069,36.573,1.108,0.0,3.64
11-12-2023_14-45-34,4303,0.334,0.863,2.348,51.911,23.589,24.064,36.242,1.313,0.0,6.0
11-12-2023_14-45-39,4308,0.334,0.868,2.347,51.858,23.614,24.073,35.931,3.05,0.0,9.97
11-12-2023_14-45-44,4313,0.334,0.87,2.345,51.836,23.621,24.075,35.654,4.553,0.0,12.4
11-12-2023_14-45-49,4318,0.333,0.872,2.345,51.783,23.62,24.087,35.33,7.262,0.0,17.02
11-12-2023_14-45-54,4323,0.333,0.869,2.346,51.728,23.607,24.092,34.972,7.883,0.0,22.13
11-12-2023_14-45-59,4328,0.327,0.869,2.348,51.7,23.592,24.087,34.653,13.378,0.0,25.89
11-12-2023_14-46-04,4333,0.326,0.863,2.349,51.666,23.583,24.064,34.39,16.108,0.0,30.31
11-12-2023_14-46-09,4338,0.326,0.853,2.349,51.625,23.572,24.068,34.151,17.827,0.0,35.48
11-12-2023_14-46-14,4343,0.326,0.848,2.349,51.578,23.566,24.076,33.943,20.518,0.0,41.35
11-12-2023_14-46-20,4348,0.326,0.854,2.348,51.534,23.561,24.106,33.842,22.255,0.0,47.37
11-12-2023_14-46-25,4353,0.325,0.863,2.346,51.514,23.556,24.116,33.729,25.53,0.0,52.14
11-12-2023_14-46-30,4358,0.331,0.864,2.346,51.465,23.556,24.097,33.633,24.552,0.0,58.98
11-12-2023_14-46-35,4363,0.331,0.864,2.347,51.422,23.554,24.082,33.563,28.187,0.0,65.67
11-12-2023_14-46-40,4368,0.33,0.864,2.349,51.424,23.551,24.041,33.505,29.603,0.0,69.88
11-12-2023_14-46-45,4373,0.33,0.864,2.347,51.398,23.561,24.052,33.449,31.492,0.0,75.88
11-12-2023_14-46-50,4378,0.33,0.854,2.349,51.374,23.545,24.062,33.376,34.622,0.0,81.98
11-12-2023_14-46-55,4383,0.329,0.856,2.347,51.363,23.562,24.051,33.314,38.379,0.0,87.27
11-12-2023_14-47-00,4388,0.329,0.854,2.349,51.369,23.571,24.06,33.254,37.643,0.0,91.82
11-12-2023_14-47-05,4393,0.329,0.849,2.347,51.339,23.565,24.047,33.182,40.861,0.0,98.53
11-12-2023_14-47-10,4398,0.328,0.852,2.35,51.357,23.561,24.069,33.305,42.417,0.0,102.34
11-12-2023_14-47-15,4403,0.328,0.86,2.349,51.331,23.541,24.05,33.352,45.457,0.0,108.92
11-12-2023_14-47-20,4408,0.328,0.852,2.351,51.309,23.536,24.049,33.582,46.963,0.0,115.31
11-12-2023_14-47-25,4413,0.327,0.851,2.35,51.371,23.539,24.044,33.708,48.569,0.0,116.42
11-12-2023_14-47-30,4418,0.327,0.857,2.35,51.359,23.551,24.04,33.772,49.931,0.0,121.96
11-12-2023_14-47-35,4423,0.327,0.863,2.349,51.372,23.558,24.068,33.838,51.472,0.0,126.0
11-12-2023_14-47-40,4428,0.327,0.861,2.35,51.387,23.562,24.054,34.093,52.222,0.0,129.73
11-12-2023_14-47-45,4433,0.327,0.865,2.349,51.394,23.559,24.049,34.333,53.186,0.0,133.73
11-12-2023_14-47-50,4438,0.327,0.862,2.351,51.431,23.561,24.065,34.535,53.725,0.0,135.76
11-12-2023_14-47-55,4443,0.326,0.861,2.349,51.48,23.581,24.102,34.75,55.698,0.0,136.88
11-12-2023_14-48-00,4448,0.326,0.866,2.352,51.491,23.571,24.113,34.943,56.636,0.0,140.08
11-12-2023_14-48-05,4453,0.326,0.867,2.349,51.507,23.56,24.082,35.061,57.189,0.0,142.8
11-12-2023_14-48-10,4458,0.326,0.857,2.352,51.579,23.55,24.089,35.226,57.106,0.0,141.9
11-12-2023_14-48-15,4463,0.326,0.862,2.351,51.581,23.544,24.084,35.495,58.148,0.0,145.03
11-12-2023_14-48-20,4468,0.326,0.864,2.351,51.649,23.554,24.058,35.767,57.271,0.0,143.82
11-12-2023_14-48-25,4473,0.326,0.873,2.352,51.666,23.555,24.073,35.944,57.83,0.0,145.41
11-12-2023_14-48-30,4478,0.326,0.871,2.35,51.713,23.558,24.119,36.16,56.97,0.0,144.89
11-12-2023_14-48-35,4483,0.326,0.87,2.351,51.745,23.565,24.14,36.365,57.295,0.0,144.93
11-12-2023_14-48-40,4488,0.326,0.874,2.353,51.802,23.544,24.155,36.65,56.525,0.0,143.17
