Date,Time,T_heater,T_liquid,PWM
09-11-2023_16-32-23,0.03027777777777778,37.41,24.69,255
09-11-2023_16-32-23,0.030555555555555555,37.45,24.55,255
09-11-2023_16-32-23,0.030555555555555555,37.49,24.7,255
09-11-2023_16-32-23,0.030555555555555555,37.54,24.67,255
09-11-2023_16-32-24,0.030555555555555555,37.59,24.62,255
09-11-2023_16-32-24,0.030833333333333334,37.62,24.75,255
09-11-2023_16-32-24,0.030833333333333334,37.67,24.6,255
09-11-2023_16-32-24,0.030833333333333334,37.71,24.67,255
09-11-2023_16-32-25,0.030833333333333334,37.75,24.75,255
09-11-2023_16-32-25,0.03111111111111111,37.8,24.6,255
09-11-2023_16-32-25,0.03111111111111111,37.84,24.77,255
09-11-2023_16-32-25,0.03111111111111111,37.89,24.69,255
09-11-2023_16-32-26,0.03111111111111111,37.94,24.69,255
09-11-2023_16-32-26,0.03138888888888889,37.98,24.82,255
09-11-2023_16-32-26,0.03138888888888889,38.03,24.66,255
09-11-2023_16-32-26,0.03138888888888889,38.08,24.82,255
09-11-2023_16-32-27,0.03138888888888889,38.13,24.74,255
09-11-2023_16-32-27,0.03166666666666667,38.18,24.76,255
09-11-2023_16-32-27,0.03166666666666667,38.22,24.83,255
09-11-2023_16-32-27,0.03166666666666667,38.28,24.69,255
09-11-2023_16-32-28,0.03166666666666667,38.32,24.87,255
09-11-2023_16-32-28,0.03194444444444444,38.38,24.71,255
09-11-2023_16-32-28,0.03194444444444444,38.43,24.81,255
09-11-2023_16-32-28,0.03194444444444444,38.48,24.8,255
09-11-2023_16-32-29,0.03194444444444444,38.53,24.8,255
09-11-2023_16-32-29,0.03222222222222222,38.59,24.85,255
09-11-2023_16-32-29,0.03222222222222222,38.63,24.74,255
09-11-2023_16-32-29,0.03222222222222222,38.68,24.91,255
09-11-2023_16-32-30,0.03222222222222222,38.73,24.77,255
09-11-2023_16-32-30,0.0325,38.78,24.84,255
09-11-2023_16-32-30,0.0325,38.82,24.86,255
09-11-2023_16-32-30,0.0325,38.87,24.75,255
09-11-2023_16-32-31,0.0325,38.91,24.92,255
09-11-2023_16-32-31,0.03277777777777778,38.96,24.83,255
09-11-2023_16-32-31,0.03277777777777778,39.0,24.79,255
09-11-2023_16-32-31,0.03277777777777778,39.04,24.94,255
09-11-2023_16-32-32,0.03277777777777778,39.08,24.8,255
09-11-2023_16-32-32,0.03305555555555555,39.12,24.78,255
09-11-2023_16-32-32,0.03305555555555555,39.16,24.95,255
09-11-2023_16-32-32,0.03305555555555555,39.2,24.81,255
09-11-2023_16-32-33,0.03305555555555555,39.24,24.83,255
09-11-2023_16-32-33,0.03333333333333333,39.28,24.95,255
09-11-2023_16-32-33,0.03333333333333333,39.33,24.78,255
09-11-2023_16-32-33,0.03333333333333333,39.36,24.84,255
09-11-2023_16-32-34,0.03333333333333333,39.41,24.95,255
09-11-2023_16-32-34,0.03361111111111111,39.45,24.79,255
09-11-2023_16-32-34,0.03361111111111111,39.49,24.87,255
09-11-2023_16-32-34,0.03361111111111111,39.53,24.93,255
09-11-2023_16-32-35,0.03361111111111111,39.58,24.77,255
09-11-2023_16-32-35,0.03388888888888889,39.61,24.87,255
09-11-2023_16-32-35,0.03388888888888889,39.65,24.94,255
09-11-2023_16-32-35,0.03388888888888889,39.7,24.78,255
09-11-2023_16-32-36,0.03388888888888889,39.73,24.87,255
09-11-2023_16-32-36,0.034166666666666665,39.77,24.94,255
09-11-2023_16-32-36,0.034166666666666665,39.81,24.78,255
09-11-2023_16-32-36,0.034166666666666665,39.85,24.87,255
09-11-2023_16-32-37,0.034166666666666665,39.89,24.96,255
09-11-2023_16-32-37,0.034444444444444444,39.93,24.8,255
09-11-2023_16-32-37,0.034444444444444444,39.97,24.87,255
09-11-2023_16-32-37,0.034444444444444444,40.01,24.93,255
09-11-2023_16-32-38,0.034444444444444444,40.06,24.78,255
09-11-2023_16-32-38,0.034722222222222224,40.1,24.9,255
09-11-2023_16-32-38,0.034722222222222224,40.15,24.89,255
09-11-2023_16-32-38,0.034722222222222224,40.19,24.79,255
09-11-2023_16-32-39,0.034722222222222224,40.23,24.97,255
09-11-2023_16-32-39,0.035,40.27,24.86,255
09-11-2023_16-32-39,0.035,40.32,24.8,255
09-11-2023_16-32-39,0.035,40.35,24.97,255
09-11-2023_16-32-40,0.035,40.39,24.91,255
09-11-2023_16-32-40,0.035277777777777776,40.43,24.79,255
09-11-2023_16-32-40,0.035277777777777776,40.47,24.95,255
09-11-2023_16-32-40,0.035277777777777776,40.5,24.97,255
09-11-2023_16-32-41,0.035277777777777776,40.53,24.8,255
09-11-2023_16-32-41,0.035555555555555556,40.57,24.83,255
09-11-2023_16-32-41,0.035555555555555556,40.6,24.98,255
09-11-2023_16-32-41,0.035555555555555556,40.62,24.95,255
09-11-2023_16-32-42,0.035555555555555556,40.66,24.79,255
09-11-2023_16-32-42,0.035833333333333335,40.69,24.84,255
09-11-2023_16-32-42,0.035833333333333335,40.73,24.95,255
09-11-2023_16-32-42,0.035833333333333335,40.78,24.79,255
09-11-2023_16-32-43,0.035833333333333335,40.82,24.85,255
09-11-2023_16-32-43,0.03611111111111111,40.86,24.93,255
09-11-2023_16-32-43,0.03611111111111111,40.91,24.76,255
09-11-2023_16-32-43,0.03611111111111111,40.96,24.91,255
09-11-2023_16-32-44,0.03611111111111111,41.0,24.83,255
09-11-2023_16-32-44,0.03638888888888889,41.05,24.75,255
09-11-2023_16-32-44,0.03638888888888889,41.08,24.91,255
09-11-2023_16-32-44,0.03638888888888889,41.12,24.85,255
09-11-2023_16-32-45,0.03638888888888889,41.17,24.73,255
09-11-2023_16-32-45,0.03666666666666667,41.2,24.89,255
09-11-2023_16-32-45,0.03666666666666667,41.25,24.86,255
09-11-2023_16-32-45,0.03666666666666667,41.28,24.72,255
09-11-2023_16-32-46,0.03666666666666667,41.31,24.84,255
09-11-2023_16-32-46,0.036944444444444446,41.35,24.92,255
09-11-2023_16-32-46,0.036944444444444446,41.4,24.75,255
09-11-2023_16-32-46,0.036944444444444446,41.44,24.84,255
09-11-2023_16-32-47,0.036944444444444446,41.47,24.93,255
09-11-2023_16-32-47,0.03722222222222222,41.51,24.77,255
09-11-2023_16-32-47,0.03722222222222222,41.55,24.78,255
09-11-2023_16-32-47,0.03722222222222222,41.59,24.95,255
09-11-2023_16-32-48,0.03722222222222222,41.63,24.83,255
09-11-2023_16-32-48,0.0375,41.67,24.81,255
09-11-2023_16-32-48,0.0375,41.71,24.96,255
09-11-2023_16-32-48,0.0375,41.76,24.82,255
09-11-2023_16-32-49,0.0375,41.8,24.84,255
09-11-2023_16-32-49,0.03777777777777778,41.83,24.99,255
09-11-2023_16-32-49,0.03777777777777778,41.88,24.85,255
09-11-2023_16-32-49,0.03777777777777778,41.93,24.9,255
09-11-2023_16-32-50,0.03777777777777778,41.97,24.99,255
09-11-2023_16-32-50,0.03805555555555556,42.02,24.83,255
09-11-2023_16-32-50,0.03805555555555556,42.06,24.97,255
09-11-2023_16-32-50,0.03805555555555556,42.1,24.99,255
09-11-2023_16-32-51,0.03805555555555556,42.15,24.85,255
09-11-2023_16-32-51,0.03833333333333333,42.19,25.0,255
09-11-2023_16-32-51,0.03833333333333333,42.24,24.96,255
09-11-2023_16-32-51,0.03833333333333333,42.28,24.86,255
09-11-2023_16-32-52,0.03833333333333333,42.32,25.01,255
09-11-2023_16-32-52,0.03861111111111111,42.36,25.0,255
09-11-2023_16-32-52,0.03861111111111111,42.4,24.87,255
09-11-2023_16-32-52,0.03861111111111111,42.44,25.03,255
09-11-2023_16-32-53,0.03861111111111111,42.48,25.03,255
09-11-2023_16-32-53,0.03888888888888889,42.52,24.88,255
09-11-2023_16-32-53,0.03888888888888889,42.55,24.97,255
09-11-2023_16-32-53,0.03888888888888889,42.59,25.09,255
09-11-2023_16-32-54,0.03888888888888889,42.62,24.97,255
09-11-2023_16-32-54,0.03916666666666667,42.66,24.92,255
09-11-2023_16-32-54,0.03916666666666667,42.7,25.09,255
09-11-2023_16-32-54,0.03916666666666667,42.74,25.07,255
09-11-2023_16-32-55,0.03916666666666667,42.78,24.94,255
09-11-2023_16-32-55,0.03944444444444444,42.81,25.08,255
09-11-2023_16-32-55,0.03944444444444444,42.85,25.14,255
09-11-2023_16-32-55,0.03944444444444444,42.89,25.0,255
09-11-2023_16-32-56,0.03944444444444444,42.93,25.06,255
09-11-2023_16-32-56,0.03972222222222222,42.97,25.18,255
09-11-2023_16-32-56,0.03972222222222222,43.01,25.03,255
09-11-2023_16-32-56,0.03972222222222222,43.05,25.02,255
09-11-2023_16-32-57,0.03972222222222222,43.09,25.2,255
09-11-2023_16-32-57,0.04,43.13,25.11,255
09-11-2023_16-32-57,0.04,43.17,25.05,255
09-11-2023_16-32-57,0.04,43.21,25.24,255
09-11-2023_16-32-58,0.04,43.26,25.12,255
09-11-2023_16-32-58,0.04027777777777778,43.3,25.09,255
09-11-2023_16-32-58,0.04027777777777778,43.34,25.27,255
09-11-2023_16-32-58,0.04027777777777778,43.38,25.18,255
09-11-2023_16-32-59,0.04027777777777778,43.43,25.15,255
09-11-2023_16-32-59,0.04055555555555555,43.47,25.31,255
09-11-2023_16-32-59,0.04055555555555555,43.52,25.17,255
09-11-2023_16-32-59,0.04055555555555555,43.56,25.18,255
09-11-2023_16-33-00,0.04055555555555555,43.6,25.33,255
09-11-2023_16-33-00,0.04083333333333333,43.66,25.16,255
09-11-2023_16-33-00,0.04083333333333333,43.7,25.25,255
09-11-2023_16-33-00,0.04083333333333333,43.75,25.29,255
09-11-2023_16-33-01,0.04083333333333333,43.8,25.16,255
09-11-2023_16-33-01,0.04111111111111111,43.84,25.33,255
09-11-2023_16-33-01,0.04111111111111111,43.88,25.27,255
09-11-2023_16-33-01,0.04111111111111111,43.93,25.15,255
09-11-2023_16-33-02,0.04111111111111111,43.97,25.32,255
09-11-2023_16-33-02,0.04138888888888889,44.01,25.27,255
09-11-2023_16-33-02,0.04138888888888889,44.05,25.14,255
09-11-2023_16-33-02,0.04138888888888889,44.08,25.2,255
09-11-2023_16-33-03,0.04138888888888889,44.12,25.32,255
09-11-2023_16-33-03,0.041666666666666664,44.16,25.19,255
09-11-2023_16-33-03,0.041666666666666664,44.2,25.16,255
09-11-2023_16-33-03,0.041666666666666664,44.23,25.33,255
09-11-2023_16-33-04,0.041666666666666664,44.28,25.22,255
09-11-2023_16-33-04,0.041944444444444444,44.32,25.15,255
09-11-2023_16-33-04,0.041944444444444444,44.36,25.31,255
09-11-2023_16-33-04,0.041944444444444444,44.4,25.29,255
09-11-2023_16-33-05,0.041944444444444444,44.44,25.16,255
09-11-2023_16-33-05,0.042222222222222223,44.48,25.32,255
09-11-2023_16-33-05,0.042222222222222223,44.53,25.31,255
09-11-2023_16-33-05,0.042222222222222223,44.57,25.16,255
09-11-2023_16-33-06,0.042222222222222223,44.61,25.3,255
09-11-2023_16-33-06,0.0425,44.64,25.34,255
09-11-2023_16-33-06,0.0425,44.69,25.18,255
09-11-2023_16-33-06,0.0425,44.73,25.25,255
09-11-2023_16-33-07,0.0425,44.76,25.37,255
09-11-2023_16-33-07,0.042777777777777776,44.81,25.21,255
09-11-2023_16-33-07,0.042777777777777776,44.85,25.23,255
09-11-2023_16-33-07,0.042777777777777776,44.88,25.37,255
09-11-2023_16-33-08,0.042777777777777776,44.92,25.32,255
09-11-2023_16-33-08,0.043055555555555555,44.96,25.18,255
09-11-2023_16-33-08,0.043055555555555555,45.0,25.3,255
09-11-2023_16-33-08,0.043055555555555555,45.03,25.36,255
09-11-2023_16-33-09,0.043055555555555555,45.08,25.2,255
09-11-2023_16-33-09,0.043333333333333335,45.11,25.2,255
09-11-2023_16-33-09,0.043333333333333335,45.14,25.37,255
09-11-2023_16-33-09,0.043333333333333335,45.17,25.35,255
09-11-2023_16-33-10,0.043333333333333335,45.21,25.19,255
09-11-2023_16-33-10,0.043611111111111114,45.24,25.22,255
09-11-2023_16-33-10,0.043611111111111114,45.27,25.37,255
09-11-2023_16-33-10,0.043611111111111114,45.31,25.3,255
09-11-2023_16-33-11,0.043611111111111114,45.35,25.18,255
09-11-2023_16-33-11,0.04388888888888889,45.38,25.24,255
09-11-2023_16-33-11,0.04388888888888889,45.41,25.37,255
09-11-2023_16-33-11,0.04388888888888889,45.45,25.31,255
09-11-2023_16-33-12,0.04388888888888889,45.48,25.18,255
09-11-2023_16-33-12,0.04416666666666667,45.51,25.25,255
09-11-2023_16-33-12,0.04416666666666667,45.54,25.37,255
09-11-2023_16-33-12,0.04416666666666667,45.57,25.35,255
09-11-2023_16-33-13,0.04416666666666667,45.59,25.2,255
09-11-2023_16-33-13,0.044444444444444446,45.62,25.17,255
09-11-2023_16-33-13,0.044444444444444446,45.64,25.2,255
09-11-2023_16-33-13,0.044444444444444446,45.66,25.35,255
09-11-2023_16-33-14,0.044444444444444446,45.69,25.37,255
09-11-2023_16-33-14,0.04472222222222222,45.7,25.34,255
09-11-2023_16-33-14,0.04472222222222222,45.73,25.19,255
09-11-2023_16-33-14,0.04472222222222222,45.75,25.16,255
09-11-2023_16-33-15,0.04472222222222222,45.77,25.19,255
09-11-2023_16-33-15,0.045,45.8,25.34,255
09-11-2023_16-33-15,0.045,45.84,25.31,255
09-11-2023_16-33-15,0.045,45.87,25.15,255
09-11-2023_16-33-16,0.045,45.91,25.2,255
09-11-2023_16-33-16,0.04527777777777778,45.94,25.33,255
09-11-2023_16-33-16,0.04527777777777778,45.97,25.24,255
09-11-2023_16-33-16,0.04527777777777778,46.01,25.09,255
09-11-2023_16-33-17,0.04527777777777778,46.04,25.16,255
09-11-2023_16-33-17,0.04555555555555556,46.07,25.26,255
09-11-2023_16-33-17,0.04555555555555556,46.11,25.19,255
09-11-2023_16-33-17,0.04555555555555556,46.14,25.05,255
09-11-2023_16-33-18,0.04555555555555556,46.17,25.04,255
09-11-2023_16-33-18,0.04583333333333333,46.19,25.18,255
09-11-2023_16-33-18,0.04583333333333333,46.21,25.2,255
09-11-2023_16-33-18,0.04583333333333333,46.23,25.17,255
09-11-2023_16-33-19,0.04583333333333333,46.25,25.05,255
09-11-2023_16-33-19,0.04611111111111111,46.27,24.95,255
09-11-2023_16-33-19,0.04611111111111111,46.29,24.94,255
09-11-2023_16-33-19,0.04611111111111111,46.32,25.06,255
09-11-2023_16-33-20,0.04611111111111111,46.35,25.11,255
09-11-2023_16-33-20,0.04638888888888889,46.38,24.97,255
09-11-2023_16-33-20,0.04638888888888889,46.42,24.89,255
09-11-2023_16-33-20,0.04638888888888889,46.44,24.95,255
09-11-2023_16-33-21,0.04638888888888889,46.48,25.05,255
09-11-2023_16-33-21,0.04666666666666667,46.51,24.96,255
09-11-2023_16-33-21,0.04666666666666667,46.55,24.82,255
09-11-2023_16-33-21,0.04666666666666667,46.58,24.87,255
09-11-2023_16-33-22,0.04666666666666667,46.6,25.0,255
09-11-2023_16-33-22,0.04694444444444444,46.63,25.0,255
09-11-2023_16-33-22,0.04694444444444444,46.65,24.86,255
09-11-2023_16-33-22,0.04694444444444444,46.68,24.79,255
09-11-2023_16-33-23,0.04694444444444444,46.7,24.8,255
09-11-2023_16-33-23,0.04722222222222222,46.73,24.95,255
09-11-2023_16-33-23,0.04722222222222222,46.75,24.97,255
09-11-2023_16-33-23,0.04722222222222222,46.79,24.86,255
09-11-2023_16-33-24,0.04722222222222222,46.83,24.77,255
09-11-2023_16-33-24,0.0475,46.86,24.93,255
09-11-2023_16-33-24,0.0475,46.91,24.91,255
09-11-2023_16-33-24,0.0475,46.95,24.75,255
09-11-2023_16-33-25,0.0475,46.98,24.82,255
09-11-2023_16-33-25,0.04777777777777778,47.02,24.94,255
09-11-2023_16-33-25,0.04777777777777778,47.05,24.86,255
09-11-2023_16-33-25,0.04777777777777778,47.09,24.72,255
09-11-2023_16-33-26,0.04777777777777778,47.13,24.84,255
09-11-2023_16-33-26,0.04805555555555555,47.17,24.89,255
09-11-2023_16-33-26,0.04805555555555555,47.21,24.72,255
09-11-2023_16-33-26,0.04805555555555555,47.25,24.73,255
09-11-2023_16-33-27,0.04805555555555555,47.28,24.89,255
09-11-2023_16-33-27,0.04833333333333333,47.31,24.88,255
09-11-2023_16-33-27,0.04833333333333333,47.35,24.72,255
09-11-2023_16-33-27,0.04833333333333333,47.38,24.72,255
09-11-2023_16-33-28,0.04861111111111111,47.41,24.9,255
09-11-2023_16-33-28,0.04861111111111111,47.44,24.92,255
09-11-2023_16-33-28,0.04861111111111111,47.47,24.8,255
09-11-2023_16-33-28,0.04861111111111111,47.49,24.75,255
09-11-2023_16-33-29,0.04888888888888889,47.52,24.76,255
09-11-2023_16-33-29,0.04888888888888889,47.53,24.86,255
09-11-2023_16-33-29,0.04888888888888889,47.56,24.96,255
09-11-2023_16-33-29,0.04888888888888889,47.58,24.96,255
09-11-2023_16-33-30,0.049166666666666664,47.6,24.86,255
09-11-2023_16-33-30,0.049166666666666664,47.63,24.78,255
09-11-2023_16-33-30,0.049166666666666664,47.66,24.82,255
09-11-2023_16-33-30,0.049166666666666664,47.68,24.98,255
09-11-2023_16-33-31,0.049444444444444444,47.71,24.99,255
09-11-2023_16-33-31,0.049444444444444444,47.74,24.89,255
09-11-2023_16-33-31,0.049444444444444444,47.76,24.79,255
09-11-2023_16-33-31,0.049444444444444444,47.78,24.79,255
09-11-2023_16-33-32,0.04972222222222222,47.8,24.85,255
09-11-2023_16-33-32,0.04972222222222222,47.82,25.0,255
09-11-2023_16-33-32,0.04972222222222222,47.85,25.01,255
09-11-2023_16-33-32,0.04972222222222222,47.88,24.88,255
09-11-2023_16-33-33,0.05,47.92,24.82,255
09-11-2023_16-33-33,0.05,47.95,24.94,255
09-11-2023_16-33-33,0.05,47.98,25.04,255
09-11-2023_16-33-33,0.05,48.02,24.91,255
09-11-2023_16-33-34,0.050277777777777775,48.05,24.85,255
09-11-2023_16-33-34,0.050277777777777775,48.09,24.98,255
09-11-2023_16-33-34,0.050277777777777775,48.13,25.04,255
09-11-2023_16-33-34,0.050277777777777775,48.17,24.89,255
09-11-2023_16-33-35,0.050555555555555555,48.21,24.93,255
09-11-2023_16-33-35,0.050555555555555555,48.24,25.07,255
09-11-2023_16-33-35,0.050555555555555555,48.29,24.99,255
09-11-2023_16-33-35,0.050555555555555555,48.32,24.88,255
09-11-2023_16-33-36,0.050833333333333335,48.34,24.89,255
09-11-2023_16-33-36,0.050833333333333335,48.37,25.06,255
09-11-2023_16-33-36,0.050833333333333335,48.41,25.09,255
09-11-2023_16-33-36,0.050833333333333335,48.44,24.93,255
09-11-2023_16-33-37,0.051111111111111114,48.48,24.91,255
09-11-2023_16-33-37,0.051111111111111114,48.51,25.05,255
09-11-2023_16-33-37,0.051111111111111114,48.54,25.1,255
09-11-2023_16-33-37,0.051111111111111114,48.56,25.02,255
09-11-2023_16-33-38,0.05138888888888889,48.59,24.92,255
09-11-2023_16-33-38,0.05138888888888889,48.61,24.92,255
09-11-2023_16-33-38,0.05138888888888889,48.62,24.95,255
09-11-2023_16-33-38,0.05138888888888889,48.64,25.08,255
09-11-2023_16-33-39,0.051666666666666666,48.66,25.15,255
09-11-2023_16-33-39,0.051666666666666666,48.69,25.16,255
09-11-2023_16-33-39,0.051666666666666666,48.71,25.07,255
09-11-2023_16-33-39,0.051666666666666666,48.73,24.97,255
09-11-2023_16-33-40,0.051944444444444446,48.76,24.98,255
09-11-2023_16-33-40,0.051944444444444446,48.78,25.14,255
09-11-2023_16-33-40,0.051944444444444446,48.81,25.2,255
09-11-2023_16-33-40,0.051944444444444446,48.84,25.13,255
09-11-2023_16-33-41,0.052222222222222225,48.87,25.01,255
09-11-2023_16-33-41,0.052222222222222225,48.89,25.01,255
09-11-2023_16-33-41,0.052222222222222225,48.93,25.16,255
09-11-2023_16-33-41,0.052222222222222225,48.94,25.22,255
09-11-2023_16-33-42,0.0525,48.97,25.21,255
09-11-2023_16-33-42,0.0525,48.99,25.09,255
09-11-2023_16-33-42,0.0525,49.01,25.01,255
09-11-2023_16-33-42,0.0525,49.03,24.99,255
09-11-2023_16-33-43,0.05277777777777778,49.04,24.99,255
09-11-2023_16-33-43,0.05277777777777778,49.05,25.03,255
09-11-2023_16-33-43,0.05277777777777778,49.07,25.16,255
09-11-2023_16-33-43,0.05277777777777778,49.09,25.18,255
09-11-2023_16-33-44,0.05305555555555556,49.11,25.18,255
09-11-2023_16-33-44,0.05305555555555556,49.14,25.06,255
09-11-2023_16-33-44,0.05305555555555556,49.15,25.02,255
09-11-2023_16-33-44,0.05305555555555556,49.18,25.05,255
09-11-2023_16-33-45,0.05333333333333334,49.2,25.2,255
09-11-2023_16-33-45,0.05333333333333334,49.23,25.26,255
09-11-2023_16-33-45,0.05333333333333334,49.26,25.23,255
09-11-2023_16-33-45,0.05333333333333334,49.29,25.09,255
09-11-2023_16-33-46,0.05361111111111111,49.33,25.14,255
09-11-2023_16-33-46,0.05361111111111111,49.36,25.31,255
09-11-2023_16-33-46,0.05361111111111111,49.39,25.31,255
09-11-2023_16-33-46,0.05361111111111111,49.43,25.15,255
09-11-2023_16-33-47,0.05388888888888889,49.46,25.15,255
09-11-2023_16-33-47,0.05388888888888889,49.49,25.32,255
09-11-2023_16-33-47,0.05388888888888889,49.53,25.34,255
09-11-2023_16-33-47,0.05388888888888889,49.58,25.19,255
09-11-2023_16-33-48,0.05416666666666667,49.62,25.23,255
09-11-2023_16-33-48,0.05416666666666667,49.65,25.38,255
09-11-2023_16-33-48,0.05416666666666667,49.7,25.29,255
09-11-2023_16-33-48,0.05416666666666667,49.73,25.2,255
09-11-2023_16-33-49,0.05444444444444444,49.76,25.26,255
09-11-2023_16-33-49,0.05444444444444444,49.79,25.4,255
09-11-2023_16-33-49,0.05444444444444444,49.83,25.35,255
09-11-2023_16-33-49,0.05444444444444444,49.87,25.22,255
09-11-2023_16-33-50,0.05472222222222222,49.91,25.34,255
09-11-2023_16-33-50,0.05472222222222222,49.95,25.41,255
09-11-2023_16-33-50,0.05472222222222222,50.0,25.23,255
09-11-2023_16-33-50,0.05472222222222222,50.04,25.26,255
09-11-2023_16-33-51,0.055,50.08,25.42,255
09-11-2023_16-33-51,0.055,50.13,25.3,255
09-11-2023_16-33-51,0.055,50.17,25.22,255
09-11-2023_16-33-51,0.055,50.21,25.38,255
09-11-2023_16-33-52,0.05527777777777778,50.25,25.39,255
09-11-2023_16-33-52,0.05527777777777778,50.28,25.23,255
09-11-2023_16-33-52,0.05527777777777778,50.31,25.23,255
09-11-2023_16-33-52,0.05527777777777778,50.35,25.36,255
09-11-2023_16-33-53,0.05555555555555555,50.37,25.44,255
09-11-2023_16-33-53,0.05555555555555555,50.4,25.43,255
09-11-2023_16-33-53,0.05555555555555555,50.43,25.28,255
09-11-2023_16-33-53,0.05555555555555555,50.46,25.26,255
09-11-2023_16-33-54,0.05583333333333333,50.49,25.38,255
09-11-2023_16-33-54,0.05583333333333333,50.51,25.46,255
09-11-2023_16-33-54,0.05583333333333333,50.55,25.38,255
09-11-2023_16-33-54,0.05583333333333333,50.59,25.28,255
09-11-2023_16-33-55,0.05611111111111111,50.62,25.37,255
09-11-2023_16-33-55,0.05611111111111111,50.66,25.48,255
09-11-2023_16-33-55,0.05611111111111111,50.7,25.39,255
09-11-2023_16-33-55,0.05611111111111111,50.74,25.28,255
09-11-2023_16-33-56,0.05638888888888889,50.77,25.39,255
09-11-2023_16-33-56,0.05638888888888889,50.81,25.48,255
09-11-2023_16-33-56,0.05638888888888889,50.85,25.39,255
09-11-2023_16-33-56,0.05638888888888889,50.88,25.29,255
09-11-2023_16-33-57,0.056666666666666664,50.9,25.3,255
09-11-2023_16-33-57,0.056666666666666664,50.93,25.46,255
09-11-2023_16-33-57,0.056666666666666664,50.96,25.49,255
09-11-2023_16-33-57,0.056666666666666664,50.99,25.38,255
09-11-2023_16-33-58,0.05694444444444444,51.03,25.29,255
09-11-2023_16-33-58,0.05694444444444444,51.06,25.38,255
09-11-2023_16-33-58,0.05694444444444444,51.09,25.48,255
09-11-2023_16-33-59,0.05694444444444444,51.13,25.42,255
09-11-2023_16-33-59,0.05722222222222222,51.16,25.29,255
09-11-2023_16-33-59,0.05722222222222222,51.2,25.33,255
09-11-2023_16-33-59,0.05722222222222222,51.23,25.49,255
09-11-2023_16-34-00,0.05722222222222222,51.27,25.48,255
09-11-2023_16-34-00,0.0575,51.31,25.32,255
09-11-2023_16-34-00,0.0575,51.35,25.34,255
09-11-2023_16-34-00,0.0575,51.38,25.5,255
09-11-2023_16-34-01,0.0575,51.43,25.41,255
09-11-2023_16-34-01,0.057777777777777775,51.47,25.31,255
09-11-2023_16-34-01,0.057777777777777775,51.5,25.42,255
09-11-2023_16-34-01,0.057777777777777775,51.53,25.51,255
09-11-2023_16-34-02,0.057777777777777775,51.57,25.46,255
09-11-2023_16-34-02,0.058055555555555555,51.6,25.33,255
09-11-2023_16-34-02,0.058055555555555555,51.63,25.32,255
09-11-2023_16-34-02,0.058055555555555555,51.66,25.44,255
09-11-2023_16-34-03,0.058055555555555555,51.68,25.5,255
09-11-2023_16-34-03,0.058333333333333334,51.72,25.42,255
09-11-2023_16-34-03,0.058333333333333334,51.76,25.29,255
09-11-2023_16-34-03,0.058333333333333334,51.79,25.33,255
09-11-2023_16-34-04,0.058333333333333334,51.82,25.48,255
09-11-2023_16-34-04,0.058611111111111114,51.86,25.45,255
09-11-2023_16-34-04,0.058611111111111114,51.89,25.3,255
09-11-2023_16-34-04,0.058611111111111114,51.92,25.27,255
09-11-2023_16-34-05,0.058611111111111114,51.94,25.32,255
09-11-2023_16-34-05,0.058888888888888886,51.97,25.44,255
09-11-2023_16-34-05,0.058888888888888886,51.99,25.45,255
09-11-2023_16-34-05,0.058888888888888886,52.02,25.36,255
09-11-2023_16-34-06,0.058888888888888886,52.04,25.24,255
09-11-2023_16-34-06,0.059166666666666666,52.07,25.23,255
09-11-2023_16-34-06,0.059166666666666666,52.09,25.26,255
09-11-2023_16-34-06,0.059166666666666666,52.11,25.4,255
09-11-2023_16-34-07,0.059166666666666666,52.13,25.43,255
09-11-2023_16-34-07,0.059444444444444446,52.15,25.42,255
09-11-2023_16-34-07,0.059444444444444446,52.17,25.32,255
09-11-2023_16-34-07,0.059444444444444446,52.2,25.23,255
09-11-2023_16-34-08,0.059444444444444446,52.23,25.24,255
09-11-2023_16-34-08,0.059722222222222225,52.26,25.38,255
09-11-2023_16-34-08,0.059722222222222225,52.28,25.42,255
09-11-2023_16-34-08,0.059722222222222225,52.31,25.39,255
09-11-2023_16-34-09,0.059722222222222225,52.34,25.24,255
09-11-2023_16-34-09,0.06,52.36,25.22,255
09-11-2023_16-34-09,0.06,52.38,25.23,255
09-11-2023_16-34-09,0.06,52.4,25.33,255
09-11-2023_16-34-10,0.06,52.42,25.43,255
09-11-2023_16-34-10,0.06027777777777778,52.44,25.43,255
09-11-2023_16-34-10,0.06027777777777778,52.46,25.39,255
09-11-2023_16-34-10,0.06027777777777778,52.49,25.26,255
09-11-2023_16-34-11,0.06027777777777778,52.51,25.24,255
09-11-2023_16-34-11,0.06055555555555556,52.53,25.25,255
09-11-2023_16-34-11,0.06055555555555556,52.56,25.39,255
09-11-2023_16-34-11,0.06055555555555556,52.58,25.43,255
09-11-2023_16-34-12,0.06055555555555556,52.6,25.41,255
09-11-2023_16-34-12,0.060833333333333336,52.63,25.27,255
09-11-2023_16-34-12,0.060833333333333336,52.65,25.22,255
09-11-2023_16-34-12,0.060833333333333336,52.67,25.22,255
09-11-2023_16-34-13,0.060833333333333336,52.69,25.29,255
09-11-2023_16-34-13,0.06111111111111111,52.72,25.41,255
09-11-2023_16-34-13,0.06111111111111111,52.74,25.43,255
09-11-2023_16-34-13,0.06111111111111111,52.76,25.39,255
