0.09
0.10
0.09
0.09
0.10
0.10
0.07
0.27
0.35
0.39
0.40
0.41
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.41
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.41
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.26
0.17
0.13
0.11
0.09
0.10
0.10
0.09
0.09
0.09
0.10
0.09
0.10
0.09
0.09
0.09
0.09
0.10
0.09
0.09
0.09
0.09
0.10
0.09
0.09
0.10
0.09
0.09
0.10
0.09
0.09
0.10
0.09
0.09
0.10
0.09
0.09
0.09
0.09
0.09
0.09
0.10
0.09
0.08
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.10
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.10
0.10
0.09
0.08
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.10
0.09
0.09
0.09
0.09
0.09
0.10
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.10
0.09
0.09
0.13
0.28
0.36
0.39
0.41
0.41
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.41
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.41
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.41
0.42
0.42
0.42
0.43
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.43
0.42
0.42
0.42
0.42
0.42
0.26
0.16
0.13
0.10
0.10
0.10
0.09
0.10
0.10
0.09
0.09
0.09
0.09
0.09
0.09
0.10
0.09
0.09
0.10
0.09
0.09
0.10
0.09
0.09
0.10
0.09
0.09
0.09
0.09
0.10
0.10
0.09
0.10
0.10
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.10
0.10
0.09
0.09
0.09
0.09
0.09
0.09
0.10
0.09
0.09
0.10
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.10
0.09
0.09
0.10
0.09
0.09
0.09
0.10
0.09
0.09
0.10
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.10
0.09
0.09
0.10
0.09
0.14
0.29
0.36
0.39
0.41
0.42
0.42
0.41
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
